지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2021-09-05,21.6,19.2,2124,24.3,1352,3.12,.6,1740,1.1,1650,1.1,6.8,50,1941,3.8,50,2316,1.4,1233,20,76,1455,91.1,23.4,1008.7,1018.8,2400,1015.5,345,1016.9,12.8,0,1000,.78,5.99,,,,,,10,6.1,23.3,19.8,,,,,,,,,,1.1,1.5,,
156,2021-09-06,21.2,18,556,23.1,2336,8.9,.4,1027,.8,1031,2.1,9.7,50,236,5.2,50,241,1.7,1448,19.9,72,2335,93.3,23.4,1007,1018.8,1,1012.8,1847,1015.1,12.8,0,1200,1.01,6.07,,,,,,9.9,6.9,22.7,19.1,,,,,,,,,,1.2,1.6,,
156,2021-09-07,22.4,20.2,2353,25.3,1134,6.88,1.2,714,1.2,624,2.4,6.7,250,1504,3.9,200,1410,1.4,1248,21.4,72,123,94.4,25.6,1001.8,1013,5,1007.7,1551,1009.9,12.7,.4,1100,1.43,6.73,,,,,,9.3,6.6,23.7,20.7,,,,,,,,,,1.2,1.7,,
156,2021-09-08,22.7,20,354,27.5,1432,2.83,0,,0,,0,5.2,340,1036,2.9,20,1106,.9,753,19.6,55,1434,84.4,22.8,1003,1013.5,2354,1009.6,135,1011.1,12.7,7,1000,2.94,19.76,,,,,,5.9,4.9,25.4,18.8,,,,,,,,,,3.2,4.6,,
156,2021-09-09,23.1,18.3,549,28.5,1507,,,,,,,4.2,200,2044,2.7,200,2046,.7,577,20,53,1447,84.5,23.5,1005.6,1014.8,647,1012.2,1456,1013.7,12.6,4.3,1200,2.42,16.68,,,,,,7.8,1.4,25.7,17.7,,,,,,,,,,2.6,3.6,,
156,2021-09-10,23.1,21,547,25.9,1606,.55,0,,0,,0,2.8,230,857,1.5,20,1059,.6,484,21.8,80,1456,93,26.1,1005.5,1014.5,1010,1012.5,1540,1013.5,12.6,.3,1300,1.36,7.33,,,,,,8.5,6.3,24.3,21.3,,,,,,,,,,1.3,1.8,,
156,2021-09-11,24.9,20.7,531,30.3,1620,,,,,,,3.7,50,1647,2,20,1659,.6,542,21.5,55,1524,83.9,25.7,1004.4,1014.3,524,1009.8,1628,1012.4,12.6,8.2,1100,3.23,20.67,,,,,,2.9,2.9,27.5,19.9,,,,,,,,,,3.7,5.3,,
156,2021-09-12,24.8,20.6,610,30.1,1446,,,,,,,5.2,50,1116,2.7,20,1132,1.1,940,21.4,51,1512,83.3,25.5,1004.6,1014.6,2218,1011,1444,1012.6,12.5,8,1400,2.56,18.2,,,,,,7,.5,27.8,19.7,,,,,,,,,,3.1,4.4,,
156,2021-09-13,24.2,20.6,600,28.8,1327,,,,,,,8,20,1431,3.6,50,724,1.8,1593,18,52,1229,69.8,20.7,1006.7,1016.2,952,1013.9,1522,1014.8,12.5,4,1300,2.68,15.62,,,,,,8.8,1.5,26.5,19.2,,,,,,,,,,3.3,4.7,,
156,2021-09-14,22.5,20.4,856,25.6,1513,3.47,1.2,751,2,746,2.5,10.3,50,1718,5.3,50,532,3.2,2738,19.8,72,11,85.1,23.2,1004,1014.3,2,1010.3,1555,1012.1,12.5,.5,1500,1.27,7.06,,,,,,9.3,5.8,23.7,21.3,,,,,,,,,,1.8,2.5,,
156,2021-09-15,24.1,20.7,2349,29.3,1540,,,,,,,9.8,70,940,5,50,1302,3.2,2757,16.7,49,1158,64.1,19,1004.7,1014.3,2118,1011.4,1456,1012.8,12.4,10.3,1200,3.17,22.98,,,,,,5,3.1,28,18.5,,,,,,,,,,5.2,7.4,,
156,2021-09-16,21.3,18.2,620,25.3,1142,3.57,.5,1740,1.3,1734,2,8.8,50,2103,4.6,50,2353,2.5,2163,17.9,60,1047,82.5,20.7,1002.2,1014.1,1,1007.8,2354,1010.3,12.4,3.3,1000,2.04,9.8,,,,,,7.8,3.9,22.7,16.2,,,,,,,,,,1.7,2.4,,
156,2021-09-17,23.2,19.8,113,28,1609,1.3,1.9,101,3.2,22,3.2,10.4,50,1357,5.6,50,1358,3,2561,20.7,67,1615,86.5,24.4,998.4,1010.4,2336,1003.3,1349,1006.5,12.3,4.3,1300,2.61,15.23,,,,,,7.6,5.6,25.6,19.3,,,,,,,,,,2.7,3.9,,
156,2021-09-18,23.3,19.8,712,27.9,1554,,,,,,,4.7,200,1914,3,200,1920,1,830,19.7,60,1609,81.8,23,1005.7,1016.5,2344,1010.4,1,1013.8,12.3,5,1100,2.43,13.75,,,,,,7.1,5.6,24.7,17.6,,,,,,,,,,2.4,3.4,,
156,2021-09-19,23.5,19.1,620,28.8,1327,,,,,,,5.5,180,1816,3.6,200,1855,1.2,994,18.9,51,1336,77.1,21.9,1007.2,1017.3,720,1013.1,1646,1015.3,12.3,7.8,1200,3.06,17.94,,,,,,4,2.5,24.8,16.2,,,,,,,,,,3.3,4.7,,
156,2021-09-20,23.9,19.2,602,28.3,1350,,,,,,,10.9,180,1759,5.2,180,1459,2,1766,19.7,55,1347,78.6,23,1003,1015.1,1,1008.1,2339,1011,12.2,10.6,1200,3.17,21.96,,,,,,4.6,2.9,27.3,15.7,,,,,,,,,,3.8,5.5,,
156,2021-09-21,22.5,20.1,917,26,1627,5.3,7.4,506,25.8,504,32,11.9,180,14,5.5,180,451,2.4,2077,21.2,73,1634,92.9,25.2,999.4,1009,854,1004.5,441,1007.4,12.2,3.8,1300,2.52,11.06,,,,,,6.4,4.5,24.2,19.1,,,,,,,,,,1.7,2.4,,
156,2021-09-22,23.2,18.6,1117,29,1526,1.33,1.2,1040,1.5,1001,1.9,9.1,20,1036,4.5,20,1045,1.4,1252,20.1,51,1536,84.8,23.6,1002.4,1013.9,2359,1008.3,444,1010.4,12.2,8.8,1200,2.99,18.2,,,,,,3.3,3.3,25.9,17.7,,,,,,,,,,3.1,4.4,,
156,2021-09-23,21.5,17.8,603,26.6,1508,,,,,,,6.9,50,1540,3.4,20,1548,1.1,940,15.7,39,1542,72.6,18,1009.7,1020.7,2325,1013.9,1,1017.8,12.1,10.1,1300,3,21.43,,,,,,2.9,.5,23.5,14.9,,,,,,,,,,3.7,5.3,,
156,2021-09-24,20.9,15.8,538,27.1,1509,,,,,,,4.6,70,1721,2.4,70,1720,.8,692,16.2,47,1515,76.6,18.4,1013.4,1023.1,1033,1020.1,1543,1021.6,12.1,8.7,1200,3.2,19.35,,,,,,3.6,1.5,23.8,13,,,,,,,,,,3.3,4.7,,
156,2021-09-25,21.9,17.4,600,27,1308,,,,,,,6.5,50,414,3.3,50,407,1.6,1346,17.9,56,1311,79.8,20.6,1013,1023.5,938,1019.2,1507,1021.1,12.1,5.2,1200,2.63,15.58,,,,,,6.5,2.1,23.3,15.1,,,,,,,,,,2.6,3.8,,
156,2021-09-26,22.2,19.1,633,26.5,1421,.52,0,,0,,0,5.5,70,319,3.2,50,321,1.3,1082,17.9,57,1415,78,20.6,1010.9,1021.5,12,1017.3,1443,1019,12,2.2,1100,2.25,13.07,,,,,,8.4,6.3,24.6,18.3,,,,,,,,,,2.3,3.3,,
156,2021-09-27,23,19.1,627,26.5,1217,.03,0,,0,,0,5,200,1838,3.2,180,1836,1.4,1226,17.9,57,1221,73.8,20.5,1006.8,1017.8,1,1013.1,1556,1014.9,12,3.4,1100,2.5,12.17,,,,,,8.4,6.5,24.8,18.8,,,,,,,,,,2.3,3.2,,
156,2021-09-28,22.7,20.8,625,25.8,1225,.93,.3,1824,.3,1812,.3,5,200,1149,3.2,180,1218,1.1,990,19.7,64,1031,83.8,22.9,1004.3,1014,1,1010.8,2347,1012.4,11.9,1.5,1200,1.69,10.69,,,,,,9.1,7.1,25.5,21,,,,,,,,,,1.7,2.5,,
156,2021-09-29,22.7,21.2,2400,26.5,1149,5.9,14.6,1251,26.8,1220,31.2,7,230,1221,4.6,200,1228,1.1,910,22.3,91,1107,97.8,27,,1010.8,1,1007.1,1505,,11.9,0,1000,.91,3.32,,,,,,9.8,6.9,24.4,21.3,,,,,,,,,,.4,.6,,
156,2021-09-30,23.5,17.2,631,32.4,1538,1.7,.5,1,1.5,1,2,,,,,,,,,16.7,38,1542,67.9,19,,,,,,,11.9,,,,,,,,,,1.5,1.5,,18.1,,,,,,,,,,,,,
156,2021-10-01,22,18.5,854,28.4,1536,,,,,,,3.3,140,1251,2,50,1344,,,19.5,53,1538,88,22.7,1001.4,1012.8,2312,1007.3,1501,1009.4,11.8,5.8,1200,2.89,11.15,,,,,,2.5,.9,24.4,16.6,,,,,,,,,,,,,
156,2021-10-02,22.8,18.3,446,29.4,1426,,,,,,,3.2,180,1505,2.1,230,1506,.7,637,19.4,48,1426,84.1,22.7,1006.3,1018,2345,1010.3,57,1014.4,11.8,8.1,1100,2.65,13.76,,,,,,1.1,.9,23.9,16.3,,,,,,,,,,1.2,1.7,,
156,2021-10-03,23.7,17.6,629,29.9,1503,,,,,,,7.3,180,2233,4,230,1454,1.7,1499,18.9,46,1244,77.8,22,1011.4,1021.1,2119,1017.9,50,1019.5,11.8,10.5,1200,2.89,20.29,,,,,,2.5,1.8,24.6,14.6,,,,,,,,,,4,5.6,,
156,2021-10-04,25.5,22.9,2302,30.2,1407,,,,,,,9.3,200,1025,5.4,200,1025,2.5,2187,22.1,53,1408,83,26.6,1012.9,1022.4,2307,1018.9,335,1021,11.7,8,1300,2.42,17.12,,,,,,5.1,1.6,26.8,19.4,,,,,,,,,,3.1,4.5,,
156,2021-10-05,24.4,19.9,656,30.4,1504,,,,,,,5.7,270,1511,3.3,230,1200,.9,748,21.2,56,1515,84.1,25.1,1013.1,1022.8,820,1019.7,1434,1021.2,11.7,9.5,1100,2.86,18.9,,,,,,2.3,1.8,26.4,16.9,,,,,,,,,,3.3,4.7,,
156,2021-10-06,23.9,18.7,630,29.9,1314,,,,,,,6.2,200,1833,3.1,180,1836,1,855,19.8,43,1542,81.5,23.3,1010.7,1021.4,751,1015.7,1652,1018.8,11.7,10.5,1200,3.03,20.81,,,,,,2.6,1.8,25.4,16.2,,,,,,,,,,3.9,5.6,,
156,2021-10-07,22.2,19.1,645,26.8,1145,,,,,,,5.6,250,1141,2.7,230,1339,.9,784,20.6,66,1147,91.8,24.3,1009,1018.4,2201,1015.7,1409,1017.1,11.6,4.5,1000,2.25,10.76,,,,,,3.9,2.6,22.6,16.2,,,,,,,,,,1.7,2.4,,
156,2021-10-08,22.3,19.5,609,25.7,1317,.8,0,,0,,0,6,50,1635,3.2,70,1641,1.2,1033,21.1,78,1302,93.3,25,1011.5,1021.3,2359,1018,443,1019.6,11.6,1.6,1200,1.55,10.27,,,,,,8.5,6.1,24.2,18.6,,,,,,,,,,1.7,2.4,,
156,2021-10-09,24.7,20.2,502,29.6,1510,,,,,,,5.9,180,1208,3.4,200,1224,1.1,959,20.7,52,1406,80.4,24.4,1012.7,1022.4,839,1019.1,1443,1020.8,11.6,8.1,1100,2.68,16.77,,,,,,5.5,3.5,25.9,17.4,,,,,,,,,,3.2,4.6,,
156,2021-10-10,24.1,20.3,614,30.7,1423,3.17,1.3,1557,2.1,1559,2.1,6,200,1227,4,230,1438,1.2,1023,22.3,61,1433,90.6,26.9,1010.1,1020.5,1,1015.9,1643,1018.2,11.5,4.9,1100,2.67,12.74,,,,,,6.8,4.1,25.7,17.5,,,,,,,,,,2.1,3,,
156,2021-10-11,15.9,14.2,920,20.8,1,14.72,.7,744,2,738,9.9,8.5,50,344,4.2,70,454,1.9,1648,15.7,96,500,98.8,17.8,1011.5,1021.1,2132,1017.9,54,1019.8,11.5,0,1000,.8,4.91,,,,,,10,5.8,20.3,16.6,,,,,,,,,,.6,.9,,
156,2021-10-12,17.4,15.7,33,18.8,1450,8.58,.4,352,1.3,225,5.9,6.4,70,1519,3.2,70,1701,1.6,1363,17.2,98,1724,98.9,19.6,1014.2,1024.3,2143,1020.4,106,1022.5,11.4,0,1100,.56,3.81,,,,,,10,6.4,19.9,17,,,,,,,,,,.6,.9,,
156,2021-10-13,20.1,16.6,350,24.3,1630,,,,,,,5.2,70,148,3.1,70,206,1.3,1145,18.4,72,1635,90.6,21.3,1014.5,1024.4,851,1021,1630,1022.7,11.4,.9,1200,1.68,10.16,,,,,,8.4,7.6,21.7,16.9,,,,,,,,,,1.6,2.3,,
156,2021-10-14,21.8,18.1,527,26.9,1504,,,,,,,5.7,340,1536,2.7,320,1537,1,832,18.9,59,1511,85.4,21.9,1011.4,1022.2,1,1017.3,1506,1019.6,11.4,7.9,1100,2.39,14.09,,,,,,5.1,5,22.3,16,,,,,,,,,,2.3,3.2,,
156,2021-10-15,19.4,16.7,2400,23.7,1249,5.4,.9,1858,3.5,1946,12.3,5,70,1755,2.6,50,1755,1.4,1169,17.2,67,1253,88,19.6,1009.3,1019.4,2325,1015.6,1446,1017.5,11.3,2.1,1200,1.65,10.14,,,,,,8.4,4.6,21.4,13.6,,,,,,,,,,1.5,2.1,,
156,2021-10-16,13.6,8.9,2354,17.3,1117,8.7,.6,317,2.4,301,4.3,10.9,70,2330,6,50,2358,2.6,2234,7.8,47,1151,70.8,11.3,1013.7,1026.7,2233,1017.9,321,1022.2,11.3,0,1200,.98,6.75,,,,,,9.5,4.8,17.2,7.9,,,,,,,,,,2.1,3,,
156,2021-10-17,8.2,4.1,708,13.7,1445,,,,,,,11.2,50,2,6.2,50,53,2.7,2355,-4.2,19,1248,43,4.6,1018.5,1029.6,908,1025.3,1717,1027.2,11.3,10.2,1200,2.95,20.19,,,,,,1.3,0,12.4,.3,,,,,,,,,,3.4,4.8,,
156,2021-10-18,11.4,3.6,511,19.1,1449,,,,,,,5.4,50,1135,2.9,70,36,1.3,1100,1.6,26,1406,53.1,7.1,1014.9,1026.7,3,1021,1702,1023.5,11.2,9.9,1200,2.83,19.2,,,,,,3,3,13.3,-2.8,,,,,,,,,,3.1,4.5,,
156,2021-10-19,11.9,9.3,629,17.4,1253,2.03,.4,1323,.4,717,.8,7.6,320,1320,3.9,20,1329,.9,793,7.9,55,1314,77.8,10.7,1011.9,1022.4,2341,1018.5,1549,1020.4,11.2,5,1100,2.29,11.65,,,,,,6,4.8,13.7,4.8,,,,,,,,,,1.9,2.7,,
156,2021-10-20,10.5,6.8,556,15.3,1309,,,,,,,4.5,70,443,2.7,70,743,1.3,1129,3.5,36,1609,64,7.9,1012.8,1023.2,837,1019.6,1425,1021.4,11.1,5.7,1200,2.32,13.02,,,,,,7.3,.4,12.2,1.2,,,,,,,,,,1.8,2.6,,
156,2021-10-21,11.3,6.4,507,17.1,1322,,,,,,,5.6,320,1401,2.4,270,1352,.8,694,5.7,44,1418,71.3,9.2,1011.3,1021.4,859,1017.8,1408,1019.8,11.1,9.4,1200,2.92,17.83,,,,,,4.5,.6,13.4,1.6,,,,,,,,,,2.6,3.7,,
156,2021-10-22,11.6,6,657,17.1,1323,,,,,,,9.8,50,1248,5.1,50,1257,1.4,1192,3.2,30,1512,61.1,7.8,1014,1026.1,2327,1020.2,9,1022.5,11.1,10.1,1200,2.68,17.73,,,,,,.1,.1,12.6,1.7,,,,,,,,,,2.9,4.1,,
156,2021-10-23,12.6,6.6,642,20.3,1403,,,,,,,5,20,1116,2.7,70,1114,.7,617,3.8,22,1313,59.4,8.1,1019.6,1029.7,853,1026,1,1028.1,11.1,10.1,1200,2.71,18.25,,,,,,0,0,13.5,1.5,,,,,,,,,,3,4.3,,
156,2021-10-24,13,7.2,650,19.9,1454,,,,,,,6.1,70,1028,2.8,70,1034,.6,489,5.3,21,1634,62.5,8.9,1017.6,1028.8,1,1023.6,1518,1026.1,11,9.5,1200,2.42,15.96,,,,,,5,.1,13.7,3.5,,,,,,,,,,2.5,3.6,,
156,2021-10-25,13.1,8.1,700,19.5,1419,,,,,,,5,50,1432,2.8,50,1658,.8,719,7.2,35,1509,70.8,10.2,1014,1024.9,1,1020.5,1457,1022.5,11,9.8,1200,2.56,17.03,,,,,,1.3,0,14.3,3.7,,,,,,,,,,2.7,3.9,,
156,2021-10-26,13.6,6.9,700,20.1,1454,,,,,,,3.9,70,1100,2,70,1103,.7,581,7.3,36,1348,69.1,10.3,1012.1,1023.4,849,1018.3,1702,1020.5,11,9.6,1200,2.61,16.37,,,,,,3.6,0,14.2,1.6,,,,,,,,,,2.6,3.7,,
156,2021-10-27,14.1,10,629,20.8,1435,,,,,,,5.6,50,1325,2.7,320,1536,.8,687,8.3,34,1429,71.6,11.1,1011.9,1021.9,2338,1018.2,1445,1020.4,10.9,9.9,1200,2.44,15.61,,,,,,1.4,.1,15.3,5.8,,,,,,,,,,2.6,3.8,,
156,2021-10-28,13.8,7.6,643,21.6,1426,,,,,,,3.8,290,1610,1.8,50,944,.7,639,5.4,28,1442,61.8,9.1,1014.3,1024.9,2358,1020.5,1419,1022.7,10.9,9.9,1200,2.6,17.39,,,,,,.8,0,13.9,2.1,,,,,,,,,,3,4.2,,
156,2021-10-29,15.1,9.1,617,21,1342,,,,,,,4.7,70,925,2.5,50,1205,.9,754,8.3,41,1427,66.4,10.9,1015.8,1026.3,901,1022.2,1519,1024.2,10.8,8.5,1100,2.29,14.71,,,,,,4,2.6,14.7,4.1,,,,,,,,,,2.3,3.4,,
156,2021-10-30,13.9,11,711,17.4,1538,,,,,,,2.3,90,551,1.3,70,411,.6,522,9.5,55,1637,75.9,11.9,1015.6,1025.3,2342,1022.9,1447,1024,10.8,1.8,900,.92,6.63,,,,,,5.6,2,14.2,6.7,,,,,,,,,,1,1.4,,
156,2021-10-31,14.7,8.6,716,22.1,1447,,,,,,,4.9,320,1639,2,320,1640,.5,407,9.7,43,1547,75.6,12.1,1015.7,1025.8,850,1022.1,1516,1024.1,10.8,9.7,1200,2.44,15.7,,,,,,1.6,0,14.8,4.4,,,,,,,,,,2.4,3.4,,
156,2021-11-01,14.5,10.8,542,20,1450,,,,,,,5,290,1716,1.8,340,1401,.6,555,10.7,47,1435,80,12.9,1015.6,1025.6,836,1022.1,1422,1024,10.8,8.3,1100,2.2,13.22,,,,,,3.4,1.8,15.3,6.9,,,,,,,,,,2,2.8,,
156,2021-11-02,12.1,8.4,658,17.1,1400,,,,,,,4.7,320,1407,2.4,50,1654,.8,683,8.2,50,1334,79,10.9,1013.7,1024.1,7,1020.1,1357,1022.2,10.7,6.1,1200,2.29,12.29,,,,,,3.5,1.8,13.3,3.8,,,,,,,,,,1.8,2.6,,
156,2021-11-03,12.2,6.5,705,18.1,1341,,,,,,,6.2,360,1349,2.3,340,1356,.7,605,6.5,34,1520,72.4,9.8,1011.6,1022,855,1017.7,1627,1020.1,10.7,8,1200,2.34,14.77,,,,,,4.1,1,12.9,2,,,,,,,,,,2.2,3.2,,
156,2021-11-04,13.9,8.3,659,20.8,1511,.83,,,,,.4,4.3,290,1405,1.6,270,1411,.5,425,9.5,34,1534,78.5,11.9,1011.8,1022.1,2206,1018.4,1514,1020.3,10.7,9.4,1200,2.33,14.78,,,,,,2.3,2,14.1,4.8,,,,,,,,,,2.2,3.1,,
156,2021-11-05,13.7,8.8,554,19.3,1340,,,,,,,4.9,70,2249,2.2,200,1635,.7,571,8.4,45,1533,72.9,11.1,1011.9,1022.2,829,1018.2,1414,1020.3,10.6,4.9,1000,1.94,10.83,,,,,,5.1,0,12.9,4,,,,,,,,,,1.8,2.6,,
156,2021-11-06,15.7,11.3,147,21.9,1314,,,,,,,6.8,70,714,3.6,70,820,1.7,1502,7.1,38,1315,58.5,10.1,1011,1021.6,2359,1017.2,1419,1019.3,10.6,8.8,1200,2.33,14.78,,,,,,1.6,.5,14.5,7,,,,,,,,,,2.8,4,,
156,2021-11-07,16.6,10.3,647,23.8,1413,,,,,,,7.4,200,1504,3.8,70,1113,1.7,1441,8.8,42,1414,61.4,11.3,1010.3,1022.9,821,1014.7,2250,1018.6,10.6,8,1100,2.34,14.6,,,,,,3.8,.4,14.9,5.5,,,,,,,,,,2.7,3.8,,
156,2021-11-08,11.6,7.4,2342,18.5,605,10.37,,,,,21.2,11.6,250,645,5.3,180,539,2.3,1995,8.5,61,1552,82.1,11.4,1006,1016.9,2159,1008.7,621,1014.5,10.5,1,1300,1.44,4.73,,,,,,9.1,6,12.9,5.5,,,,,,,,,,.8,1.1,,
156,2021-11-09,8.4,7.1,232,11,1432,7.8,,,,,.5,10.6,270,1345,6,270,1351,2.5,2134,4.9,55,1629,79.1,8.7,1004.9,1016.6,1,1010.6,2355,1013.4,10.5,.8,1200,.96,5.36,,,,,,9.4,6.4,10.1,4,,,,,,,,,,1,1.4,,
156,2021-11-10,7.8,5.6,624,10.1,1434,14.45,,,,,20.6,10,250,615,6.1,270,618,1.8,1516,6.8,65,125,94.4,9.9,1001.6,1012,2355,1008.2,1326,1010.1,10.5,1.3,1200,.88,4.73,,,,,,10,5,8.9,4.4,,,,,,,,,,.6,.8,,
156,2021-11-11,8.1,5.2,2313,11,1134,8.95,,,,,7.3,5.6,320,2111,2.7,70,645,.8,699,7.3,77,930,94.9,10.2,1004.9,1016,2235,1011.5,44,1013.5,10.4,1.5,1100,1.19,5.4,,,,,,8.5,5.6,9.7,3,,,,,,,,,,.7,.9,,
156,2021-11-12,7,4.4,657,11.4,1119,2.45,,,,,2.2,8.5,320,1129,3.6,290,1132,.9,793,5.4,54,950,90.4,9,1010.1,1020.3,2350,1015.7,1,1018.7,10.4,4.7,1000,1.88,9.13,,,,,,5.8,4.3,8.4,.7,,,,,,,,,,1,1.4,,
156,2021-11-13,9.1,4.6,549,15.3,1615,.43,,,,,0,4.7,250,1617,2.5,250,1642,.6,529,6.5,55,1608,85.9,9.7,1011.5,1021.4,837,1018.2,1519,1020,10.4,5.5,1100,2.22,11.1,,,,,,4.3,3.8,9.2,.8,,,,,,,,,,1.4,2,,
156,2021-11-14,10.3,5.1,624,17.4,1323,,,,,,,3.9,320,1616,2,250,1240,.5,463,7.2,53,1558,83.5,10.2,1011.3,1021.2,905,1018.3,1510,1019.8,10.4,6.7,1200,1.99,10.63,,,,,,2.9,2.6,9.1,1.1,,,,,,,,,,1.4,2,,
156,2021-11-15,10.8,5.3,651,16.6,1506,,,,,,,3.5,320,1646,2,230,1305,.5,435,7.5,53,1519,82.9,10.4,1013.5,1023.6,952,1020.1,1519,1022.1,10.3,8.6,1100,2.12,12.34,,,,,,2.9,1.6,9.6,1,,,,,,,,,,1.5,2.2,,
156,2021-11-16,10.6,6.4,642,17.1,1437,,,,,,,4.9,320,1458,2.3,320,1502,.6,530,4.3,32,1626,69.8,8.5,1015.8,1026,2153,1022.7,1400,1024.4,10.3,8.9,1200,1.96,12.26,,,,,,3.1,.5,9.5,2.1,,,,,,,,,,1.8,2.6,,
156,2021-11-17,9.5,4.3,635,16,1420,,,,,,,4.3,270,1333,2.2,230,1402,.6,509,4.2,38,1447,72.3,8.2,1015.6,1026.7,757,1022,1513,1024.2,10.3,8.8,1200,2.24,13.58,,,,,,3.1,1.4,8.7,-.7,,,,,,,,,,1.9,2.7,,
156,2021-11-18,10.5,5.5,716,17.3,1350,,,,,,,4,250,1512,2.4,230,1623,.6,516,6.7,51,1433,79.1,9.8,1011.7,1022.8,1,1018,1548,1020.2,10.3,9,1200,2.11,12.86,,,,,,2.1,0,9.7,1.2,,,,,,,,,,1.8,2.5,,
156,2021-11-19,11.5,6,447,18.1,1420,,,,,,,3.2,340,1635,1.4,320,1642,.4,336,9.1,59,1552,87.1,11.7,1010.7,1020.6,911,1017.3,1546,1019.3,10.2,8.3,1200,2.12,12.1,,,,,,2.3,1.5,10.1,1.7,,,,,,,,,,1.6,2.3,,
156,2021-11-20,10.9,6.1,639,17.5,1541,,,,,,,2.7,230,1237,1.5,230,1245,.4,368,9.4,56,1617,91.8,11.9,1012.2,1022.2,956,1019.8,6,1020.7,10.2,5.5,1200,2.09,10.44,,,,,,4.9,3.3,10.7,2.1,,,,,,,,,,1.5,2.1,,3.53
156,2021-11-21,12.3,8,350,15.7,1547,,,,,,,2.3,270,346,1.5,70,507,.5,431,10.8,74,1320,91.4,13,1008.6,1021.3,433,1013.9,2138,1017,10.2,.4,1000,.97,5.23,,,,,,8.5,5.1,11,4.9,,,,,,,,,,.8,1.1,,
156,2021-11-22,7.3,3.9,2212,12.8,13,9.12,,,,,1.9,9.3,20,1353,4.3,20,1459,1.5,1322,2.6,48,1031,73.6,7.6,1008.5,1019.9,2142,1013.6,125,1017.1,10.2,1.9,1000,1.15,6.92,,,,,,7.9,6.3,8.7,.3,,,,,,,,,,.9,1.4,,
156,2021-11-23,4,2.2,730,5.4,2359,14.12,,,,,8.5,7,290,1443,2.5,70,706,1,833,3.5,80,1012,97,7.9,1010.7,1020.6,1022,1018.4,1336,1019.4,10.1,.6,1200,.95,4.52,,,,,,9.6,7.3,6.6,.9,,,,,,,,,,.5,.8,,
156,2021-11-24,8.3,4,650,13.8,1415,,,,,,,8.1,250,1415,3.5,270,1447,1.3,1162,4,46,1458,76.4,8.2,1010.6,1020.9,1009,1017.6,1412,1019.2,10.1,5.6,1400,1.77,9.21,,,,,,5,5,8.6,.3,,,,,,,,,,1.3,1.9,,
156,2021-11-25,9.8,6.1,557,16.1,1408,,,,,,,5.5,320,1249,2.3,290,1359,.7,607,4.6,34,1520,73.3,8.5,1011,1022.8,2348,1017.5,441,1019.5,10.1,7.4,1100,1.79,10.51,,,,,,2.8,2.8,8.2,1.9,,,,,,,,,,1.5,2.2,,
156,2021-11-26,7.6,3.1,650,12.9,1351,,,,,,,6.9,70,1050,3.4,70,938,1.1,963,-.7,25,1403,60.1,5.9,1018.2,1030.3,2338,1022.8,1,1026.9,10.1,9.1,1200,2.2,13.54,,,,,,0,0,6.1,-2.5,,,,,,,,,,2.1,3,,
156,2021-11-27,7,2.6,532,13.7,1534,,,,,,,4.9,90,1054,2.7,70,850,.9,761,-1.2,27,1654,60,5.7,1024.8,1036.2,2325,1030.3,1,1033.6,10,9.4,1200,2.21,13.67,,,,,,0,0,5.6,-2.7,,,,,,,,,,1.9,2.7,,
156,2021-11-28,7.7,1.1,715,15.8,1436,,,,,,,2.9,230,1440,1.8,230,1443,.5,429,-.1,31,1634,60.8,6.1,1024.7,1036.4,1013,1031.3,1554,1033.5,10,9.2,1100,2.03,13.06,,,,,,3.3,0,5.6,-4.3,,,,,,,,,,1.7,2.5,,
156,2021-11-29,8.9,2,549,17,1502,,,,,,,3.7,250,1416,2,230,1454,.6,494,3.1,22,1335,69.6,7.6,1018.1,1031.6,2,1022.5,2356,1026.8,10,8.8,1200,2.02,12.51,,,,,,2.4,1.9,6.3,-3.5,,,,,,,,,,1.8,2.5,,
