지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2019-09-06,25.6,22.1,555,30.3,1400,4.2,.6,10,1.1,1,1.4,12.4,50,2326,5.3,70,2249,2,1749,23.8,69,1404,90.6,29.6,998.4,1011,1,1001.2,2400,1006.6,12.8,.6,1300,1.63,9.74,,,,,,9.1,3.8,26.8,21.4,,,,,,,,,,1.9,2.8,,
156,2019-09-07,24.7,23.2,2254,26.2,207,12.12,5,550,9.9,548,25.9,20.4,160,813,10.8,200,1333,5.2,4516,23.8,84,1731,95.1,29.5,991.8,1008.1,2352,990.9,534,999.9,12.7,.6,1500,.78,6.24,,,,,,8.5,6.5,24.8,22.2,,,,,,,,,,1.3,1.9,,
156,2019-09-08,24.7,22.5,539,27.2,1132,8.48,.4,1556,.5,2245,1.4,3.6,270,1548,1.7,230,1421,.3,263,23.7,77,1237,94.4,29.3,1000.3,1009.9,2048,1007.3,340,1008.5,12.7,.8,900,1.47,9.01,,,,,,9.4,6.4,27.1,22,,,,,,,,,,1.3,1.9,,
156,2019-09-09,24.6,23,424,28.9,1544,13.27,.9,703,3.3,614,11.9,8.4,50,1249,4.8,50,1203,2.1,1798,24.1,86,1701,97.1,30.1,1000.9,1010.4,2330,1006.6,1600,1009.1,12.7,.5,1500,1.41,8.6,,,,,,9.4,6.8,26.4,23.2,,,,,,,,,,1.6,2.4,,
156,2019-09-10,26.7,24,540,30.5,1544,,,,,,,8.9,200,1157,5.6,200,1357,2.9,2474,23.2,62,1335,82.3,28.4,1004.3,1014.6,2254,1010.2,103,1012.4,12.6,9,1000,2.65,19.19,,,,,,4.4,4.1,28.5,22.3,,,,,,,,,,3.6,5.2,,
156,2019-09-11,26.7,23.7,632,30.6,1212,.5,.3,2132,.3,2128,.3,4.4,180,2323,2.5,200,2251,1.1,968,24,63,1218,86.3,29.9,1005.7,1015.3,829,1012.1,1547,1013.9,12.6,4.1,1100,2.44,14.24,,,,,,7,6.1,27.7,22.4,,,,,,,,,,2.5,3.5,,
156,2019-09-12,22.3,20.2,2042,25.1,11,1.47,0,,0,,0,6.7,50,1831,3.8,50,640,2.5,2122,21,84,1128,92.5,24.9,1006.9,1016.5,1037,1014.1,1548,1015.3,12.6,0,1100,1.13,5.64,,,,,,9.1,8,24.2,19.8,,,,,,,,,,1.4,2,,
156,2019-09-13,23.7,19.5,642,29.6,1452,,,,,,,5.2,50,816,3.3,50,5,1.6,1391,18.5,49,1329,74.8,21.3,1004.7,1014.9,1,1010.8,1501,1013,12.5,8.2,1200,3.21,19.93,,,,,,4.5,4,27.7,19.2,,,,,,,,,,3.5,4.9,,
156,2019-09-14,24,19.9,613,29.4,1422,,,,,,,6,270,1514,2.2,320,1931,.9,738,20.2,57,1454,80.9,23.7,1003.6,1013.5,803,1009.9,1551,1011.9,12.5,9,1300,3.06,20.33,,,,,,4.9,3.5,28.5,18.2,,,,,,,,,,3.5,4.9,,
156,2019-09-15,24.9,21.4,527,30.1,1422,,,,,,,4.8,270,1821,2.4,50,1149,1.1,989,21.7,55,1635,83.8,25.9,1001.8,1011.8,2,1007.7,1546,1010,12.4,6.3,1200,3.14,17.23,,,,,,6.9,6.4,28.4,20.2,,,,,,,,,,2.8,3.9,,
156,2019-09-16,24.6,21.6,445,29.5,1516,,,,,,,6,20,1804,3.3,20,1807,1.2,1031,20,51,1457,77.6,23.5,1001.7,1011.8,2356,1008,1511,1009.9,12.4,5.4,1200,2.84,15.82,,,,,,4.9,4.1,27.6,19.4,,,,,,,,,,3.2,4.6,,
156,2019-09-17,23.7,19,541,29.5,1407,,,,,,,6.7,50,926,3.9,50,930,1.2,1017,13.1,25,1336,56.9,15.6,1005.6,1015.3,1035,1011.5,45,1013.9,12.4,11.4,1200,3.22,23.93,,,,,,0,0,27.8,14.6,,,,,,,,,,4.5,6.4,,
156,2019-09-18,22.2,17.3,2337,28.3,1302,,,,,,,8.7,50,1350,4.5,20,1532,1.3,1114,13.7,30,1230,60.5,15.9,1007.9,1018.2,2159,1014.6,334,1016.3,12.3,11,1200,3.11,23.21,,,,,,2.3,.5,27.9,13.9,,,,,,,,,,4.7,6.7,,
156,2019-09-19,20.6,14.1,639,27.1,1428,,,,,,,5.7,320,1645,2.9,50,33,1.3,1143,11.5,38,1350,57.1,13.7,1009,1019.6,712,1015.7,1613,1017.4,12.3,11.2,1100,3.1,23.12,,,,,,1.3,.4,26.1,10.3,,,,,,,,,,4,5.7,,
156,2019-09-20,20.6,17.1,357,25.2,1336,,,,,,,8.9,50,1639,5.2,50,1637,2,1743,14.2,46,1514,68,16.2,1007.5,1017.3,2220,1014.2,1520,1015.9,12.3,2.4,1300,2.16,13.7,,,,,,7.9,6.9,25.3,13.7,,,,,,,,,,2.8,4.1,,
156,2019-09-21,17.9,16.6,1748,19.5,1,19.23,2.2,1855,8.1,1814,49.7,15.1,50,2018,6.8,50,2215,2.7,2343,16.5,69,1,92.1,18.8,1006.9,1017.5,814,1012.6,2359,1015.4,12.2,0,1000,.49,3.19,,,,,,9.8,5.9,19.4,15.9,,,,,,,,,,.6,.9,,
156,2019-09-22,18.4,16.7,157,20.6,1903,17.3,3.2,949,15,908,52.2,23.5,50,1724,12.5,50,1526,6.5,5658,15.7,65,2009,85.5,17.9,997,1012.8,6,999.3,1629,1005.4,12.2,0,1200,.67,3.4,,,,,,9.5,6,17.9,16.4,,,,,,,,,,1.5,2.1,,
156,2019-09-23,19.4,16,2352,24.9,1428,.37,0,,0,,0,7,70,38,3.4,20,33,1.3,1124,14,44,1516,73.5,16,1005.9,1018.1,2329,1006.1,1,1014.3,12.1,10.3,1100,3.12,22.76,,,,,,3.6,3.6,22.1,13.2,,,,,,,,,,4,5.7,,
156,2019-09-24,19.3,13.7,555,25.1,1423,,,,,,,6.4,20,1708,4,20,1714,.9,761,13.9,43,1309,73.8,15.9,1010.5,1020.6,2306,1017.5,1558,1019,12.1,11,1200,3.15,21.62,,,,,,1.5,.1,21,9.9,,,,,,,,,,3.4,4.9,,
156,2019-09-25,19.7,14.7,530,25.9,1448,,,,,,,4.6,50,1255,2.3,50,1816,.7,565,13.6,30,1317,71.4,15.7,1013.2,1023.4,2306,1020.1,1543,1021.7,12.1,6.4,1200,3.05,16.73,,,,,,7.5,3.1,21.2,11.1,,,,,,,,,,2.9,4.1,,
156,2019-09-26,21.8,16.7,550,27.1,1618,,,,,,,5.9,70,635,3.6,50,657,1.4,1171,17.3,55,1241,76.6,19.7,1014.3,1023.9,913,1021.7,1441,1022.8,12,5.8,1200,2.97,16.32,,,,,,6.4,4.3,23,14.2,,,,,,,,,,2.7,3.9,,
156,2019-09-27,23.3,18.3,608,28.7,1338,,,,,,,5.7,160,1728,2.9,180,1725,1,853,19.5,56,1221,80.5,22.7,1012.8,1023.2,11,1019.3,1659,1021.2,12,5.8,1100,2.77,14.55,,,,,,4.8,4.6,24.2,15.8,,,,,,,,,,2.3,3.4,,
156,2019-09-28,24.2,21,115,29.2,1540,.62,0,,0,,0,4.6,290,1801,2,200,2210,.7,565,21.8,63,1406,87.8,26.2,1009.6,1019.6,1,1015.6,1628,1017.9,12,4.7,1300,2.33,13.23,,,,,,7.4,6.9,26.3,18.9,,,,,,,,,,2.3,3.3,,
156,2019-09-29,24.4,21.2,2344,29.2,1248,,,,,,,4.7,290,1431,2.1,320,1438,.6,518,20.1,54,1251,78.8,23.6,1008,1017.5,1,1014.5,1632,1016.3,11.9,9.3,1100,2.5,18.02,,,,,,3.4,3,28.7,18.3,,,,,,,,,,3,4.3,,
156,2019-09-30,23.5,19,648,28.8,1358,,,,,,,5.7,180,1411,3.2,180,1408,.8,652,20.4,65,1132,83.3,24,1008.2,1017.9,2313,1015.2,1531,1016.6,11.9,7.1,1100,2.19,14.74,,,,,,4.8,4,26.2,16.9,,,,,,,,,,2.3,3.2,,
156,2019-10-01,20.7,19.4,2308,22.9,105,13.1,5.7,830,21.5,822,52.3,6.9,50,1120,4.3,50,1119,1,853,20.4,87,17,98.3,23.9,1009.6,1020.2,1036,1016,2229,1018,11.8,0,900,.18,1.54,,,,,,9.6,5.5,21.4,19.4,,,,,,,,,,.4,.6,,
156,2019-10-02,20.8,18.9,306,22.9,1753,23.33,4.4,1156,12,1133,88.1,12.5,50,1047,7.4,50,1041,3.4,2943,20.5,96,135,98.5,24.2,998.2,1017.1,28,994.8,2330,1006.5,11.8,0,1300,.67,2.48,,,,,,10,7,21.1,18.7,,,,,,,,,,.5,.8,,
156,2019-10-03,22.1,19.7,2314,27.1,1434,4.38,.4,227,.6,216,.9,7.6,270,1419,4.5,20,3,1.7,1509,20.1,63,1612,89.4,23.5,998.8,1012.2,2339,995.1,1,1007.1,11.8,6.5,1100,2.5,14.78,,,,,,5.4,4.1,24.5,17.2,,,,,,,,,,2.5,3.6,,
156,2019-10-04,22.4,19.5,559,28.4,1414,.78,.2,1816,.2,1806,.2,6.5,270,1536,3.3,250,1525,1.2,1007,19.8,62,1322,86.9,23.1,1005.1,1015.2,2240,1011.9,1515,1013.5,11.7,6.4,1100,2.76,17.69,,,,,,7.3,6.4,25,17.3,,,,,,,,,,3,4.3,,
156,2019-10-05,18.4,15,2303,20.3,1,,,,,,,6.4,360,1559,2.5,320,1431,1.2,1049,16.1,69,1624,87.1,18.4,1008.6,1020.1,2354,1015,5,1017,11.7,1,1400,1.03,7.13,,,,,,7.9,6.1,20.3,12,,,,,,,,,,1.3,1.9,,
156,2019-10-06,19.2,15.5,130,23.9,1420,,,,,,,4.9,160,1859,3.1,200,1743,.9,798,14.5,56,1540,75.9,16.6,1013,1023.1,904,1019.8,153,1021.5,11.7,4.8,1100,2.61,13.28,,,,,,8.3,5.8,21.7,14.4,,,,,,,,,,2.1,3,,
156,2019-10-07,16.6,15.9,655,18.3,22,11.55,.9,1330,2.5,1256,6.9,6.5,50,831,3.5,50,854,1.1,922,15.4,72,154,93.1,17.5,1009.2,1021.5,1,1015.4,1525,1017.7,11.6,0,1000,.41,2.76,,,,,,9.5,5.8,18.4,14.7,,,,,,,,,,.6,.8,,
156,2019-10-08,17,11.9,2318,22.4,1444,.6,.4,7,.5,1,.5,7,340,1213,3,320,1322,1.1,980,11.1,48,1316,70.8,13.6,1010.8,1022,2225,1017.3,3,1019.3,11.6,8.6,1200,2.78,16.98,,,,,,4,2.9,19.5,7.8,,,,,,,,,,3.1,4.4,,
156,2019-10-09,15.2,9.3,615,22.1,1447,,,,,,,6.2,50,144,4,50,134,1.6,1410,4.7,26,1338,52.9,8.6,1010.9,1022.3,827,1016.9,1732,1019.5,11.6,10.6,1200,3.01,21.03,,,,,,1,.3,16.4,5.2,,,,,,,,,,3.5,5,,
156,2019-10-10,16.9,10.1,555,23.6,1517,,,,,,,3.1,340,1156,1.7,230,1322,.6,485,7.6,22,1458,60,10.6,1007.5,1018.2,1,1013.6,1653,1016,11.5,8.1,1100,2.81,18.38,,,,,,3.5,3,18.8,6.1,,,,,,,,,,3.3,4.7,,
156,2019-10-11,19.6,13.6,513,26.7,1510,,,,,,,5.4,50,1157,2.8,50,1159,1.1,973,11.8,32,1515,63.1,13.9,1005.1,1015.2,1,1011.3,1506,1013.5,11.5,9.7,1200,2.72,18.54,,,,,,1.6,.8,21.1,10.8,,,,,,,,,,3.7,5.2,,
156,2019-10-12,20,15.8,442,25.9,1356,,,,,,,11.8,50,1324,5.3,50,1331,2.6,2225,9.8,30,1356,54,12.1,1006,1018,2336,1012.5,1506,1014.4,11.5,10.5,1200,2.79,19.45,,,,,,0,0,20.2,11.6,,,,,,,,,,4.8,6.9,,
156,2019-10-13,18.2,13,642,24.6,1402,,,,,,,6.8,50,259,4,50,255,1.4,1221,8.3,29,1440,54.5,11,1012.8,1023.7,2225,1017.9,1,1021.4,11.4,10.3,1200,2.79,19.28,,,,,,0,0,19.6,9.1,,,,,,,,,,3.1,4.4,,
156,2019-10-14,15.2,11.3,2400,21.6,1211,,,,,,,7.5,320,1400,3.6,320,1405,1.1,975,9.9,51,1732,72.1,12.3,1016.6,1027.7,2214,1023.4,33,1025.2,11.4,9.5,1200,2.45,16.39,,,,,,2.9,1.1,17.8,7.6,,,,,,,,,,2.8,4,,
156,2019-10-15,14,9.5,619,19.5,1536,,,,,,,5.4,20,107,3,50,240,.9,761,8,49,1338,68.6,10.9,1019,1028.9,849,1026.1,1524,1027.7,11.3,4.4,1300,2.11,11.85,,,,,,4.5,2.3,16.4,5.4,,,,,,,,,,1.7,2.5,,
156,2019-10-16,15.5,11.2,452,21.6,1422,,,,,,,5.3,50,1042,2.5,50,1118,.7,642,10.5,44,1514,75,12.7,1017.3,1028.6,119,1023.6,1516,1026,11.3,9.2,1100,2.74,17.29,,,,,,4.8,.5,17.8,7.3,,,,,,,,,,2.7,3.9,,
156,2019-10-17,15.6,12,624,19.7,1154,.03,0,,0,,0,5.6,50,2321,3.6,50,2324,.7,601,10.8,53,1234,75.4,13,1015.1,1025.1,1,1022,1544,1023.8,11.3,2.9,1100,2.12,9.52,,,,,,7.3,4,16.5,8.6,,,,,,,,,,1.6,2.2,,
156,2019-10-18,17.1,14,49,20.4,1128,1.03,.4,2125,1,2055,1,9,50,1624,4.5,50,1630,2.2,1913,12.5,59,1132,75.4,14.6,1011.9,1023.6,1,1018.2,1631,1020.4,11.3,.3,1100,1.4,7.51,,,,,,9.6,6.1,18.6,12.1,,,,,,,,,,1.6,2.2,,
156,2019-10-19,17.3,13.7,633,23.3,1432,.58,0,,0,,0,5.7,290,1501,2.3,340,1510,.6,525,13.7,46,1556,82.3,15.7,1011.9,1022,2322,1018.8,356,1020.5,11.2,9.7,1200,2.86,17.08,,,,,,1.8,1.5,20.3,9.3,,,,,,,,,,2.6,3.7,,
156,2019-10-20,17.2,12.4,601,23.9,1409,,,,,,,4.6,50,2108,2.7,50,1854,.7,628,12.1,39,1421,75.4,14.2,1012.5,1023.6,910,1019.2,1501,1021.1,11.2,9.9,1200,2.59,17.65,,,,,,1.6,0,19.4,7.9,,,,,,,,,,3,4.2,,
156,2019-10-21,17.5,11.6,646,24,1441,,,,,,,5.8,50,1423,3,50,1048,.7,639,10.4,29,1327,67.1,12.6,1009.2,1020.2,1,1015.1,1505,1017.7,11.1,9.8,1200,2.69,18.07,,,,,,1.1,0,18.6,6.8,,,,,,,,,,3.3,4.7,,
156,2019-10-22,18,12.1,544,24.3,1340,,,,,,,4.6,290,1754,2.4,50,1035,.6,548,11.7,46,1341,69.3,13.8,1008.4,1018.1,853,1015,1418,1016.9,11.1,9.1,1200,2.63,16.43,,,,,,3.5,1.9,20.7,6.5,,,,,,,,,,2.7,3.9,,
156,2019-10-23,17.7,15.6,615,20,1306,,,,,,,7.1,50,637,3.8,50,639,1.5,1308,13,61,1312,74.9,15,1008.9,1018.6,1051,1015.4,1448,1017.3,11.1,.1,1200,1.05,7,,,,,,9.4,4.8,19.4,14.9,,,,,,,,,,1.4,2,,
156,2019-10-24,18.3,14,708,24.1,1510,,,,,,,6.8,50,1942,3.7,50,1214,1.6,1377,12.8,47,1511,72.1,14.8,1008.7,1019,853,1014.8,1500,1017.2,11,5.6,1200,2.46,12.89,,,,,,5.3,4.1,19.9,12.1,,,,,,,,,,2.4,3.4,,
156,2019-10-25,17.7,13.4,511,23.3,1258,.05,0,,0,,0,6.7,290,1639,2.8,320,1443,.8,718,12.8,44,1556,75.6,14.9,1009.2,1019.6,2157,1015.7,1346,1017.8,11,7.6,1100,2.35,13.99,,,,,,5,3.8,19.1,10.8,,,,,,,,,,2.3,3.3,,
156,2019-10-26,13.5,11.7,2346,16.8,1,.35,0,,0,,0,8.8,20,1023,3.9,360,1115,1.6,1359,6.3,48,1201,62.5,9.6,1010.8,1021,902,1017.8,1634,1019.5,11,5.2,1100,2.18,12.6,,,,,,7.6,5.3,16.8,9.9,,,,,,,,,,2,2.9,,
156,2019-10-27,12.3,8.3,622,17.8,1438,,,,,,,7.1,290,1440,2.7,50,712,1.2,1014,5.3,37,1346,65.4,9,1011.1,1021.5,917,1018.2,1717,1019.8,10.9,8.8,1200,2.61,15.22,,,,,,2.1,.4,13.7,5.4,,,,,,,,,,2.4,3.5,,
156,2019-10-28,13.1,6.7,624,19.3,1508,,,,,,,5.8,270,1325,2.9,230,1359,1.2,1020,7.1,41,1229,69.9,10.1,1009,1020.2,116,1015,1539,1017.6,10.9,9,1200,2.57,16.04,,,,,,4.4,2.3,15.3,3.7,,,,,,,,,,2.6,3.7,,
156,2019-10-29,14.9,12,431,19.6,1256,.65,0,,0,,0,9.6,270,1222,4.7,250,1248,1.1,957,8,35,1302,66.6,10.9,1008.6,1020.4,2233,1014.9,427,1017.2,10.9,8.4,1300,2.37,15.04,,,,,,3.8,3.5,18.6,9,,,,,,,,,,2.7,3.8,,
156,2019-10-30,12.9,8.9,710,19.3,1436,,,,,,,5.7,270,1643,2.3,290,1313,.7,612,6.9,37,1437,69.5,10,1013.5,1023.8,916,1020.2,5,1022.3,10.8,10.1,1100,2.51,16.66,,,,,,.5,.5,15,6.2,,,,,,,,,,2.6,3.7,,
156,2019-10-31,13.8,7.2,530,21,1446,,,,,,,5.5,270,1207,2.4,250,1208,.6,534,8.9,46,1502,74.9,11.5,1013.6,1024.1,918,1020.3,1446,1022.3,10.8,9.6,1200,2.47,16.12,,,,,,1.1,1.1,15.4,4.5,,,,,,,,,,2.4,3.4,,
156,2019-11-01,15.6,10.9,651,22.9,1435,,,,,,,4.8,20,1447,2.6,50,2023,.7,630,9.7,40,1453,71.1,12.1,1013.3,1023.3,813,1020,1548,1021.9,10.8,8.9,1200,2.33,14.67,,,,,,2.9,2,17.2,8.5,,,,,,,,,,2.4,3.4,,
156,2019-11-02,15.7,10.1,628,22,1450,,,,,,,4.5,230,1227,2.9,230,1226,.4,337,10.1,45,1515,71.6,12.4,1011.6,1022.6,808,1018.2,1621,1020.2,10.7,7.6,1100,2.24,12.77,,,,,,4.4,.9,16.7,7.3,,,,,,,,,,1.9,2.7,,
156,2019-11-03,15.5,12.5,2356,21.6,1423,,,,,,,4.4,290,1245,2,290,1317,.5,416,9,26,1432,69.6,11.7,1010.8,1021.3,2213,1017.6,1434,1019.4,10.7,8,1200,2.39,14.27,,,,,,3.6,2.5,17,9.2,,,,,,,,,,2.3,3.3,,
156,2019-11-04,14.7,9.8,527,20.9,1452,,,,,,,4.8,360,1630,2.5,20,1635,.6,496,9.5,39,1426,73.1,11.9,1012.8,1023.2,832,1019.9,1452,1021.5,10.7,7,1100,2.19,13.1,,,,,,4,4,16.8,7.2,,,,,,,,,,2,2.9,,
156,2019-11-05,13.9,10.1,703,20.5,1403,,,,,,,5.9,20,1457,2.6,20,1519,.7,596,9.6,41,1406,78.3,12,1011.2,1021.8,837,1018.1,1447,1019.8,10.6,9,1200,2.38,14.4,,,,,,1.6,.3,15.5,6.6,,,,,,,,,,2.2,3.1,,
156,2019-11-06,12.8,6.9,724,20.2,1505,,,,,,,6,290,1833,2.7,290,1818,.8,708,7.3,33,1643,72.6,10.3,1008.8,1019.8,820,1015.4,1441,1017.5,10.6,8.6,1200,2.38,14.62,,,,,,2.9,.5,14,3.8,,,,,,,,,,2.2,3.2,,
156,2019-11-07,12.2,8.3,2359,17.9,1243,,,,,,,7,290,1346,3,320,1332,.9,809,7,47,1506,72.5,10.1,1009.7,1020.9,2359,1016.4,43,1018.4,10.6,6.8,1300,2.08,11.7,,,,,,3.9,1,14.1,4.9,,,,,,,,,,1.9,2.8,,
156,2019-11-08,9.5,4.9,659,15.3,1358,,,,,,,6,290,1440,2.8,50,936,1.4,1187,-1.6,19,1441,49.4,5.6,1012.6,1022.8,903,1019.6,1441,1021.4,10.5,9.6,1200,2.46,15.94,,,,,,0,0,10.7,1.5,,,,,,,,,,2.7,3.9,,
156,2019-11-09,10.6,3.8,745,18.6,1454,,,,,,,4.5,320,1556,2.5,50,2115,.8,709,-.2,19,1440,51.1,6.1,1012.8,1023.8,835,1019.8,1505,1021.6,10.5,9.5,1200,2.39,15.32,,,,,,0,0,11,.6,,,,,,,,,,2.9,4.1,,
156,2019-11-10,10.8,6.1,659,17,1445,2.22,,,,,9.8,14.9,270,1953,7.7,250,2001,1.5,1309,6.6,47,1320,76.9,9.8,1004.6,1020.5,5,1005.5,1944,1013.3,10.5,0,1100,0,0,,,,,,8.1,4.6,12.1,3.3,,,,,,,,,,.8,1.1,,
156,2019-11-11,13,9.9,54,17.8,1412,1.65,,,,,1,8.2,290,1353,3.2,290,1258,1.2,1079,9.2,48,1508,79.8,11.7,1004.8,1018.7,2344,1009.1,4,1013.4,10.5,5.8,1100,1.84,9.99,,,,,,4,3.8,12.6,7.6,,,,,,,,,,1.6,2.3,,
156,2019-11-12,12.2,7.6,746,18.4,1511,,,,,,,4.5,50,449,2.7,50,454,.9,778,5.4,32,1518,67.4,9.1,1012.3,1022.3,1116,1018.7,1,1021,10.4,8.5,1200,2.35,13.93,,,,,,3.1,1.1,11.5,4.2,,,,,,,,,,2.3,3.3,,
156,2019-11-13,10.3,6,515,13.9,1432,2.32,,,,,3.5,8.4,340,1816,4,200,1754,1.2,1000,6.9,60,1345,80.6,10.1,1010.5,1022.2,7,1015.3,1714,1019.3,10.4,0,1000,.94,4.66,,,,,,7.1,4.6,10.6,3.6,,,,,,,,,,1,1.5,,
156,2019-11-14,5.9,2.9,2355,10.1,1,1.05,,,,,.1,10.8,20,1338,5.4,20,1310,2.5,2147,-3.5,27,1339,52.3,4.8,1015.4,1026.3,1030,1021.1,1,1024.3,10.4,9,1200,2.41,15.04,,,,,,2.3,2.3,7.5,.3,,,,,,,,,,2.2,3.1,,
156,2019-11-15,9.1,.8,442,17.3,1435,,,,,,,8.8,200,1615,4.6,200,1428,1.4,1233,3,48,1138,66.8,7.9,1012.3,1024.1,1,1018.5,1652,1021.1,10.4,8.9,1200,2.22,13.71,,,,,,1.3,1.3,8.4,-1.4,,,,,,,,,,2.1,2.9,,
156,2019-11-16,13.4,7.4,540,20.2,1356,,,,,,,6.2,250,1216,3.3,230,1217,.6,492,9.4,50,1357,79.5,11.9,1011.7,1022,2105,1018.4,1449,1020.4,10.3,6.2,1100,2.26,11.41,,,,,,3.5,2.8,12.3,4.9,,,,,,,,,,1.7,2.4,,
156,2019-11-17,16.2,10.8,153,20.1,2258,3.85,,,,,.7,13.5,180,1119,7.5,160,1226,2.6,2277,13.8,69,1239,86.3,15.9,1008.5,1022,39,1012.1,2359,1017.1,10.3,1,1200,1.7,5.63,,,,,,9.3,5.6,14.2,7.9,,,,,,,,,,1.2,1.8,,
156,2019-11-18,9.8,6.2,2337,19.5,19,7.43,,,,,7.7,10.8,250,52,5.7,200,20,2,1721,4.4,48,1420,71,8.9,1011.3,1023.6,2303,1011.8,14,1020.1,10.3,1.1,1100,1.39,5.95,,,,,,9.4,6,11.3,5.2,,,,,,,,,,1.2,1.7,,
156,2019-11-19,6.3,4.3,2116,8.7,1311,1.45,,,,,0,8,20,1106,3.8,20,1338,1.9,1663,-.5,46,1312,62.5,5.9,1017.1,1029.6,2347,1022.9,407,1026.1,10.3,3.3,1200,1.72,8.42,,,,,,7,6.4,6.9,2.5,,,,,,,,,,1.4,1.9,,
156,2019-11-20,4.9,1.4,648,10.6,1424,,,,,,,8.6,50,359,5.2,50,402,2,1712,-4.1,24,1555,53.8,4.5,1021.8,1032.8,1035,1028.9,338,1030.9,10.2,9.5,1200,2.29,14.1,,,,,,.4,.4,5.5,-1.5,,,,,,,,,,2,2.8,,
156,2019-11-21,8.1,.1,608,15.5,1450,,,,,,,6.5,50,2258,3.7,50,2312,1.2,1017,-5.4,14,1451,42.5,4.2,1021.7,1033.3,853,1028.1,1447,1030.6,10.2,7.9,1200,2.26,12.75,,,,,,4,2.8,5.8,-2.8,,,,,,,,,,2.5,3.6,,
156,2019-11-22,12.5,6.6,610,19.1,1312,,,,,,,5.2,50,5,3.4,50,6,1,866,4.3,44,1,58.3,8.5,1017.7,1029.2,1,1024.4,1718,1026.4,10.2,7.2,1200,2.14,11.45,,,,,,1,1,9.7,3.1,,,,,,,,,,1.7,2.4,,
156,2019-11-23,14.2,7.9,715,20.7,1454,.2,,,,,0,6,200,1647,3.8,200,1653,.9,785,8,44,1414,68.6,10.7,1014.8,1026.8,846,1020.9,1605,1023.5,10.2,9,1100,2.01,12.91,,,,,,2.3,1.6,11.4,4.3,,,,,,,,,,2,2.8,,
156,2019-11-24,15.1,10.7,2400,21.8,1437,1.38,,,,,0,9.9,290,1922,3.6,340,1928,1.1,910,10.7,56,1421,76.4,13,1011.8,1025.5,2400,1016.9,1510,1020.4,10.1,5.7,1200,1.77,10.14,,,,,,7,5.1,14.5,9.4,,,,,,,,,,2,2.9,,
156,2019-11-25,5.6,3.7,2325,10.7,1,,,,,,,9.6,360,31,4.3,50,1134,2.1,1806,-1.6,49,1620,59.8,5.5,1019.4,1030.1,2116,1025.4,3,1028.4,10.1,0,1300,.9,5.63,,,,,,7.4,4.1,8,1.5,,,,,,,,,,.9,1.3,,
156,2019-11-26,8.9,2.9,707,14.2,1421,,,,,,,4.1,320,1810,2.1,50,920,.7,568,3.4,50,1408,69.9,7.8,1019.4,1030.7,935,1026.4,1438,1028.4,10.1,3.5,1000,1.74,9.39,,,,,,6.9,6.3,9,.6,,,,,,,,,,1.2,1.8,,
156,2019-11-27,7.7,4,2400,10.2,1,,,,,,,11.4,50,1112,6.2,20,1054,1.8,1529,.8,42,1531,63,6.7,1018.3,1028.7,935,1025.6,1445,1027.2,10.1,.9,1200,1.22,7.21,,,,,,9.3,4.3,9.6,2.9,,,,,,,,,,1.5,2.2,,
156,2019-11-28,6.2,1.6,641,13,1432,,,,,,,6.3,290,1708,3.5,50,159,1.2,1075,-1.3,38,1411,60.4,5.7,1019.8,1030.8,2354,1026.8,1419,1028.9,10,8.2,1200,2.09,12.16,,,,,,1.9,0,6.7,-1.3,,,,,,,,,,1.8,2.5,,
156,2019-11-29,5.6,1.9,656,11.3,1417,,,,,,,6.5,290,1426,3.4,50,857,1.4,1246,-7.3,8,1452,46.9,3.9,1022.1,1032.4,1008,1030.2,1440,1031.2,10,9.3,1200,2.22,13.67,,,,,,.5,0,4.4,-2.3,,,,,,,,,,2.4,3.4,,
