지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2020-09-05,22,20.5,552,24.7,1245,.8,0,,0,,0,5.5,70,1947,3,70,1948,.9,775,20.6,81,1648,92.4,24.4,1004.8,1014.9,955,1011.6,1551,1013.1,12.8,0,1200,1.31,6.73,,,,,,10,5.6,23.7,19.9,,,,,,,,,,1.2,1.7,,
156,2020-09-06,20.6,19.2,428,22.4,1308,17.93,.8,2247,2.9,2157,11.3,12.9,50,2343,5.2,50,2244,2.3,2014,20.1,86,9,97.4,23.6,996.8,1013.3,27,995.2,2359,1005.2,12.7,0,1200,1.16,5.86,,,,,,10,5.4,22.2,18.2,,,,,,,,,,.9,1.3,,
156,2020-09-07,20.1,17.6,707,22.8,1719,16.12,2.4,235,6.6,204,30.1,13.5,250,1601,7,250,1607,3,2624,19.7,87,1723,97.9,23.1,987.3,1006.8,2329,986.6,724,995.6,12.7,.5,1200,1.13,6.26,,,,,,8.6,7.3,20.7,17.5,,,,,,,,,,1.1,1.5,,
156,2020-09-08,24.1,21,147,27.9,1421,.12,0,,0,,0,8.6,230,438,5.2,230,417,2.9,2525,22,67,1207,89.3,26.5,1003.4,1013.5,2045,1006.8,1,1011.7,12.7,5.8,1100,2.48,15.67,,,,,,5.5,4.8,24.8,19.5,,,,,,,,,,2.7,3.8,,
156,2020-09-09,21.6,18.7,630,26.4,1531,5.87,8.6,516,10,516,25.3,10.2,230,1824,5.9,230,1832,1.6,1351,20.2,66,1455,92.8,23.8,1002.8,1015.4,941,1008.4,1757,1011.1,12.6,4,1400,2.53,12.78,,,,,,8.3,5.1,25.6,18.8,,,,,,,,,,2.1,2.9,,
156,2020-09-10,22.8,19.7,123,28,1550,,,,,,,3.1,50,1804,2,180,2,.7,624,20.7,52,1644,89.1,24.5,1001.1,1011.7,2342,1008.5,1546,1009.4,12.6,4.8,1300,2.67,15.46,,,,,,8.4,6,25.3,19.2,,,,,,,,,,2.4,3.4,,
156,2020-09-11,20.2,19.3,2005,22,1,16.5,5.3,2001,11.8,1926,26.6,5.1,50,1718,3.3,50,1832,1.1,952,19.8,94,335,98.1,23.1,1004.6,1014.7,1017,1011.3,132,1013,12.6,0,1000,.6,3.5,,,,,,9.9,6.3,21.8,19.6,,,,,,,,,,.7,1,,
156,2020-09-12,21.4,19.2,615,25.8,1253,4.9,.8,147,3.2,32,5.8,6.2,50,351,3.4,50,352,1.8,1541,20.3,72,1302,93.8,23.8,1004.9,1014.9,2115,1012.2,559,1013.2,12.5,.8,1000,2.26,11.66,,,,,,9.9,6.6,23.1,19.3,,,,,,,,,,1.8,2.6,,
156,2020-09-13,20.7,18.9,921,23.7,1627,3.5,1,852,2.3,838,4.2,4.5,200,2105,3,230,2109,.9,744,20.3,86,1632,97.9,23.8,1007,1016.4,916,1014.2,1615,1015.4,12.5,.9,1500,1.73,7.89,,,,,,8.9,7.4,23.8,19.8,,,,,,,,,,1.4,1.9,,
156,2020-09-14,22.3,19.7,455,26.7,1437,,,,,,,5.2,360,1639,3.2,50,2331,1.1,987,19.3,54,1244,84.6,22.3,1006.3,1016.1,831,1012.5,1631,1014.6,12.5,8.4,1200,3.32,20.27,,,,,,6.6,3.6,25.7,19.1,,,,,,,,,,3.4,4.9,,
156,2020-09-15,22.7,18,621,28.3,1345,,,,,,,7.5,200,1623,4.7,200,1634,1.5,1316,19.3,51,1242,82.1,22.4,1004.5,1014.5,1,1011,1918,1012.8,12.4,7.6,1200,3.21,18.17,,,,,,6,3.5,24.9,16.3,,,,,,,,,,2.9,4.2,,
156,2020-09-16,22.1,20,620,24.7,1612,5.12,.6,318,1.8,233,2.8,6.5,180,1230,4,180,1238,1.1,991,21.4,85,1133,96.4,25.6,1001.4,1011.9,1,1007.7,1657,1009.7,12.4,.8,1100,1.74,8.6,,,,,,8.8,6,23.7,20.4,,,,,,,,,,1.4,2,,
156,2020-09-17,20.7,17.3,2029,23.6,1101,11.2,.3,1903,.9,1823,2,3.7,230,1441,2.4,200,1442,.8,712,19.1,59,1320,92,22.3,1003,1012.8,2125,1009.7,15,1011.4,12.3,0,1000,1.25,6.91,,,,,,10,5.9,22.3,17.8,,,,,,,,,,1.3,1.8,,
156,2020-09-18,19.9,16.9,2400,25.3,1548,6.17,.6,35,2.1,28,3.7,6.3,250,1302,3.5,230,1336,1,902,17.3,50,1529,86.9,19.8,1006.5,1017.4,2310,1012.2,4,1014.9,12.3,5.1,1200,2.4,14.42,,,,,,7,4.1,22.9,14.2,,,,,,,,,,2.3,3.3,,
156,2020-09-19,19.9,14.5,602,26,1502,.08,0,,0,,0,7.6,290,1513,4.3,250,1522,1.1,949,16.5,46,1559,83.1,18.8,1008.9,1019,1003,1015.6,1635,1017.4,12.3,9.7,1100,2.8,19.37,,,,,,3.4,1.5,21.9,12.4,,,,,,,,,,3,4.3,,
156,2020-09-20,19.1,13.9,719,25.3,1410,,,,,,,5,50,1535,2.8,20,1353,.7,605,14.1,39,1606,76.3,16.1,1009.4,1019.2,924,1016.3,1521,1017.9,12.2,9.9,1100,2.98,20.56,,,,,,.9,.4,21.8,11.4,,,,,,,,,,3.3,4.7,,
156,2020-09-21,18.9,13,623,24.9,1518,,,,,,,5.1,50,1440,2.8,50,1443,.8,700,12.1,36,1245,68.6,14.2,1009.4,1019.6,842,1015.4,1540,1017.9,12.2,10.5,1300,3.06,20.45,,,,,,3.4,0,22.4,10,,,,,,,,,,3.4,4.8,,
156,2020-09-22,18.4,15.7,631,23.5,1521,,,,,,,5.7,50,1110,3.5,50,700,1.9,1616,12.7,40,1601,70.9,14.7,1008.9,1019,1027,1015.6,1543,1017.4,12.2,5.1,1300,3.05,15.19,,,,,,5.8,0,22.6,13.7,,,,,,,,,,2.8,4,,
156,2020-09-23,18.8,15.3,616,22.5,1338,,,,,,,5.6,70,258,3.4,50,1107,1.9,1681,14.3,58,1345,75.6,16.3,1007.5,1017.3,758,1014.9,1438,1015.9,12.1,.4,1300,1.8,10.78,,,,,,8.1,4.4,20.5,13.7,,,,,,,,,,2.1,2.9,,
156,2020-09-24,21.2,16.8,338,26.6,1500,,,,,,,6.5,50,14,4.3,50,17,1.9,1649,15.2,46,1527,70.5,17.3,1004.6,1015.3,1,1011.1,1542,1013,12.1,5.9,1200,3.07,18.01,,,,,,5.4,4.1,25.5,14.9,,,,,,,,,,3.3,4.7,,
156,2020-09-25,21.3,16,551,27.1,1520,,,,,,,6.6,50,1249,3.5,50,1256,1.4,1231,16.1,52,1257,74.1,18.3,1003,1013.2,2146,1009.4,1447,1011.4,12,8.3,1200,3.25,18.95,,,,,,3.1,2.1,23.1,13.1,,,,,,,,,,3.3,4.7,,
156,2020-09-26,20.9,17.1,648,26.5,1532,,,,,,,5.3,140,1845,3.1,160,1852,1.2,1048,15.7,42,1540,74.6,17.9,1006,1016.7,2359,1012.6,140,1014.4,12,9.1,1300,3.09,20.61,,,,,,4.9,2,26.6,15.1,,,,,,,,,,3.4,4.8,,
156,2020-09-27,21,16.3,604,26.4,1538,,,,,,,5.1,70,1351,2.9,50,828,1.2,1046,15,41,1356,71.4,17.1,1009.1,1019,916,1015.7,1524,1017.5,12,10.7,1200,3.14,22.15,,,,,,2.3,2.1,26.2,13.6,,,,,,,,,,3.7,5.2,,
156,2020-09-28,19.9,15.7,629,25.6,1356,,,,,,,5.3,70,1703,3.2,50,1707,1,901,13.2,30,1340,69.3,15.3,1008,1018.9,745,1014.2,1640,1016.4,11.9,10.8,1200,3.09,21.43,,,,,,1.6,0,23.5,12.4,,,,,,,,,,3.8,5.5,,
156,2020-09-29,19.5,14.6,611,25.1,1538,,,,,,,5.6,50,1203,3,20,1649,1.1,947,14.2,39,1306,74.5,16.3,1003,1015.2,7,1008.4,1643,1011.4,11.9,8.9,1100,2.92,18.94,,,,,,4.8,0,23,11.3,,,,,,,,,,3.1,4.4,,
156,2020-09-30,19.3,15.5,627,25.4,1421,,,,,,,6.2,320,1639,2.5,50,1229,.9,795,15.7,44,1411,82,17.9,1002.3,1012.7,2228,1009.1,1513,1010.7,11.9,8.5,1200,2.95,18.08,,,,,,3.5,1,23.2,12.5,,,,,,,,,,2.8,4.1,,
156,2020-10-01,20.3,17,621,25.4,1610,,,,,,,7,250,1806,4,250,1808,1.1,991,16.6,56,1434,80.8,18.9,1005.6,1015.6,959,1012.1,1,1013.9,11.8,6.3,1200,2.85,16.15,,,,,,7.1,6.4,26.5,14.1,,,,,,,,,,2.7,3.9,,
156,2020-10-02,20.8,16.2,438,25.8,1404,,,,,,,6.6,230,1131,4.2,200,1140,1.2,1029,16.5,49,1623,78.4,18.8,1007.3,1016.9,2316,1014.1,1544,1015.6,11.8,8.7,1300,2.96,18.36,,,,,,5.8,3.5,24.3,13.4,,,,,,,,,,3.1,4.5,,
156,2020-10-03,20.7,17,620,26.2,1448,4.27,.2,,.5,231,.5,6,290,1659,2.4,320,1706,.9,798,17.3,53,1455,82.6,19.7,1007.1,1017.5,911,1013.3,1418,1015.5,11.8,5.7,1200,2.53,15.95,,,,,,8.4,5.6,27.1,17.2,,,,,,,,,,2.4,3.4,,
156,2020-10-04,18.3,15,2359,20.6,1200,6.8,.8,626,.9,544,.9,7.8,20,2215,4.1,20,2218,1.1,925,16.6,60,2241,90.8,19.3,1005,1015.8,2335,1011.2,1447,1013.4,11.7,0,1100,.8,3.96,,,,,,9.9,6,19.9,13.8,,,,,,,,,,1.3,1.8,,
156,2020-10-05,15.3,11.4,623,19.8,1314,,,,,,,9.7,20,1341,5.1,20,1230,2.4,2081,5.7,37,1034,53.8,9.2,1010,1020.6,2242,1015.8,7,1018.6,11.7,9.3,1200,2.92,19.39,,,,,,4.6,2.9,18.8,8.2,,,,,,,,,,3.5,5,,
156,2020-10-06,15.9,11.2,628,21.2,1518,,,,,,,8.4,50,849,4.4,50,854,2.1,1817,6.5,28,1252,56.6,9.8,1013.2,1023.7,2232,1020.1,1442,1021.8,11.6,10,1200,3.02,21.07,,,,,,2.9,2.3,20.8,6.8,,,,,,,,,,4.1,5.9,,
156,2020-10-07,17.7,12.4,638,23.8,1447,,,,,,,7.3,70,1834,4.4,50,1841,2,1712,6.7,31,1154,50.6,9.8,1015.1,1025.4,923,1021.7,1513,1023.7,11.6,9.4,1200,2.96,19.33,,,,,,5,5,23.7,8.3,,,,,,,,,,3.8,5.4,,
156,2020-10-08,18.2,13.9,347,24.1,1400,,,,,,,9.8,50,1137,5.3,50,1127,3.2,2736,9.1,38,1634,57.8,11.6,1015,1025.5,910,1021.4,1644,1023.5,11.6,10.6,1200,2.94,20.56,,,,,,0,0,22.8,9.5,,,,,,,,,,4.5,6.5,,
156,2020-10-09,17.6,11.8,702,24.2,1434,,,,,,,8.3,20,1631,4.2,50,1455,1.6,1419,8.5,38,1446,57,11.2,1012.4,1023.9,9,1018.4,1716,1021,11.5,10.4,1300,2.74,19.23,,,,,,2.4,1,22.4,6.8,,,,,,,,,,3.4,4.9,,
156,2020-10-10,18.2,13,625,24.4,1455,,,,,,,4.8,70,1132,2,50,58,.9,783,11.3,38,1424,66.6,13.5,1009.6,1020.4,33,1015.6,1635,1018.1,11.5,10.1,1200,2.85,19.37,,,,,,4.6,1.1,23.1,8.8,,,,,,,,,,3.3,4.7,,
156,2020-10-11,18.7,15,414,24.3,1552,,,,,,,4.6,320,1906,1.9,290,1846,.6,553,14.1,48,1509,77.4,16.2,1007.2,1018.2,9,1013.4,1557,1015.7,11.5,7.1,1200,2.46,15.56,,,,,,6.4,4.5,23.2,11.6,,,,,,,,,,2.3,3.3,,
156,2020-10-12,17.8,14.8,2358,23.3,1345,,,,,,,7.2,360,1508,3.3,20,1509,.8,708,13.1,38,1403,76.6,15.2,1007.6,1018.6,2326,1013.9,1431,1016,11.4,7.2,1200,2.72,15.32,,,,,,5.3,3.9,22.4,11.5,,,,,,,,,,2.7,3.8,,
156,2020-10-13,14.8,12,2353,18.8,1150,,,,,,,6.8,70,850,3,50,1820,1.7,1435,4.7,32,1146,52.5,8.6,1012.2,1023.4,2351,1018.2,22,1020.8,11.4,4,1100,2.26,12.78,,,,,,6.9,1.4,17.6,7.6,,,,,,,,,,2.3,3.3,,
156,2020-10-14,14.8,10.7,402,20.3,1452,,,,,,,6.8,50,1939,3.2,20,1940,1.1,961,6,38,1523,56.1,9.4,1016.3,1026.5,2137,1022.9,12,1025,11.4,1,1400,1.76,8.52,,,,,,5.1,5.1,17.3,6,,,,,,,,,,2,2.9,,
156,2020-10-15,15,10.4,700,20.9,1423,,,,,,,6.8,50,1459,3.5,20,1507,1.6,1423,-1.2,12,1327,36.4,5.8,1016.2,1026.8,814,1022.5,1505,1024.8,11.3,8.5,1200,2.82,18.51,,,,,,5.8,.9,20,7.6,,,,,,,,,,4.2,6,,
156,2020-10-16,13.8,10.2,633,17.9,1457,,,,,,,4.2,50,436,1.8,50,445,.6,514,4.4,36,1255,54,8.4,1014.5,1025.1,1011,1021.2,1459,1023.2,11.3,.1,1100,1.14,6.95,,,,,,8.4,6,15.8,5.3,,,,,,,,,,1.3,1.8,,
156,2020-10-17,14.3,9,641,21.1,1347,,,,,,,5.8,320,1623,2.5,20,1423,.8,672,8.5,42,1418,71.3,11.1,1014.5,1024.8,851,1021.1,1544,1023.1,11.3,9.8,1100,2.58,17.68,,,,,,2.4,.3,18.8,4.3,,,,,,,,,,2.8,4,,
156,2020-10-18,15,9.5,709,21.9,1457,,,,,,,5.8,50,1656,3.3,20,1656,1.2,1006,7,19,1626,64.1,10.2,1014.9,1025.3,902,1021.5,1516,1023.6,11.2,10.1,1100,2.65,17.93,,,,,,3.3,0,19.1,4.4,,,,,,,,,,3.3,4.8,,
156,2020-10-19,15.6,9.9,533,21.6,1400,,,,,,,6.6,70,1050,3.6,50,1051,1.3,1093,7.5,31,1606,61.6,10.4,1015.9,1026.6,2321,1022.4,1506,1024.6,11.2,8.4,1100,2.51,15.85,,,,,,3.6,0,17.6,4.5,,,,,,,,,,2.7,3.9,,
156,2020-10-20,16.2,9.9,645,23.2,1508,,,,,,,3.5,180,1822,2.1,180,1823,.6,556,6.8,26,1532,59.6,10.1,1016.7,1027.9,823,1023,1943,1025.3,11.1,10,1100,2.64,17.67,,,,,,.8,0,18.5,4.2,,,,,,,,,,3.1,4.5,,
156,2020-10-21,14.4,12.1,453,17.5,1143,6.57,.8,1645,3.3,1604,10.7,3.6,50,944,2,50,1405,.6,513,11.8,65,1,85.6,14,1010.7,1024.2,1,1016.4,2351,1019.3,11.1,.1,900,.89,4.73,,,,,,9.5,5.1,15.8,9.4,,,,,,,,,,.8,1.1,,
156,2020-10-22,13.7,11.6,621,18.8,1454,,,,,,,7.6,360,1732,3.8,20,1737,1.2,995,9,52,1804,76.1,11.9,1006.3,1016.6,13,1012.4,1430,1014.9,11.1,1.6,1200,1.48,9.85,,,,,,8,4.3,15,9.6,,,,,,,,,,2,2.8,,1.95
156,2020-10-23,12,9.8,458,15.3,1217,,,,,,,9.1,290,1521,4.3,20,1422,1.9,1652,1.8,33,1320,50.1,7,1007.5,1017.8,2246,1014.4,1437,1016,11.1,8.5,1200,2.76,17.52,,,,,,3.9,3.9,13.8,5.2,,,,,,,,,,3.1,4.4,,
156,2020-10-24,11.5,8.8,628,15.6,1259,,,,,,,7.8,20,1437,4.4,20,1448,1.2,1070,1.6,26,1334,52.3,6.9,1011.3,1021.9,2334,1017.5,7,1019.8,11,10.1,1200,2.7,18.17,,,,,,2.1,2.1,13.8,4.1,,,,,,,,,,2.9,4.2,,
156,2020-10-25,12.9,6.6,726,19.6,1400,,,,,,,5.7,320,1235,2.3,20,1302,.8,667,7.3,44,1231,71.1,10.2,1012.3,1022.7,856,1017.9,1520,1020.8,11,8.9,1200,2.61,16.12,,,,,,1.4,.3,14.1,2.5,,,,,,,,,,2.5,3.5,,
156,2020-10-26,13.4,7.7,723,20.6,1438,,,,,,,5.7,50,1026,3.2,50,1035,.7,645,7.5,34,1430,71.4,10.4,1011.5,1021.8,754,1017.7,1740,1019.9,10.9,9,1200,2.56,15.74,,,,,,3.3,0,14.6,2.3,,,,,,,,,,2.4,3.4,,
156,2020-10-27,14.6,8.4,546,21.8,1413,,,,,,,3,50,1111,1.8,50,1117,.5,402,8.1,28,1228,70.4,10.9,1012.5,1022.7,2248,1019.4,1451,1020.9,10.9,8.3,1200,2.35,15.12,,,,,,5.5,0,17.1,3.8,,,,,,,,,,2.4,3.4,,
156,2020-10-28,15.1,10.7,2341,20.9,1356,,,,,,,6.1,50,2205,3.5,50,1023,1.1,923,8.5,33,1644,66.5,11.4,1014.3,1024.7,2315,1020.9,1356,1022.7,10.9,5.8,1300,1.87,11.95,,,,,,4.9,3.3,17.8,5.5,,,,,,,,,,2.4,3.4,,
156,2020-10-29,12.2,7.4,634,19,1344,,,,,,,4.8,320,1534,2.9,50,659,1.4,1235,-.9,14,1418,44,5.9,1015.1,1025.8,845,1021.1,1437,1023.7,10.8,9.8,1100,2.43,16.58,,,,,,2,.1,13.8,1.6,,,,,,,,,,3.1,4.5,,
156,2020-10-30,12.8,6.5,656,19.8,1506,,,,,,,4.2,50,1517,2,20,1556,.7,600,2.6,20,1509,54.5,7.5,1016.1,1026.7,2305,1022.6,1455,1024.6,10.8,9.8,1200,2.5,16.4,,,,,,.6,.3,14.4,2.3,,,,,,,,,,2.6,3.7,,
156,2020-10-31,13.6,8,624,20,1340,,,,,,,4,180,1124,2.2,180,1133,.7,598,4.9,33,1351,59.1,8.7,1016.3,1027.8,742,1022.1,1524,1024.8,10.8,9,1200,2.53,15.67,,,,,,3.6,.9,14.3,2.5,,,,,,,,,,2.5,3.6,,
156,2020-11-01,12.4,10.8,816,13.4,1638,10.17,,,,,1.7,5.3,50,1329,3.3,50,1331,.7,640,10.9,63,257,91.6,13.1,1013.1,1023.3,229,1019.8,1810,1021.6,10.7,0,1300,.35,2.67,,,,,,10,7,13.6,9.5,,,,,,,,,,.5,.7,,
156,2020-11-02,13.1,8.6,2356,18.2,1414,1.35,,,,,.3,6.5,50,1338,3,20,1339,1,854,7.2,34,1407,71.8,10.5,1012,1022.1,902,1018.9,1454,1020.5,10.7,5.9,1200,2.39,12.92,,,,,,5.6,2.8,15.5,3.5,,,,,,,,,,2.3,3.2,,
156,2020-11-03,8.8,5.5,2309,12.9,1436,1.55,,,,,0,10.9,320,1646,5.1,20,641,2.3,1954,-.3,34,1437,54.5,6.1,1013.6,1024.2,2225,1019.9,421,1022.2,10.7,8,1100,2.43,14.68,,,,,,5.5,5.5,11.7,2.3,,,,,,,,,,2.5,3.6,,
156,2020-11-04,7.9,4.4,717,12.9,1413,,,,,,,8.9,50,1106,4.7,50,1114,1.7,1444,-5.1,12,1228,43.3,4.4,1016.8,1027.1,949,1023.5,1427,1025.5,10.6,9.6,1200,2.58,16.27,,,,,,1.4,1.4,10.6,-.8,,,,,,,,,,2.9,4.1,,
156,2020-11-05,10,2.3,326,17.2,1421,,,,,,,2.9,70,628,1.6,20,507,.7,568,-2.5,20,1425,45.4,5.2,1018.2,1028.8,1030,1024.9,1619,1026.8,10.6,7,1100,2.53,13.83,,,,,,6.8,4.4,11.1,-2.8,,,,,,,,,,2.2,3.1,,
156,2020-11-06,12.7,10.6,453,15,1429,2.78,,,,,0,1.8,50,935,1.2,90,112,.4,357,5.9,46,739,65.1,9.5,1013.6,1026.6,5,1019.6,1721,1022.1,10.6,0,1400,.45,3.12,,,,,,7.6,5.8,12.7,7.5,,,,,,,,,,.6,.8,,
156,2020-11-07,13.4,9.6,449,21.3,1341,,,,,,,6.8,270,1357,2.4,270,1404,.8,672,9,40,1345,77.1,11.6,1011,1021.3,2344,1017.2,1332,1019.4,10.6,7.7,1200,2.17,12.8,,,,,,2.5,.9,13.3,4.9,,,,,,,,,,2.1,3,,
156,2020-11-08,10.5,7.2,623,16.7,1134,,,,,,,7.6,360,1549,4,20,1554,1.4,1218,2,16,1631,60.9,7.4,1014.6,1026,2307,1020.9,128,1023.2,10.5,9.3,1200,2.34,14.57,,,,,,.4,.4,12.4,1.8,,,,,,,,,,2.9,4.1,,
156,2020-11-09,8.6,4.1,636,13.8,1342,,,,,,,9.1,50,1327,4.5,20,1406,1.9,1632,-4.7,14,1125,41.9,4.5,1017.4,1027.4,840,1024.1,1446,1026,10.5,9.5,1200,2.41,15.39,,,,,,.1,.1,10.6,-1,,,,,,,,,,2.8,4,,
156,2020-11-10,9.7,4.9,721,15,1426,.12,,,,,0,6.9,50,1202,3.6,20,1152,1.3,1116,-1.7,22,1231,48.9,5.6,1019.7,1030.6,2257,1026.4,510,1028.4,10.5,9.5,1200,2.39,15.18,,,,,,.8,.8,12.6,.1,,,,,,,,,,2.8,4,,
156,2020-11-11,10.6,3.7,632,18.3,1449,,,,,,,6.5,50,1136,3.7,200,1835,1.1,942,-.3,18,1351,50.6,6,1022.8,1033,854,1029.6,1458,1031.4,10.4,9.5,1200,2.34,14.84,,,,,,0,0,11.6,-1.2,,,,,,,,,,2.7,3.8,,
156,2020-11-12,11.5,4.6,655,19.3,1344,,,,,,,3.1,340,1750,1.8,200,1314,.6,485,3.1,29,1636,59,7.6,1021.6,1032.5,1,1027.5,1616,1030.1,10.4,9.5,1200,2.27,14.35,,,,,,0,0,12.3,-.9,,,,,,,,,,2.2,3.2,,
156,2020-11-13,11.7,5.2,646,20.1,1437,,,,,,,4.4,50,1549,2.5,50,2139,.8,662,5.1,30,1231,67.6,8.9,1019.5,1029.8,843,1025.8,1515,1028.1,10.4,9,1200,2.18,13.54,,,,,,0,0,12.5,-.9,,,,,,,,,,2.2,3.1,,
156,2020-11-14,13.2,7.1,639,20.3,1413,,,,,,,2.9,230,1423,1.6,180,1817,.5,391,6,32,1415,66.8,9.4,1020.2,1030.5,902,1027,1532,1028.7,10.4,8.3,1200,2.14,13.02,,,,,,.4,0,13.5,.8,,,,,,,,,,2,2.9,,
156,2020-11-15,13.7,9.1,713,20.1,1454,,,,,,,4.1,320,1730,2.3,50,2106,.8,670,7.5,42,1437,68.6,10.4,1018.6,1029.1,901,1025.2,1606,1027.1,10.3,8.4,1200,2.26,13.19,,,,,,4.5,1.4,14.2,4,,,,,,,,,,2.2,3.1,,
156,2020-11-16,14.5,8,553,22.1,1414,,,,,,,5.3,50,715,3.4,50,718,.9,737,5.8,26,1614,60.3,9.3,1016.4,1026.4,1,1022.8,1545,1024.8,10.3,8.5,1200,2.23,13.56,,,,,,5.5,1.9,14.5,2.6,,,,,,,,,,2.1,3.1,,
156,2020-11-17,16.6,12.7,404,22,1455,1.75,,,,,3.1,6.9,180,1405,3.9,180,1339,1,868,12.3,54,5,77.5,14.7,1014.9,1025,843,1021.6,1612,1023.3,10.3,2.4,1200,1.55,7.29,,,,,,6,6,17.1,8.3,,,,,,,,,,1.2,1.8,,
156,2020-11-18,19.7,15.2,333,23.6,1206,3.88,,,,,.5,11.3,160,2101,6.9,180,2124,2.8,2407,17.8,63,1219,89.3,20.4,1008.4,1022.2,1,1012.5,2354,1016.7,10.3,1.7,1100,1.95,7.4,,,,,,8.1,3.6,17.1,12.3,,,,,,,,,,1.5,2.1,,
156,2020-11-19,17.4,12.3,2339,21.5,610,6.88,,,,,21.1,13.3,200,1053,8.8,230,1053,3.1,2710,16,80,2146,92.1,18.8,1002.3,1014.7,2354,1006.4,1148,1010.5,10.2,0,1500,.21,1.67,,,,,,8.9,7.9,16.9,12,,,,,,,,,,.6,.8,,
156,2020-11-20,9,7.1,2357,12.3,1,,,,,,,7.3,360,1620,3.6,20,2342,2,1717,4.4,69,1120,73.4,8.4,1010.7,1023.5,2250,1013.9,107,1019.3,10.2,0,1100,.4,2.71,,,,,,9.5,8.3,10.1,6.1,,,,,,,,,,.8,1.2,,
156,2020-11-21,10,2.7,712,16.5,1434,,,,,,,7.1,180,1532,4.3,200,1716,1.8,1550,3.7,43,1435,66.6,8,1014,1025.3,841,1020.6,1508,1022.5,10.2,8,1200,2.22,13.36,,,,,,3.8,3.3,10.2,-.4,,,,,,,,,,2,2.8,,
156,2020-11-22,9.5,6.9,2340,11.7,206,3.78,,,,,1.6,5.8,360,2334,3.3,20,2132,1.3,1110,7.1,60,2352,85.9,10.2,1014.1,1026,2327,1020.2,424,1022.7,10.2,.1,900,.66,3.37,,,,,,9.5,8.4,10.9,5.4,,,,,,,,,,.8,1.1,,
156,2020-11-23,5.9,2.8,2300,9,1401,,,,,,,6.5,320,1515,3.4,290,1355,2,1689,-1.2,48,1404,60.5,5.7,1018.8,1029,953,1025.7,15,1027.5,10.1,4.9,1300,1.98,9.25,,,,,,4.6,4.3,7.8,-.1,,,,,,,,,,1.6,2.3,,
156,2020-11-24,6.9,3.1,7,12.2,1502,,,,,,,5.4,50,34,3.1,50,26,1.6,1360,-6.4,15,1535,40.8,3.9,1018.7,1028.9,725,1025.6,1513,1027.4,10.1,6.3,1200,2.23,11.88,,,,,,5.6,3.1,7.4,1,,,,,,,,,,2.3,3.2,,
156,2020-11-25,8.1,2.9,723,13.6,1435,,,,,,,7.3,50,1611,3.8,50,1001,1.7,1497,-1.8,34,1439,51,5.4,1018.1,1028.8,824,1025,1627,1026.7,10.1,9,1200,2.15,13.25,,,,,,2.8,0,7.7,-1.8,,,,,,,,,,2.3,3.3,,
156,2020-11-26,9.1,6.4,47,13.8,1345,.62,,,,,0,5.7,50,239,3.5,50,233,1.3,1098,.7,31,1402,57.1,6.5,1017.3,1027.5,1026,1023.7,1354,1026,10.1,6.3,1200,1.99,11.1,,,,,,6,4.1,9.2,3.6,,,,,,,,,,1.9,2.7,,
156,2020-11-27,7.7,5.7,2315,10.7,1408,,,,,,,8.9,290,1516,3.1,320,1551,1.2,1051,-.1,47,2024,58.6,6.2,1017.8,1028.5,2305,1024.5,1407,1026.5,10,1.2,900,1.05,5.56,,,,,,8.6,8.3,7.6,2.3,,,,,,,,,,1.2,1.8,,
156,2020-11-28,5.1,3.6,2237,7,1317,,,,,,,7.3,50,1015,3.8,20,920,1.9,1621,-4.7,32,1157,49.9,4.3,1019.9,1030.5,1047,1027.8,1701,1028.7,10,7,1300,1.88,11.39,,,,,,8.5,6,7.6,3.3,,,,,,,,,,1.7,2.4,,
