 Date,Chla,WT,y_t+1,Chla_t-12,WT_t-12,Chla_t-11,WT_t-11,Chla_t-10,WT_t-10,Chla_t-9,WT_t-9,Chla_t-8,WT_t-8,Chla_t-7,WT_t-7,Chla_t-6,WT_t-6,Chla_t-5,WT_t-5,Chla_t-4,WT_t-4,Chla_t-3,WT_t-3,Chla_t-2,WT_t-2,Chla_t-1,WT_t-1,Chla_t-0,WT_t-0
2022.12.12,20.9,8.8,48.7,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8
2023.01.09,48.7,6.9,62.5,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9
2023.01.16,62.5,7.7,47.9,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7
2023.01.30,47.9,5.2,55.5,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2
2023.02.06,55.5,6.7,53.8,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7
2023.02.13,53.8,8.4,59,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4
2023.02.20,59,8.8,51.6,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8
2023.02.27,51.6,9.1,68.6,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1
2023.04.03,68.6,16.5,28.6,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5
2023.04.10,28.6,14.8,67.6,17.2,14.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8
2023.04.17,67.6,16.6,42.5,17.1,13.7,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6
2023.04.24,42.5,19.9,83,11.4,8.3,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9
2023.05.02,83,18.7,3.7,20.9,8.8,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7
2023.05.08,3.7,16.1,45,48.7,6.9,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1
2023.05.15,45,21.3,33.6,62.5,7.7,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3
2023.05.22,33.6,23.2,8.3,47.9,5.2,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2
2023.05.30,8.3,21.7,79.7,55.5,6.7,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7
2023.06.05,79.7,24.3,36.8,53.8,8.4,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3
2023.06.12,36.8,26,26.7,59,8.8,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26
2023.06.19,26.7,27.4,7.5,51.6,9.1,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4
2023.06.26,7.5,23.8,3.5,68.6,16.5,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8
2023.07.03,3.5,25.7,3,28.6,14.8,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7
2023.07.10,3,25.3,6.4,67.6,16.6,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3
2023.07.20,6.4,24.4,3.1,42.5,19.9,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4
2023.07.26,3.1,24,42.5,83,18.7,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24
2023.08.02,42.5,29.9,54.3,3.7,16.1,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9
2023.08.07,54.3,30.9,62.7,45,21.3,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9
2023.08.16,62.7,30.1,40.7,33.6,23.2,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1
2023.08.21,40.7,30.1,15,8.3,21.7,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1
2023.08.29,15,28.1,12.3,79.7,24.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1
2023.09.04,12.3,26.9,31.3,36.8,26,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9
2023.09.11,31.3,27.5,1.6,26.7,27.4,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5
2023.09.18,1.6,24.9,2.3,7.5,23.8,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9
2023.09.25,2.3,23.1,9,3.5,25.7,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1
2023.10.04,9,21.3,62.8,3,25.3,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3
2023.10.10,62.8,20.5,69.1,6.4,24.4,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5
2023.10.16,69.1,20.3,49.6,3.1,24,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3
2023.10.23,49.6,17.5,51.8,42.5,29.9,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5
2023.10.30,51.8,18.8,27.1,54.3,30.9,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8
2023.11.06,27.1,20.6,24,62.7,30.1,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8,27.1,20.6
2023.11.13,24,12.1,24.9,40.7,30.1,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8,27.1,20.6,24,12.1
2023.11.20,24.9,10.9,31.2,15,28.1,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8,27.1,20.6,24,12.1,24.9,10.9
2023.11.27,31.2,10.7,46.2,12.3,26.9,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8,27.1,20.6,24,12.1,24.9,10.9,31.2,10.7
2023.12.04,46.2,9.4,70.7,31.3,27.5,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8,27.1,20.6,24,12.1,24.9,10.9,31.2,10.7,46.2,9.4
2023.12.11,70.7,12.7,6.7,1.6,24.9,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8,27.1,20.6,24,12.1,24.9,10.9,31.2,10.7,46.2,9.4,70.7,12.7
2023.12.18,6.7,6.6,,2.3,23.1,9,21.3,62.8,20.5,69.1,20.3,49.6,17.5,51.8,18.8,27.1,20.6,24,12.1,24.9,10.9,31.2,10.7,46.2,9.4,70.7,12.7,6.7,6.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
