year,month,date,spot,Flow,Temperature,pH,DO,BOD,COD,SS,EC,TN,NO3N,NH3N,TP,PO4P,TOC
2021,02,2021.02.24,영산천,0.402,8.8,7.4,13.8,1.5,5.6,4.8,362,7.043,6.506,0.399,0.286,0.190,3.4
2021,03,2021.03.04,영산천,0.621,11.0,7.3,10.9,1.6,6.6,13.9,343,6.990,6.116,0.343,0.173,0.105,4.1
2021,03,2021.03.10,영산천,0.432,17.3,8.3,12.3,1.9,5.6,7.5,388,5.937,5.280,0.139,0.160,0.091,3.9
2021,03,2021.03.18,영산천,0.479,16.6,8.1,12.7,1.4,5.9,7.5,366,5.799,5.122,0.073,0.245,0.207,4.0
2021,03,2021.03.24,영산천,0.474,15.9,8.6,13.6,1.5,6.1,5.2,361,5.116,5.017,0.071,0.175,0.128,3.8
2021,03,2021.03.31,영산천,0.517,17.7,7.7,10.4,1.9,6.0,14.1,321,4.502,4.060,0.090,0.163,0.100,4.2
2021,04,2021.04.07,영산천,0.439,22.2,8.7,11.1,1.4,5.7,11.1,357,5.576,4.786,0.041,0.226,0.148,4.4
2021,04,2021.04.14,영산천,0.415,18.2,7.9,12.6,1.6,6.0,11.1,346,4.931,4.251,0.044,0.181,0.120,4.0
2021,04,2021.04.21,영산천,0.312,20.2,8.4,11.6,1.8,5.6,11.6,376,4.870,4.426,0.052,0.161,0.104,4.1
2021,04,2021.04.27,영산천,0.273,20.4,7.6,10.4,1.7,6.6,12.8,402,4.931,4.319,0.025,0.169,0.067,4.7
2021,05,2021.05.06,영산천,0,18.8,7.0,8.1,3.0,9.5,53.3,275,4.272,2.999,0.160,0.322,0.185,7.4
2021,05,2021.05.13,영산천,0.771,22.8,7.3,9.5,2.0,6.6,15.7,253,3.151,2.283,0.085,0.159,0.087,4.8
2021,05,2021.05.20,영산천,3.829,19.4,7.0,8.9,2.2,8.5,42.3,192,2.456,1.216,0.269,0.215,0.094,5.3
2021,05,2021.05.26,영산천,1.392,20.2,6.7,8.8,2.0,8.3,48.2,186,1.943,0.927,0.124,0.181,0.065,6.8
2021,06,2021.06.03,영산천,0,21.4,7.2,9.6,2.1,11.4,85.0,201,2.497,1.345,0.218,0.275,0.060,9.0
2021,06,2021.06.09,영산천,1.160,26.4,7.1,7.9,1.8,10.1,38.0,205,2.601,1.533,0.147,0.180,0.058,7.2
2021,06,2021.06.16,영산천,0.648,24.3,7.1,8.9,2.4,9.0,114.6,247,3.232,1.991,0.196,0.213,0.032,6.5
2021,06,2021.06.23,영산천,0.314,26.4,7.4,8.1,1.7,8.2,49.1,354,4.070,2.974,0.130,0.153,0.032,6.1
2021,06,2021.06.30,영산천,1.895,25.8,7.4,9.2,3.1,8.0,50.7,182,1.788,0.907,0.101,0.158,0.051,6.7
2021,07,2021.07.14,영산천,0.426,27.7,7.7,8.3,1.2,5.8,13.2,345,3.697,3.036,0.023,0.094,0.004,4.3
2021,07,2021.07.21,영산천,0.399,28.6,7.4,8.0,2.3,6.6,20.3,331,3.475,2.520,0.137,0.101,0.036,4.3
2021,07,2021.07.28,영산천,1.475,28.5,6.7,7.7,2.3,6.6,27.6,160,1.840,1.153,0.137,0.120,0.062,5.6
2021,08,2021.08.11,영산천,2.061,26.9,7.2,8.1,1.7,6.8,55.3,141,1.575,0.890,0.139,0.197,0.093,5.6
2021,08,2021.08.19,영산천,0.586,27.2,7.3,7.3,1.6,7.0,19.4,193,2.408,1.664,0.124,0.147,0.080,5.1
2021,09,2021.09.08,영산천,0.713,25.4,7.4,8.0,2.1,5.8,15.1,233,3.205,1.756,0.233,0.109,0.057,4.5
2021,09,2021.09.24,영산천,0.424,25.8,6.9,9.4,2.7,5.1,19.6,304,3.938,3.256,0.144,0.167,0.096,4.2
2021,09,2021.09.29,영산천,0.423,25.8,8.1,9.6,2.6,4.7,12.2,330,5.344,4.512,0.250,0.162,0.092,3.6
2021,10,2021.10.07,영산천,0.417,25.8,6.3,11.0,1.5,5.0,21.1,349,4.788,4.190,0.087,0.133,0.082,4.3
2021,10,2021.10.15,영산천,0.378,23.8,7.4,10.3,1.0,4.7,17.3,348,5.121,4.624,0.051,0.145,0.096,3.6
2021,10,2021.10.20,영산천,0.412,19.4,7.8,10.9,1.7,4.7,16.2,364,5.814,5.096,0.084,0.150,0.085,3.6
2021,10,2021.10.27,영산천,0.394,17.8,6.8,12.2,1.6,4.8,12.3,357,6.071,5.317,0.090,0.151,0.087,3.1
2021,11,2021.11.03,영산천,0.434,16.4,7.6,10.9,1.1,4.7,16.7,379,5.509,4.968,0.080,0.122,0.055,3.4
2021,11,2021.11.10,영산천,0.458,15.6,7.2,13.1,3.0,6.0,37.7,357,4.922,4.004,0.229,0.137,0.073,4.6
2021,11,2021.11.17,영산천,0.417,13.7,7.6,10.4,1.9,4.4,10.5,384,5.751,4.754,0.315,0.110,0.057,3.3
2021,11,2021.11.24,영산천,0.308,12.4,6.8,14.3,2.2,4.4,10.0,373,6.282,5.507,0.377,0.165,0.101,3.2
2021,12,2021.12.08,영산천,0.472,12.4,7.7,11.5,2.4,4.4,11.5,409,7.057,6.323,0.387,0.212,0.147,3.4
2021,12,2021.12.15,영산천,0.384,10.7,6.9,10.5,2.4,4.3,11.8,380,7.687,6.701,0.614,0.177,0.122,3.2
2022,01,2022.01.10,영산천,0.369,8.4,7.9,13.2,1.5,4.1,11.2,384,8.656,7.150,0.856,0.245,0.192,3.7
2022,01,2022.01.19,영산천,0.403,6.7,7.5,13.9,2.3,4.7,21.1,296,8.555,7.315,0.752,0.217,0.173,3.1
2022,01,2022.01.26,영산천,0.313,8.8,7.7,13.9,3.1,4.8,7.0,383,9.860,7.878,0.589,0.279,0.237,3.2
2022,02,2022.02.09,영산천,0.390,9.8,7.4,14.1,2.6,4.8,17.3,332,8.105,7.151,0.687,0.210,0.168,3.0
2022,02,2022.02.23,영산천,0.401,8.1,7.3,12.8,3.0,6.1,13.1,394,9.082,7.720,0.712,0.301,0.238,4.0
2022,03,2022.03.03,영산천,0.372,11.9,7.8,13.4,3.5,7.1,26.6,407,9.245,7.966,0.859,0.314,0.231,5.0
2022,03,2022.03.10,영산천,0.365,13.5,7.3,11.9,2.2,7.2,15.0,384,7.944,6.066,0.961,0.273,0.212,4.3
2022,03,2022.03.16,영산천,0.261,17.5,7.7,12.2,3.7,8.8,23.6,386,7.353,5.149,1.007,0.381,0.281,5.9
2022,03,2022.03.23,영산천,0.360,14.3,7.8,12.7,4.8,7.5,16.8,390,7.637,5.580,0.675,0.246,0.168,5.1
2022,03,2022.03.30,영산천,0.396,18.0,7.0,9.9,2.8,6.2,7.4,369,6.482,5.567,0.301,0.192,0.148,4.7
2022,04,2022.04.06,영산천,0.284,19.0,8.7,12.6,2.9,5.4,8.3,369,5.826,5.206,0.037,0.184,0.125,4.2
2022,04,2022.04.13,영산천,0.315,21.6,7.5,9.5,5.1,7.1,24.9,370,5.475,4.743,0.051,0.240,0.188,4.6
2022,04,2022.04.20,영산천,0.212,19.8,7.8,11.8,3.6,6.4,7.6,402,5.830,5.109,0.040,0.197,0.146,4.6
2022,05,2022.05.04,영산천,0.280,22.4,7.6,10.6,2.0,7.2,16.2,400,5.086,4.148,0.105,0.155,0.086,5.1
2022,05,2022.05.13,영산천,0.267,22.0,7.1,8.7,3.1,7.6,12.7,384,4.688,3.764,0.196,0.114,0.043,5.1
2022,05,2022.05.18,영산천,0.278,23.3,7.7,10.5,5.0,8.8,18.4,362,4.191,3.277,0.130,0.163,0.072,6.1
2022,05,2022.05.25,영산천,1.046,23.6,7.0,7.8,3.6,10.4,30.8,232,2.645,1.495,0.246,0.209,0.095,7.6
2022,06,2022.06.02,영산천,1.175,23.8,7.1,8.3,3.3,10.9,36.4,225,2.608,1.532,0.222,0.221,0.077,7.5
2022,06,2022.06.09,영산천,1.519,22.5,6.8,8.9,3.5,8.4,28.3,182,1.905,1.016,0.207,0.160,0.070,6.6
2022,06,2022.06.17,영산천,1.184,24.9,7.3,8.5,2.0,7.7,20.2,214,3.069,2.084,0.131,0.120,0.054,6.0
2022,06,2022.06.22,영산천,0.357,28.8,7.2,8.5,2.7,9.3,15.1,283,2.823,1.906,0.109,0.140,0.067,7.0
2022,06,2022.06.29,영산천,0.312,27.6,7.6,7.8,2.7,9.0,19.9,351,3.850,3.044,0.190,0.127,0.058,6.6
2022,07,2022.07.06,영산천,1.202,29.1,7.0,7.4,2.7,8.2,19.2,178,1.830,0.975,0.113,0.125,0.081,6.4
2022,07,2022.07.13,영산천,0.427,28.1,7.6,8.0,2.2,8.9,14.9,304,3.170,2.339,0.044,0.123,0.038,6.5
2022,07,2022.07.27,영산천,0.225,27.8,7.5,8.2,2.0,6.2,13.7,387,3.657,3.019,0.096,0.090,0.037,4.4
2022,08,2022.08.10,영산천,0.325,29.4,7.1,8.1,2.6,7.9,9.3,302,2.516,1.773,0.083,0.083,0.046,5.1
2022,08,2022.08.24,영산천,1.109,27.1,6.9,7.5,3.4,8.4,21.9,166,1.923,1.235,0.101,0.180,0.094,5.8
2022,08,2022.08.31,영산천,1.356,24.7,7.6,9.1,1.9,7.0,17.1,224,1.718,1.213,0.119,0.131,0.055,5.0
2022,09,2022.09.15,영산천,0.361,26.3,7.4,8.8,2.7,7.7,12.3,335,4.291,1.630,0.775,0.151,0.055,5.7
2022,09,2022.09.21,영산천,1.118,23.4,7.4,9.3,2.1,7.1,18.8,184,2.187,1.546,0.074,0.128,0.056,5.1
2022,09,2022.09.28,영산천,0.332,23.3,6.9,9.1,2.1,8.2,37.1,322,2.935,2.243,0.065,0.181,0.040,5.9
2022,10,2022.10.13,영산천,0.315,22.3,7.6,10.1,2.1,6.0,11.3,390,4.818,3.900,0.418,0.128,0.047,4.5
2022,10,2022.10.19,영산천,0.266,19.3,7.3,10.0,4.6,9.7,11.2,404,9.840,3.906,4.370,0.541,0.326,8.8
2022,11,2022.11.09,영산천,0.284,18.4,7.4,11.0,1.9,6.8,13.4,255,4.920,4.632,0.038,0.117,0.069,4.4
2022,11,2022.11.23,영산천,0.392,16.2,7.2,9.8,2.6,6.8,18.4,434,4.729,3.946,0.246,0.178,0.088,4.8
2022,12,2022.12.07,영산천,0.351,10.7,7.9,12.6,3.9,6.5,7.0,406,7.575,5.946,0.846,0.221,0.139,4.6
2022,12,2022.12.16,영산천,0.369,9.1,7.6,12.1,1.9,6.0,7.4,446,8.136,5.944,0.611,0.196,0.134,3.3
2023,01,2023.01.09,영산천,0.351,8.8,6.6,13.4,1.5,5.6,4.9,710,7.535,6.494,0.491,0.233,0.175,3.4
2023,01,2023.01.18,영산천,0.350,7.9,7.6,12.5,3.0,5.8,6.5,336,7.258,6.104,0.650,0.155,0.107,3.8
2023,02,2023.02.01,영산천,0.364,9.8,7.4,11.9,3.5,5.7,11.0,454,9.711,6.575,2.620,0.196,0.156,3.6
2023,02,2023.02.08,영산천,0.256,8.6,7.5,12.5,2.2,6.0,6.4,431,9.501,6.774,1.717,0.252,0.197,3.8
2023,02,2023.02.15,영산천,0.326,9.0,7.6,13.1,2.1,6.3,8.8,404,8.155,6.172,1.229,0.264,0.199,4.4
2023,02,2023.02.22,영산천,0.356,9.1,7.6,13.3,1.7,6.4,6.8,416,7.852,6.498,0.752,0.212,0.153,3.8
2023,03,2023.03.02,영산천,0.266,11.7,8.2,14.5,2.9,6.8,6.1,427,8.171,5.860,1.280,0.278,0.194,4.8
2023,03,2023.03.08,영산천,0.293,14.8,7.7,13.8,3.7,7.5,7.4,421,6.111,4.448,0.610,0.195,0.133,5.2
2023,03,2023.03.15,영산천,0.327,16.8,7.5,11.3,2.1,7.6,9.9,421,6.474,4.291,1.194,0.183,0.132,5.4
2023,03,2023.03.22,영산천,0.278,18.6,7.6,11.7,3.2,7.6,6.2,432,4.403,3.239,0.173,0.138,0.074,5.6
2023,04,2023.04.06,영산천,0.730,14.1,7.5,9.5,10.6,15.2,40.0,376,10.080,4.270,4.125,0.636,0.412,10.7
2023,04,2023.04.12,영산천,0.305,19.3,7.5,10.5,3.7,8.7,17.7,429,5.292,4.373,0.464,0.154,0.074,5.5
2023,04,2023.04.19,영산천,0.304,20.6,7.6,9.9,3.0,8.6,18.5,422,4.120,3.414,0.064,0.176,0.075,5.7
2023,04,2023.04.27,영산천,0.225,21.0,7.5,10.5,3.1,8.9,19.9,418,4.334,3.240,0.204,0.137,0.050,5.8
2023,05,2023.05.11,영산천,0.348,22.6,7.3,8.8,2.6,8.0,22.5,385,5.008,4.057,0.163,0.151,0.057,6.1
2023,05,2023.05.18,영산천,0.551,22.1,8.1,8.6,5.1,12.3,33.5,365,4.372,3.147,0.192,0.182,0.062,8.2
2023,05,2023.05.24,영산천,0.783,22.0,7.4,9.3,4.9,11.7,34.5,327,3.282,2.068,0.213,0.196,0.069,7.9
2023,06,2023.06.01,영산천,1.602,22.1,7.2,8.4,4.7,11.3,77.2,207,2.582,1.393,0.236,0.254,0.082,7.0
2023,06,2023.06.08,영산천,1.321,23.8,7.2,8.5,3.9,8.8,31.1,206,2.194,1.268,0.156,0.147,0.064,6.8
2023,06,2023.06.13,영산천,1.146,25.6,7.4,8.5,3.1,9.1,28.0,237,2.469,1.574,0.151,0.159,0.067,6.8
2023,06,2023.06.21,영산천,0.478,24.9,7.5,7.5,4.3,12.5,17.5,308,2.626,1.339,0.337,0.154,0.073,8.8
2023,07,2023.07.26,영산천,0,28.9,7.3,7.7,2.9,6.8,31.4,270,3.627,2.909,0.102,0.216,0.137,5.1
2023,08,2023.08.03,영산천,0.396,30.5,8.1,8.6,5.0,8.0,14.2,373,3.940,3.121,0.378,0.095,0.025,4.9
2023,08,2023.08.09,영산천,1.779,27.6,7.2,7.8,2.4,8.2,62.0,160,1.802,1.070,0.160,0.250,0.108,5.8
2023,08,2023.08.17,영산천,1.348,28.8,7.7,8.3,2.1,7.3,18.2,257,2.800,2.277,0.184,0.141,0.064,5.5
2023,09,2023.09.06,영산천,0.723,27.2,7.2,7.7,1.6,7.2,25.0,272,2.917,2.118,0.210,0.202,0.100,5.5
2023,09,2023.09.13,영산천,2.081,24.8,7.5,8.3,1.9,6.8,17.0,179,1.596,1.086,0.098,0.125,0.060,4.8
2023,09,2023.09.20,영산천,1.702,24.3,7.3,7.9,2.9,6.7,18.7,241,3.002,2.282,0.346,0.179,0.117,4.6
2012,06,2012.06.04,영암천2,0,25.1,7.4,9.2,3.4,9.0,18.0,520,2.799,0,0,0.069,0,6.3
2012,06,2012.06.13,영암천2,0,23.6,7.2,7.9,2.0,8.5,9.2,483,2.974,0,0,0.047,0,6.3
2012,06,2012.06.22,영암천2,0,28.6,7.7,9.6,2.2,10.8,12.7,457,3.195,0,0,0.065,0,7.6
2012,06,2012.06.29,영암천2,0,24.7,7.4,9.0,2.2,8.7,14.5,593,3.002,0,0,0.071,0,7.3
2012,07,2012.07.03,영암천2,0,25.9,6.7,7.4,1.8,12.3,13.4,593,2.401,0,0,0.059,0,7.9
2012,07,2012.07.11,영암천2,0,25.5,7.6,7.4,6.3,11.2,53.9,442,2.735,0,0,0.115,0,8.3
2012,07,2012.07.17,영암천2,0,25.1,6.4,5.1,4.4,8.3,49.0,271,2.116,0,0,0.123,0,5.9
2012,07,2012.07.27,영암천2,0,28.9,7.4,5.2,3.0,7.6,25.1,183,1.712,0,0,0.086,0,4.9
2012,08,2012.08.07,영암천2,0,31.5,7.1,7.8,3.8,7.4,23.3,244,1.976,0,0,0.091,0,4.8
2012,08,2012.08.16,영암천2,0,28.4,7.6,6.9,3.4,10.3,31.2,332,1.329,0,0,0.092,0,5.2
2012,08,2012.08.24,영암천2,0,26.9,6.8,5.2,2.6,8.5,35.4,365,1.080,0,0,0.092,0,5.9
2012,08,2012.08.31,영암천2,0,23.5,7.4,8.6,3.9,9.4,100.2,99,1.230,0,0,0.194,0,4.5
2012,09,2012.09.05,영암천2,0,25.4,6.9,8.0,2.1,9.5,66.2,153,1.497,1.048,0.158,0.101,0.045,3.3
2012,09,2012.09.13,영암천2,0,23.8,7.0,6.4,7.7,10.1,37.7,132,1.355,0.805,0.070,0.097,0.031,2.9
2012,09,2012.09.21,영암천2,0,22.3,7.1,8.7,1.8,6.5,71.1,152,1.528,0.955,0.107,0.087,0.036,3.6
2012,09,2012.09.27,영암천2,0,23.5,7.4,9.8,2.2,5.7,20.2,142,1.450,0.979,0.053,0.063,0.020,2.7
2012,10,2012.10.11,영암천2,0,20.3,7.6,7.3,3.1,10.8,125.6,204,1.706,0,0,0.187,0,3.8
2012,10,2012.10.17,영암천2,0,18.3,7.5,9.4,1.6,9.5,66.4,233,1.665,0,0,0.118,0,3.8
2012,10,2012.10.26,영암천2,0,17.0,7.2,7.8,1.8,5.6,39.8,220,2.339,0,0,0.123,0,3.4
2012,11,2012.11.01,영암천2,0,14.5,7.4,10.4,2.5,12.5,135.3,352,2.227,1.447,0.255,0.291,0.032,4.2
2012,11,2012.11.09,영암천2,0,13.9,7.4,8.5,3.2,7.0,41.3,218,2.863,2.278,0.014,0.108,0.026,4.1
2012,11,2012.11.14,영암천2,0,11.1,7.5,10.5,1.3,7.6,131.2,299,2.916,2.326,0.026,0.188,0.036,3.7
2012,11,2012.11.21,영암천2,0,9.1,7.1,10.6,1.7,6.6,88.8,359,2.863,2.278,0.014,0.156,0.034,3.5
2012,11,2012.11.27,영암천2,0,8.6,7.3,12.8,1.9,6.2,39.5,345,2.798,2.129,0.042,0.083,0.031,3.1
2012,12,2012.12.07,영암천2,1.270,3.5,7.1,12.6,2.9,8.1,32.6,477,2.821,1.902,0.017,0.092,0.006,3.2
2012,12,2012.12.21,영암천2,0.430,2.9,7.8,14.3,3.4,12.4,90.6,501,3.815,2.814,0.406,0.200,0.031,3.1
2013,01,2013.01.08,영암천2,0,1.7,8.4,14.0,3.0,7.7,10.5,450,3.801,2.879,0.253,0.037,0.003,4.3
2013,01,2013.01.17,영암천2,0,2.1,8.4,14.7,3.6,7.2,17.6,465,3.103,2.470,0.038,0.042,0.005,7.3
2013,01,2013.01.21,영암천2,0,3.4,8.4,15.0,3.6,7.9,17.8,457,3.183,2.421,0.033,0.051,0.004,4.2
2013,01,2013.01.30,영암천2,0,3.0,7.9,14.0,3.6,8.8,45.3,483,3.255,2.492,0.039,0.100,0.005,5.8
2013,02,2013.02.05,영암천2,0,5.3,6.9,14.0,2.7,7.8,30.3,318,3.031,2.710,0.082,0.056,0.004,4.6
2013,02,2013.02.14,영암천2,0,2.8,8.0,14.6,3.9,9.0,19.6,539,3.489,2.724,0.134,0.079,0.004,5.2
2013,02,2013.02.20,영암천2,0,3.3,7.5,14.4,4.0,8.8,22.4,505,3.699,2.481,0.093,0.102,0.006,6.5
2013,03,2013.03.05,영암천2,0,6.3,7.5,12.7,4.0,8.6,35.3,386,3.783,2.574,0.205,0.124,0.004,4.8
2013,03,2013.03.14,영암천2,0,9.6,7.7,12.2,2.6,6.9,27.1,446,2.961,2.175,0.127,0.059,0.008,4.0
2013,03,2013.03.20,영암천2,0,11.1,7.3,12.2,2.8,6.7,36.5,438,2.955,2.321,0.226,0.077,0.021,3.6
2013,03,2013.03.25,영암천2,0,10.1,7.5,10.4,3.0,10.0,80.9,414,3.514,2.279,0.429,0.081,0.037,5.3
2013,04,2013.04.03,영암천2,0,11.1,7.4,10.4,2.7,8.2,74.5,396,3.063,2.116,0.300,0.130,0.033,5.3
2013,04,2013.04.11,영암천2,0,10.3,7.7,10.5,2.0,6.7,68.7,365,3.384,2.223,0.603,0.078,0.036,4.1
2013,04,2013.04.15,영암천2,0,14.3,7.6,11.6,3.4,7.6,81.1,396,3.559,2.016,0.433,0.102,0.034,3.5
2013,04,2013.04.24,영암천2,0,13.8,7.1,9.9,2.0,6.6,43.7,378,3.353,2.069,0.466,0.100,0.055,4.5
2013,05,2013.05.03,영암천2,0,18.2,8.2,8.3,2.0,6.3,22.0,369,3.560,2.106,0.461,0.089,0.053,3.5
2013,05,2013.05.08,영암천2,0,17.7,7.5,9.1,1.7,6.0,29.5,397,3.035,2.051,0.427,0.071,0.054,4.5
2013,05,2013.05.16,영암천2,0,21.6,7.5,7.5,1.4,6.2,17.9,436,3.319,2.037,0.523,0.057,0.034,4.2
2013,05,2013.05.23,영암천2,0,23.4,7.5,7.4,1.1,6.3,6.7,458,3.880,2.229,0.708,0.038,0.023,4.4
2013,05,2013.05.29,영암천2,0,19.6,7.2,7.5,4.0,12.4,118.6,370,3.672,1.838,0.672,0.135,0.055,7.6
2013,06,2013.06.05,영암천2,0,27.6,8.9,14.0,1.2,11.9,22.7,379,4.170,1.915,0.863,0.097,0.022,6.5
2013,06,2013.06.12,영암천2,0,22.2,7.3,5.4,3.1,9.8,36.0,490,3.804,2.455,0.425,0.087,0.043,6.3
2013,06,2013.06.19,영암천2,0,25.8,7.3,6.5,1.9,9.3,15.8,410,3.272,1.743,0.414,0.101,0.026,6.2
2013,06,2013.06.25,영암천2,0,26.0,7.4,6.3,4.6,11.7,27.9,345,3.416,1.478,0.746,0.098,0.023,7.9
2013,07,2013.07.03,영암천2,0,27.0,7.7,6.7,2.2,11.7,37.9,376,2.882,1.336,0.235,0.128,0.029,7.0
2013,07,2013.07.11,영암천2,0,27.6,7.0,6.7,2.4,7.3,85.6,367,2.265,1.248,0.268,0.225,0.093,5.5
2013,07,2013.07.17,영암천2,0,28.1,7.3,7.1,1.8,7.1,104.4,175,2.428,1.709,0.012,0.165,0.079,5.5
2013,07,2013.07.24,영암천2,0,28.0,7.3,6.4,1.5,7.6,58.5,206,2.592,1.812,0.024,0.223,0.073,5.1
2013,07,2013.07.31,영암천2,0,29.8,7.5,6.3,2.2,7.3,41.7,300,2.397,1.638,0.031,0.214,0.062,5.4
2013,08,2013.08.08,영암천2,0,31.4,7.4,6.2,1.6,7.3,31.0,331,1.909,1.295,0.044,0.112,0.043,6.1
2013,08,2013.08.21,영암천2,0,32.1,7.8,8.2,2.1,8.2,24.5,326,1.481,0.779,0.029,0.078,0.018,5.7
2013,08,2013.08.28,영암천2,0,30.7,9.2,11.7,7.1,14.9,28.4,220,2.373,0.771,0.026,0.165,0.024,6.4
2013,09,2013.09.04,영암천2,0,25.9,7.6,6.8,3.0,8.5,35.3,251,1.382,0.651,0.043,0.148,0.038,5.6
2013,09,2013.09.12,영암천2,0,25.1,7.7,7.9,2.7,7.7,26.1,204,2.146,1.458,0.086,0.139,0.058,5.2
2013,09,2013.09.26,영암천2,0,23.4,7.4,6.5,2.1,6.2,43.3,214,1.905,1.170,0.082,0.150,0.047,4.5
2013,10,2013.10.10,영암천2,0,22.1,7.4,7.7,2.8,6.1,43.2,345,1.693,1.079,0.027,0.119,0.022,3.9
2013,10,2013.10.16,영암천2,0,19.1,7.6,7.7,2.9,8.8,69.9,354,1.865,1.295,0.043,0.161,0.019,5.3
2013,10,2013.10.24,영암천2,0,18.6,7.5,6.0,2.1,6.2,87.4,485,1.934,1.186,0.084,0.139,0.017,3.6
2013,10,2013.10.29,영암천2,0,17.3,7.6,9.4,1.9,5.8,55.6,664,2.171,1.513,0.004,0.132,0.008,4.7
2013,11,2013.11.06,영암천2,0,16.5,7.1,8.4,1.0,4.9,41.4,629,2.389,1.759,0.028,0.117,0.022,3.7
2013,11,2013.11.14,영암천2,0,11.9,7.9,9.5,2.0,6.2,55.6,566,2.262,1.536,0.117,0.133,0.030,4.3
2013,11,2013.11.20,영암천2,0,9.8,7.5,10.8,2.3,5.7,37.9,762,2.610,1.946,0.061,0.131,0.027,3.8
2013,11,2013.11.25,영암천2,0,9.8,6.9,9.3,2.4,5.3,43.8,727,2.674,1.818,0.013,0.112,0.019,4.5
2013,12,2013.12.05,영암천2,0,7.3,7.3,11.5,2.6,6.6,24.3,579,3.241,2.336,0.246,0.101,0.035,5.2
2013,12,2013.12.10,영암천2,0,6.4,7.2,12.7,3.3,6.6,24.6,611,3.389,2.232,0.245,0.109,0.032,4.6
2013,12,2013.12.18,영암천2,0,5.4,7.2,12.8,2.1,4.9,17.3,677,3.590,2.340,0.279,0.075,0.023,4.7
2014,01,2014.01.09,영암천2,0,3.1,8.3,10.6,3.3,6.0,18.3,640,2.970,2.515,0.068,0.051,0.003,4.2
2014,01,2014.01.16,영암천2,0,2.6,7.9,15.9,2.2,6.1,11.6,713,3.022,2.595,0.080,0.046,0.003,3.6
2014,01,2014.01.23,영암천2,0,2.0,7.8,12.7,3.9,5.7,18.9,552,3.210,2.391,0.064,0.046,0.002,4.1
2014,01,2014.01.27,영암천2,0,4.2,7.9,11.6,2.6,6.3,16.1,892,3.252,2.397,0.074,0.054,0.004,3.0
2014,02,2014.02.06,영암천2,0,4.2,7.9,12.5,1.7,5.7,22.5,871,3.036,2.303,0.054,0.050,0.002,4.1
2014,02,2014.02.12,영암천2,0,4.5,8.1,12.4,1.3,5.2,10.0,754,3.124,2.423,0.067,0.034,0.003,3.8
2014,02,2014.02.20,영암천2,0,5.8,7.7,13.0,1.6,5.5,7.6,821,3.077,2.633,0.050,0.044,0.004,4.0
2014,02,2014.02.26,영암천2,0,7.8,8.1,13.1,1.8,5.3,10.2,964,2.995,2.276,0.050,0.049,0.001,4.1
2014,03,2014.03.06,영암천2,0,7.0,7.7,12.5,2.2,5.0,20.1,931,2.874,2.291,0.046,0.075,0.002,3.9
2014,03,2014.03.12,영암천2,0,7.0,7.4,12.6,1.9,6.0,15.7,1010,3.018,2.387,0.040,0.051,0.002,4.0
2014,03,2014.03.19,영암천2,0,10.1,7.9,11.4,1.7,5.4,15.9,943,2.928,0.906,0.098,0.060,0.005,3.4
2014,03,2014.03.26,영암천2,0,11.1,7.1,7.9,2.3,4.1,10.8,819,3.337,0.526,0.241,0.053,0.013,3.7
2014,04,2014.04.02,영암천2,0,15.9,7.7,9.7,1.5,6.2,11.0,806,3.652,2.583,0.541,0.042,0.011,3.7
2014,04,2014.04.09,영암천2,0,14.0,7.7,11.1,4.6,7.1,13.2,770,4.101,2.724,0.486,0.084,0.004,4.8
2014,04,2014.04.17,영암천2,0,17.0,7.7,10.4,3.2,6.8,29.3,697,3.970,2.701,0.745,0.092,0.009,4.6
2014,04,2014.04.23,영암천2,0,16.4,8.0,8.7,1.6,5.3,16.8,781,3.833,2.555,0.590,0.070,0.018,4.2
2014,05,2014.05.14,영암천2,0,20.0,8.0,9.4,2.7,7.1,11.1,750,3.627,1.939,0.560,0.093,0.022,4.5
2014,05,2014.05.22,영암천2,0,23.8,7.6,8.9,1.0,5.1,18.0,714,3.415,1.648,0.536,0.097,0.031,5.1
2014,05,2014.05.28,영암천2,0,23.2,7.6,6.5,4.1,7.5,39.0,738,3.393,1.641,0.462,0.124,0.024,6.1
2014,06,2014.06.12,영암천2,0,26.2,8.1,6.7,6.0,8.5,25.4,653,2.684,1.350,0.222,0.097,0.015,8.0
2014,06,2014.06.18,영암천2,0,26.2,8.0,8.3,2.4,9.2,13.7,645,2.189,1.117,0.145,0.070,0.015,8.2
2014,06,2014.06.25,영암천2,0,27.0,8.3,8.4,3.5,11.5,22.9,682,2.085,0.876,0.045,0.085,0.016,10.2
2014,07,2014.07.03,영암천2,0,25.4,8.0,6.8,2.4,11.5,44.7,704,1.389,0.460,0.101,0.093,0.005,8.5
2014,07,2014.07.09,영암천2,0,24.9,7.6,7.4,2.3,9.7,35.0,759,1.974,0.760,0.159,0.090,0.010,9.0
2014,07,2014.07.17,영암천2,0,26.3,7.9,6.0,5.2,11.8,23.2,650,1.748,0.740,0.042,0.093,0.007,9.5
2014,07,2014.07.23,영암천2,0,28.5,7.2,7.7,3.3,9.0,29.7,465,1.669,0.820,0.067,0.117,0.014,6.9
2014,08,2014.08.07,영암천2,0,27.8,7.3,6.5,5.5,7.1,23.6,217,2.593,1.520,0.200,0.145,0.046,4.3
