date,WT,pH,EC,DO,TB,TOC,TN,TP,Chla,pct,Temp
2014-10-24,19.4,6.4,231,5.4,14.4,3.3,1.977,0.157,18.3,,15.3
2014-10-25,19.2,6.5,210,6.5,12.5,3.2,1.722,0.142,23.6,,15.4
2014-10-26,19,6.6,202,7.3,12.6,3.1,1.574,0.133,28.6,0,16.2
2014-10-27,18.2,6.5,208,6.7,16.2,3.1,1.548,0.135,19.9,,13.4
2014-10-28,18.1,6.8,208,8.7,11.7,3.1,1.507,0.124,34.9,,12.2
2014-10-29,17.9,6.7,208,9.4,9.8,3.2,1.482,0.107,35.2,,13.1
2014-10-30,17.6,6.6,205,8,8.5,3.2,1.555,0.104,26.2,,14.8
2014-10-31,17.6,6.7,197,7.2,7,3.2,1.755,0.098,20.4,24.5,13.3
2014-11-01,17.5,6.7,198,6.7,6.4,3.1,1.954,0.099,22.9,0.5,15.2
2014-11-02,17,6.6,204,6.1,9.3,3,2.167,0.096,15.5,2.5,12.4
2014-11-03,16.5,6.7,213,6.5,8.9,3.1,2.379,0.095,14.7,,10.3
2014-11-04,16.9,6.7,215,6.8,7.5,3.1,2.513,0.096,14.8,,10.6
2014-11-05,16.6,6.7,221,6.7,7,3.1,2.635,0.093,16.7,,11.2
2014-11-06,16.3,6.7,234,6.8,6.8,3.2,2.923,0.085,17.2,,13.3
2014-11-07,16,6.7,241,6.5,8.1,3.1,3.058,0.076,16.6,,11.9
2014-11-08,15.7,6.7,256,6.4,8.3,3.3,3.303,0.077,21.7,,11.6
2014-11-09,15.5,6.7,269,6.2,10.3,3.2,3.535,0.076,15.8,,11.5
2014-11-10,15.6,6.8,276,6.6,8.9,3.1,3.623,0.073,17.9,,10.6
2014-11-11,15.1,6.8,282,6.8,8.9,2.9,3.784,0.071,9.5,,9.8
2014-11-12,14.7,6.8,288,7.2,10.3,2.9,3.767,0.076,8.2,1.5,9.4
2014-11-13,14.1,6.9,295,7.8,12,3,3.728,0.074,7.6,,4.3
2014-11-14,13.7,6.9,293,7.8,10.1,3,3.691,0.075,8.9,0.5,6.4
2014-11-15,13.4,6.9,291,7.9,8.6,3,3.577,0.073,9.9,,6.7
2014-11-16,13.6,7,288,8.2,7.3,3,3.525,0.067,11.4,,9.5
2014-11-17,13.1,6.9,285,7.9,8,2.9,3.548,0.064,10.6,1,7.8
2014-11-18,12.9,7,284,8.1,9,2.8,3.778,0.061,11.5,,7
2014-11-19,12.8,7,290,8.7,7.1,3.1,3.838,0.064,17.4,,6.5
2014-11-20,12.9,7.1,291,8.8,6,3.2,3.839,0.055,14.5,,8.1
2014-11-21,12.5,7.1,300,9,5.9,3.7,3.912,0.054,,,9.4
2014-11-22,12.5,7.2,308,9.4,5.1,3.6,4.01,0.054,,,11
2014-11-23,12.5,7.2,313,9.4,4.8,3.6,4.159,0.055,,0.5,12.2
2014-11-24,12.4,7.2,320,9.4,8,3.6,4.254,0.065,20.4,71.5,11.8
2014-11-25,12.3,6.9,321,8.7,34.7,3.8,5.007,0.191,24.9,,11.7
2014-11-26,13.2,6.7,293,7,33.4,3.6,5.029,0.225,14.1,,11.5
2014-11-27,13,6.6,247,6.1,26,3.6,4.355,0.224,13.2,,10.2
2014-11-28,12.8,6.5,225,5.5,17.9,3.5,3.847,0.196,11.6,4,12.2
2014-11-29,12.9,6.5,212,5.7,17.1,3.4,3.533,0.176,10.5,,12.1
2014-11-30,12.8,6.5,207,5.7,17.3,3.4,3.436,0.165,10.1,13.5,12
2014-12-01,12.2,6.6,213,6.4,19.3,3.3,3.394,0.163,9.9,2.5,3.5
2014-12-02,11.1,6.7,221,7.1,15.9,3.4,3.377,0.159,10.7,3.5,-1.9
2014-12-03,11,6.6,236,6.6,13,3.3,3.567,0.162,11.4,0.5,2.8
2014-12-04,10.8,6.6,255,6.7,12.9,3.2,3.771,0.166,11.1,6,1.2
2014-12-05,10.1,6.7,261,7.1,11.5,3.3,3.901,0.155,12.3,3.5,-1.9
2014-12-06,9.7,6.7,273,7.1,9.3,3.5,3.95,0.143,14.1,0.5,-0.8
2014-12-07,9.3,6.7,286,7.3,7.7,3.6,4.034,0.137,17.7,,1.1
2014-12-08,8.8,6.7,288,7.6,6.8,3.5,3.995,0.131,22.9,2.5,1.7
2014-12-09,8.3,6.7,290,8.1,6.4,3.4,4.073,0.13,26.5,,1.1
2014-12-10,8.1,6.7,289,8.5,6.8,3.5,4.391,0.135,31.1,1,4.6
2014-12-11,7.9,6.7,295,8.2,7.6,3.3,4.432,0.136,29.1,0.5,3.3
2014-12-12,7.4,6.7,303,8.5,8.9,3.2,4.464,0.134,29.8,1.5,0.8
2014-12-13,7.1,6.8,307,9.1,10.4,3.3,4.404,0.128,32.5,1,-0.7
2014-12-14,7.1,6.8,314,9.4,12.6,3.3,4.446,0.124,30.8,0,0.5
2014-12-15,6.9,6.7,324,9.2,14.4,3.3,4.57,0.121,15.3,0.5,4
2014-12-16,6.7,6.7,340,9.1,,3,4.718,0.122,14.4,8.1,0.4
2014-12-17,5.9,6.8,357,9.3,,3.1,4.794,0.124,13.4,2.5,-4.5
2014-12-18,5.5,6.8,367,9.7,,3.1,4.681,0.119,13.8,0,-2.3
2014-12-19,5.4,6.8,384,9.5,,3.1,4.91,0.121,12.7,2,0.4
2014-12-20,5.5,6.7,394,9.3,4.3,3.1,5.218,0.121,11.8,3,2.1
2014-12-21,5.3,6.8,395,9.8,4.4,3.2,5.245,0.115,12.3,4.7,-1.5
2014-12-22,5.3,6.8,400,10.1,4.2,3,5.241,0.1,12.7,0.7,-0.1
2014-12-23,5.6,6.9,409,10.6,3.7,2.9,5.322,0.089,14.1,,2.7
2014-12-24,5.3,6.9,412,10.5,3.8,3,5.39,0.086,12.8,,4.7
2014-12-25,5.3,6.8,408,10.1,4.4,3.1,5.348,0.097,11,,1.3
2014-12-26,5.1,6.8,403,10.2,4.6,3.2,5.29,0.099,12.1,,-0.2
2014-12-27,5.1,6.8,404,10.3,4.4,3.3,5.269,0.1,11.7,,1.3
2014-12-28,5,6.9,404,10.7,3.8,3.4,5.238,0.098,14.5,,1.4
2014-12-29,5.1,6.9,403,11.1,3.3,3.4,5.195,0.092,16,0.3,4.5
2014-12-30,5.2,6.9,418,11,3.1,3.4,5.193,0.088,15.3,,5.5
2014-12-31,5.2,6.8,427,11,3.5,3.5,5.201,0.085,16,2.7,1.3
2015-01-01,4.9,6.8,426,10.8,4.3,3.6,5.168,0.088,15.7,5,-3.7
2015-01-02,4.8,6.8,423,11,4.1,3.6,5.398,0.086,17.2,4.6,-2.3
2015-01-03,4.7,6.8,420,11.3,3.7,3.4,5.65,0.079,18.8,,-1.9
2015-01-04,5.1,6.9,421,11.8,3.5,3.4,5.72,0.075,20.6,,3.4
2015-01-05,5.1,6.9,430,11.7,3.4,3.6,5.346,0.074,23.3,12,5.2
2015-01-06,,,,,,,,,,1.5,2.5
2015-01-07,4.7,7,424,11.8,5,4.2,4.669,0.079,24.9,,-1.4
2015-01-08,4.6,7,413,11.8,4.5,4.3,4.78,0.07,24.2,,-0.3
2015-01-09,4.7,7,409,12.1,4.2,4.4,4.846,0.067,22.9,,2
2015-01-10,5,7,406,12.1,4.6,4.4,4.9,0.068,20.4,,3
2015-01-11,5,7,403,11.7,6,4.2,4.982,0.071,17.3,,1.4
2015-01-12,5,7,404,11.4,5.9,4.3,5.217,0.072,15.9,,-0.1
2015-01-13,5.2,7.1,403,12,5.4,4.4,5.644,0.068,19.3,,3.3
2015-01-14,5.2,7.1,407,12.3,4.8,4.6,5.67,0.067,36.9,,4.8
2015-01-15,5.2,7,434,11.3,4.3,4.3,5.732,0.077,32,,3.5
2015-01-16,5.1,6.9,444,10.8,4,4.4,5.762,0.089,31.5,0.5,1.7
2015-01-17,5,6.9,425,10.3,4.6,4.1,5.507,0.096,25.4,,0.2
2015-01-18,4.8,6.9,414,10.6,4.6,4.2,5.419,0.097,28.3,1.5,0.3
2015-01-19,4.9,6.9,400,10.7,4.9,3.7,5.287,0.099,28.4,,3.3
2015-01-20,5,7,394,11.2,4.8,3.1,,,29.2,,2.6
2015-01-21,5.1,7,388,11.6,4.4,3.2,4.859,0.096,36.9,6.5,4.2
2015-01-22,5.1,7,379,11.5,4.7,3,4.805,0.09,35.8,,3.6
2015-01-23,5.3,7.1,378,12.3,4.7,3.4,4.806,0.082,38.1,,2.3
2015-01-24,5.4,7.2,376,13.1,4.6,3.9,4.743,0.078,45.2,,3.7
2015-01-25,5.4,7.1,376,13,4.7,3.8,4.809,0.072,48.8,8,6.5
2015-01-26,5.7,7.1,376,13,4.4,3.5,4.887,0.069,49.1,1,6.7
2015-01-27,,,,,,,,,45.5,,0.5
2015-01-28,,,,,,,,,46.8,,-1.5
2015-01-29,,,,,,,,,46.4,6.5,0
2015-01-30,5.4,7,374,12.7,5,3.5,5.087,0.066,47.5,0.1,0
2015-01-31,5.4,7,375,12.4,5.1,3.6,5.108,0.066,44.5,0,-1.8
2015-02-01,5.5,7,375,12.5,5,3.7,5.163,0.067,44.5,,-0.8
2015-02-02,5.7,7.1,375,12.4,5,3.8,5.184,0.071,43.1,,1.6
2015-02-03,5.7,7.1,375,12.2,4.8,3.7,5.184,0.071,47,,1.5
2015-02-04,5.5,7.1,376,12.1,4.9,3.5,5.204,0.063,48.6,,1.5
2015-02-05,5.5,7,377,12.8,5.5,3.6,5.211,0.058,48.8,0.4,1.3
2015-02-06,5.6,7.1,376,13,5.5,3.7,5.064,0.064,53.4,,2.5
2015-02-07,5.7,7.2,375,12.9,5.4,3.7,4.754,0.067,59.1,,2.5
2015-02-08,5.2,7.1,379,11.9,6.4,3.5,4.759,0.073,55.2,0,-4
2015-02-09,5,7.2,381,12,6,4.2,4.506,0.076,67.9,0,-3.1
2015-02-10,5.1,7.3,381,12,6,4.4,4.194,0.079,75.5,,3.6
2015-02-11,5.3,7.4,394,13,6,4.3,4.176,0.081,83.5,,5.6
2015-02-12,5.3,7.5,402,15.1,6.5,4.4,4.134,0.087,88.3,0,1.5
2015-02-13,5.4,7.7,396,15,6.9,4.6,4.077,0.094,92.7,,0
2015-02-14,5.9,7.9,386,14.6,6.7,4.8,4.052,0.096,106.7,,3.3
2015-02-15,6,8.1,386,14.9,6.1,4.8,4.047,0.095,106,10.5,7.2
2015-02-16,5.9,7.6,392,13.5,6.8,4.6,4.041,0.089,93.7,4.5,7.1
2015-02-17,6.1,7.6,392,13.2,8.1,4.2,4.658,0.073,93,0,4.4
2015-02-18,6,7.4,395,12.7,8.7,4.4,5.481,0.082,94.6,0,2.5
2015-02-19,6.4,7.6,395,13,8.4,4.6,5.47,0.086,97.9,,4.2
2015-02-20,6.3,7.7,395,13,7.8,4.5,5.21,0.086,94,,5.8
2015-02-21,6.8,7.6,396,12.6,7.6,4.4,5.011,0.084,94.3,3.5,9
2015-02-22,6.9,7.3,403,11.7,7.9,4.2,5.082,0.082,79.1,1.5,5.8
2015-02-23,7.1,7.2,403,11.6,8.3,4,5.248,0.074,60.7,,3.6
2015-02-24,7.3,7.3,393,12.3,8,4,5.84,0.065,65.8,,4.3
2015-02-25,7.6,7.5,394,12.8,7.5,4.1,5.889,0.067,64.6,,5.7
2015-02-26,7.7,7.3,395,12.3,7.5,4.1,5.914,0.071,61.8,,4.2
2015-02-27,7.3,7.2,394,11.4,8.9,4.1,5.886,0.075,58.9,,0.7
2015-02-28,7.2,7.2,393,11.3,8.3,4.1,5.882,0.075,63.7,3.5,2.8
2015-03-01,7.4,7.3,392,11.5,8.2,4.1,5.937,0.08,68.9,1,3.3
2015-03-02,8.1,7.6,391,12.5,7.7,4.2,5.956,0.085,73.9,,4.4
2015-03-03,8.2,7.7,398,13.3,6.7,4,5.988,0.077,86.1,4,4.1
2015-03-04,7.5,7.2,409,11.6,8.7,4,5.926,0.084,77.1,0,0.4
2015-03-05,7.8,7.6,407,12.7,8.8,4.5,5.864,0.099,96.9,,1.8
2015-03-06,8.2,7.9,394,13.8,7.8,4.9,5.624,0.104,115.4,,5.1
2015-03-07,8.6,8.2,391,14.3,7.3,5,5.607,0.103,121.5,,6
2015-03-08,8.7,8,388,13.3,7.6,4.9,5.491,0.099,113.2,,8.6
2015-03-09,8.7,7.9,386,12.6,8.2,4.7,5.466,0.093,94.9,0.5,4.4
2015-03-10,7.8,7.8,384,11.5,11.9,4.4,5.42,0.101,87.2,0,-1
2015-03-11,7.8,7.8,384,11.3,10.5,4.7,5.427,0.098,92,0,3.9
2015-03-12,8.3,7.9,380,11.5,9.2,5,5.453,0.094,97.4,,5.1
2015-03-13,8.3,8,379,12.2,7.9,5.4,5.522,0.092,98,3.5,5.8
2015-03-14,8.8,8,379,13.4,7.2,5.1,5.507,0.087,94.8,,5.4
2015-03-15,9.4,8,380,13.5,6.8,4.8,5.583,0.083,85.1,,7.8
2015-03-16,9.9,8,380,13.4,6.3,4.9,5.612,0.079,74.2,,12.8
2015-03-17,10.6,8.1,382,14,5.2,5.1,5.619,0.071,60,,14.6
2015-03-18,10.5,7.7,390,12.4,5.3,4.6,5.745,0.067,53.4,26.5,12
2015-03-19,10.9,7.4,400,10.8,6.1,4.6,5.845,0.074,51.6,1,13.4
2015-03-20,11.8,7.6,403,11.4,5.7,4.6,5.877,0.076,56.2,,13.6
2015-03-21,12.5,7.7,398,11.8,5,4.2,5.781,0.071,50.1,,13.6
2015-03-22,12.3,7.5,399,10.9,5.1,4.1,5.776,0.072,41.6,,10.1
2015-03-23,11.9,7.2,402,9.6,6.1,4.1,5.799,0.071,46.2,,5.8
2015-03-24,12.1,7.2,401,9.8,5.5,4.2,5.798,0.073,50.4,,5.7
2015-03-25,12.9,7.4,401,10.4,5.6,4.8,5.836,0.085,64.2,,6.5
2015-03-26,12.5,7.3,406,10.1,4.6,4.8,5.766,0.08,45,,8.4
2015-03-27,12.8,7.4,417,10.6,4.8,5,5.86,0.08,49.4,,9.9
2015-03-28,12.7,7.4,414,10.5,4.4,4.9,5.944,0.086,57.1,,11.4
2015-03-29,13.5,7.6,409,10.9,4,5.2,5.928,0.086,64.8,,13.2
2015-03-30,13.6,7.3,405,10.1,3.4,4.9,5.725,0.081,40.8,,15.3
2015-03-31,14.1,7.1,397,9.5,2.5,4.4,5.516,0.07,45.9,0,15.2
2015-04-01,15.2,7.1,386,8.9,3,4.9,5.737,0.103,64.4,0,16
2015-04-02,14.8,6.9,384,7.5,3.4,4,5.781,0.083,36,4,15.6
2015-04-03,14.9,6.8,381,6.1,5.5,3.6,5.782,0.103,33.4,7,12.4
