사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202209,경인선,부천,3120,13,34544,4775,42377,12752,104299,18313,102569,47764,61687,41866,46388,37835,47223,39435,49356,47645,48060,50233,44958,50279,50246,52991,58165,66044,60016,85572,57422,117289,37650,97946,31291,55882,28638,48391,24277,40071,11583,27989,285,3340,0,0,0,0,0,0,20221003
202209,경인선,부평,8419,53,21603,5150,35408,13069,80258,19699,76482,33120,45016,36386,37613,34387,38547,39503,42090,46380,42452,51284,42058,52243,47254,53764,53752,69602,58883,84372,55515,118988,41959,96302,37382,52552,36848,45246,31584,37183,16912,24799,2306,6250,3,65,0,0,0,0,20221003
202209,경인선,소사,1219,11,14664,3032,14440,5678,31135,8119,28689,14483,18685,12445,14856,10429,13483,10097,13897,12359,12582,11116,11483,11438,12977,12332,15610,16627,15138,21408,13311,28328,7115,24451,5250,15164,4516,13937,3090,12376,1128,9572,45,1027,0,1,0,0,0,0,20221003
202209,경인선,송내,1953,5,15606,9102,37249,17221,107693,30155,88822,77443,50778,38624,36249,21932,35005,22208,36190,24224,32758,26696,29049,28312,32131,30995,38719,42858,46311,58349,72014,90471,30656,80865,21828,45366,19016,40290,14793,36221,6746,23597,364,2433,0,0,0,0,0,0,20221003
202209,경인선,역곡,1261,15,27599,3515,43047,10418,116593,14072,113354,37352,62515,40661,42163,26366,37858,28666,39761,30450,37730,30543,33059,33728,35656,36981,42616,54067,45821,71686,41600,111109,24791,89954,19218,51236,16482,47398,14384,40845,7574,30287,198,1325,0,0,0,0,0,0,20221003
202209,경인선,오류동,770,7,11694,1891,19023,4943,51090,6653,49999,11984,28837,10422,20043,9022,17872,9516,20059,11763,17244,12921,14307,13960,14574,16705,15799,20949,15429,28127,14359,40964,8662,36280,6157,21631,5577,19315,3935,17462,1578,11799,39,779,0,0,0,0,0,0,20221003
202209,경인선,온수(성공회대입구),259,2,5602,1451,9094,3565,23364,10065,22020,15046,14485,9223,10975,6313,10228,7086,11392,7723,10694,8387,10154,8516,10776,9235,17617,11433,14837,15076,11878,22136,6385,17533,4194,10732,4324,9851,3509,9007,1456,5988,78,603,0,0,0,0,0,0,20221003
202209,경인선,인천,372,31,1403,960,3186,3306,6074,6157,5166,8836,3711,5998,3732,7860,4700,10367,6392,10566,8378,8864,10890,8651,12475,7119,14852,6145,15382,5356,14601,5052,8056,3408,6607,2556,4347,2055,2458,1514,670,1183,7,994,0,7,0,0,0,0,20221003
202209,경인선,제물포,911,12,7241,1808,14903,5360,39233,13699,33215,33446,18585,17950,15345,10156,15396,9040,16171,12596,15277,12145,13672,10705,19134,12859,24520,16651,23252,21175,23427,29487,10302,28659,7378,16760,6296,14914,4398,13990,1581,10288,62,2836,0,12,0,0,0,0,20221003
202209,경인선,주안,1135,17,14077,4435,26277,8676,61669,18839,55978,30193,35369,26229,27354,19035,27434,18515,30182,23340,28661,20103,26338,23661,31619,23519,33270,33513,40445,38956,39326,54257,23709,56700,19361,32354,17907,27414,14919,25742,6742,19863,490,4448,2,43,0,0,0,0,20221003
202209,경인선,중동,1113,18,10540,1333,17614,3399,44505,5793,34797,12639,20067,8434,14770,7719,13194,8956,13921,9412,12805,10467,11359,10940,10818,12580,11995,17885,12989,22367,13022,32444,7088,27823,5296,16252,4714,14223,3095,12652,1367,9684,88,1302,0,0,0,0,0,0,20221003
202209,경춘선,가평,0,0,708,201,1617,1340,3189,2944,4188,6524,3068,4416,3297,3979,4915,5434,3672,5304,3631,4497,4255,5209,5184,4451,5902,3267,6364,3828,5321,3316,2638,3317,2634,2290,1888,1637,1111,1419,349,1015,16,326,0,0,0,0,0,0,20221003
202209,경춘선,갈매,11,0,1860,694,4112,2096,16723,3308,9907,4755,6539,2582,4242,2176,3341,2083,3830,2271,3213,2933,3223,2384,3375,3989,4206,4332,4741,6068,4419,10127,2541,7798,1947,4143,2141,3783,1301,2747,610,1715,16,716,0,0,0,0,0,0,20221003
202209,경춘선,강촌,1,0,163,22,238,136,428,332,557,2006,659,1797,943,2193,1433,2145,1276,1124,1378,1033,1719,1295,2160,835,2428,983,2226,741,1283,876,698,591,382,527,218,327,104,273,37,200,10,40,0,0,0,0,0,0,20221003
202209,경춘선,굴봉산,0,0,57,10,74,64,172,304,221,439,228,363,268,757,343,621,298,355,454,232,548,309,660,317,632,210,478,206,282,179,158,146,161,166,62,67,27,63,10,60,0,15,0,0,0,0,0,0,20221003
202209,경춘선,금곡,12,0,1570,319,2353,1140,4854,2318,4651,5638,3349,2196,2579,1719,2526,1448,2310,1949,2557,1540,2000,2381,2332,2059,2805,2468,3527,3429,3751,4201,1456,3936,964,1753,737,1757,409,1600,170,1198,13,282,0,2,0,0,0,0,20221003
202209,경춘선,김유정,13,1,113,24,161,142,521,517,467,970,421,965,436,1715,573,1704,719,1411,981,1096,1217,931,1483,816,1413,678,1579,705,1011,607,521,389,298,271,118,196,43,197,17,64,6,40,0,0,0,0,0,0,20221003
202209,경춘선,남춘천,543,3,1326,26,3476,833,4309,2601,5438,4778,5092,5975,5225,5211,5177,8100,5753,9126,7360,5298,7704,4819,8135,5613,8221,4958,7244,6008,5633,5986,4438,8938,3546,3521,2647,3715,1759,4683,656,2282,3,1981,0,0,0,0,0,0,20221003
202209,경춘선,대성리,1,0,1790,80,2640,464,1658,1040,1690,1287,2102,951,2417,1424,2519,1353,1454,1530,1273,2649,1387,4461,1722,2388,2001,2095,1817,1799,1440,1799,662,1572,421,663,305,447,181,343,101,322,8,22,0,0,0,0,0,0,20221003
202209,경춘선,마석,17,0,1557,436,8865,2980,15504,6568,13412,7640,9959,5773,7884,4405,6967,5289,7221,4851,6217,6472,6222,5818,6139,6936,7368,7378,7270,10872,7426,11005,3734,13700,2874,7028,2168,5427,1702,5007,702,2252,17,956,0,10,0,0,0,0,20221003
202209,경춘선,백양리,0,0,9,9,19,100,66,325,119,306,139,241,163,527,263,392,191,308,238,316,236,412,404,246,314,276,399,144,408,170,173,66,251,43,275,55,285,30,37,31,0,5,0,0,0,0,0,0,20221003
202209,경춘선,별내,26,0,1306,1283,3629,2493,13568,4067,10196,6903,6342,4454,4516,3168,3782,3165,4413,2950,3744,3478,3797,3171,4449,4310,5901,5149,6190,7488,6847,10084,3364,8714,2473,4836,2358,3129,2030,3493,1055,1639,58,566,0,0,0,0,0,0,20221003
202209,경춘선,사릉,12,0,2078,794,3884,1764,10990,5508,8408,5834,5563,2934,3738,2344,3554,2278,3432,2450,3409,1929,2919,3004,3134,2625,3468,3933,5046,5864,6035,7400,2315,8143,1255,3800,1102,2931,756,2831,293,1951,9,499,0,4,0,0,0,0,20221003
202209,경춘선,상천,1,0,190,78,269,281,659,546,726,1104,599,1198,657,1318,723,1226,806,881,1084,526,1372,721,1535,618,1345,587,1045,665,557,464,252,520,107,253,151,188,88,132,7,113,0,38,0,0,0,0,0,0,20221003
202209,경춘선,신내,13,1,1056,766,2765,3045,8344,5333,7104,7898,3949,2477,2766,1873,2639,1735,2731,1731,2536,2342,2530,1915,2865,3417,4743,2933,4516,4405,5963,5421,2723,4376,1444,2392,1220,2124,973,2006,549,1413,48,600,0,0,0,0,0,0,20221003
202209,경춘선,천마산,22,0,1097,293,3790,851,8038,1824,6269,1986,4916,1647,3661,1474,2801,1812,2888,1990,2347,1995,2295,2394,1970,2859,2474,3049,1983,4534,2217,5436,1150,4762,620,3208,553,2513,378,1973,108,1272,3,293,0,1,0,0,0,0,20221003
202209,경춘선,청평,13,0,1177,197,2360,1161,4081,1897,5297,4511,3637,3335,3708,3398,4107,2593,3953,3728,3425,2858,3760,3736,4063,3623,4305,4111,4902,5317,3387,4118,1883,3698,1241,2677,693,1911,467,1436,181,1283,7,289,0,0,0,0,0,0,20221003
202209,경춘선,춘천,264,0,590,13,1410,383,1675,1276,2253,4792,2529,6436,2450,4576,2783,5215,3393,4251,4492,3956,5296,2791,7763,3500,8043,2515,7295,2836,5299,2381,3343,3470,1952,1434,1313,1613,974,1143,370,1234,4,630,0,0,0,0,0,0,20221003
202209,경춘선,퇴계원,24,1,2959,625,5530,1658,19018,3692,13281,4889,8425,2754,6074,2938,5002,2779,5261,3121,4574,3482,3611,3832,4219,4176,4023,6078,4899,9273,6098,11374,2795,10906,1884,6564,1536,4303,1031,5246,458,2455,35,777,0,1,0,0,0,0,20221003
202209,경춘선,평내호평,631,9,6312,738,13933,1725,29817,4674,23192,9973,13521,6525,10891,5322,9387,5664,8862,7918,8696,6919,7142,9515,7818,9295,8237,11206,8663,20098,8742,20939,5508,23884,4536,11321,3920,8903,3547,8058,1579,5650,53,2653,0,4,0,0,0,0,20221003
202209,공항철도 1호선,검암,559,9,6949,478,14320,2246,34822,7640,24370,14862,12278,5033,9082,3735,8722,3990,8449,4567,7125,5213,6562,5818,6463,6789,8061,9904,9051,13444,12976,23834,4892,24889,3578,14155,3062,11872,2268,11255,1029,9350,166,4680,9,40,0,0,0,0,20221003
202209,공항철도 1호선,계양,16,0,9631,861,27089,3425,66470,4352,52892,6614,28840,6306,19067,4704,16181,5143,15234,6028,12632,8635,10894,10212,10543,13081,12752,18727,13326,27044,9599,45888,6061,45514,4252,25464,3248,22825,2217,22257,962,13793,207,4706,4,27,0,0,0,0,20221003
202209,공항철도 1호선,공덕,53,2,1469,125,2452,1789,6069,3828,5566,10340,3325,5384,2452,3650,2592,3536,2835,3515,2816,3745,2759,3351,3006,3970,3678,4998,5614,7460,9094,11616,4164,7579,3133,4275,3195,4134,2642,4019,1226,2574,114,1122,0,6,0,2,0,0,20221003
202209,공항철도 1호선,공항화물청사,3,0,531,598,1113,6852,1858,12070,2291,20570,1676,3359,778,2014,757,2787,1072,2973,1271,1358,2060,1018,2999,771,5319,1213,9464,2053,16044,1032,3775,1139,2660,1579,2581,914,2502,431,475,241,17,68,1,0,0,0,0,0,20221003
202209,공항철도 1호선,김포공항,17,0,2197,1545,3575,10983,6928,22374,13384,20476,15564,11203,15973,10549,19919,11741,21363,12590,22745,11463,22480,10386,24235,10755,22275,12742,26870,13594,32177,12830,21674,8434,23694,3839,23976,1719,18831,1699,3364,1036,125,589,4,18,0,1,0,0,20221003
202209,공항철도 1호선,디지털미디어시티,130,5,3433,704,7085,6410,18431,29457,19051,88161,11613,38573,8500,14968,9295,11697,10344,11870,11344,12164,11901,9939,14564,10110,19012,11836,44542,17029,84743,24252,32150,16868,18653,9563,19228,7914,17590,7865,6134,4791,785,1934,1,11,0,0,0,0,20221003
202209,공항철도 1호선,마곡나루(서울식물원),9,1,2205,749,4762,9994,14106,24879,15254,61777,8139,24437,5320,8980,6013,5346,7087,5872,6477,6318,7084,5769,9761,6129,17699,7207,46245,10679,46265,15912,16734,11127,10790,7112,8624,6633,5717,6767,2460,4089,368,2307,0,14,0,1,0,0,20221003
202209,공항철도 1호선,서울역,248,0,2759,1202,2806,11749,10689,18677,13328,24535,11110,20803,11907,15595,13521,14625,16789,16692,16852,15700,13325,14077,20055,14342,23793,16001,27547,18175,31645,20452,23174,17167,17717,11282,20480,9337,14631,7774,7784,2874,342,1246,7,4,0,5,0,0,20221003
202209,공항철도 1호선,영종,15,0,2961,148,9567,2077,13675,3353,10333,4098,7835,3020,6661,2806,6082,3986,6224,3854,4913,3657,4817,4774,5310,6263,6121,7031,6275,7819,4599,12083,3050,12824,2331,6792,2004,7594,1432,6124,584,5605,87,2055,4,5,0,0,0,0,20221003
202209,공항철도 1호선,운서,56,3,8776,536,17602,5811,27999,10561,24779,12146,11682,10262,10830,5833,12522,6667,13237,7564,10272,8134,10305,9228,10526,10711,13649,12886,15964,18522,13259,27990,7296,21071,6289,17622,5767,17155,4655,14835,1960,11515,229,4231,0,14,0,0,0,0,20221003
202209,공항철도 1호선,인천공항1터미널,0,0,3346,4573,5024,12278,11304,28110,13426,27069,14109,13066,13548,9638,11976,11115,10836,14243,9535,11317,12607,12461,17478,12201,15880,13932,21112,17682,26560,13360,15114,8987,14942,4977,13224,4779,7674,2758,1619,2296,11,1811,4,11,0,10,0,0,20221003
202209,공항철도 1호선,인천공항2터미널,0,0,3341,2184,3209,7668,4530,12718,6615,14953,6033,5328,3030,4106,2141,6917,2191,7811,3367,4801,5094,4288,8427,4893,9653,5857,15167,7188,16799,2934,7875,1191,5989,1229,4976,1433,2309,931,422,865,2,700,1,3,0,1,0,0,20221003
202209,공항철도 1호선,청라국제도시,103,1,4476,134,16555,4455,31375,7632,20302,17933,11263,5786,8956,3912,8786,3290,8128,4695,7157,5786,6600,5995,7508,6537,10054,9421,14616,13980,19848,22131,6085,23211,4179,12784,3361,11353,2741,12502,873,7868,135,3385,0,3,0,0,0,0,20221003
202209,공항철도 1호선,홍대입구,152,6,4090,275,5526,2814,10016,9112,12821,23571,8746,23745,8412,19622,9788,21339,12081,25450,14370,26095,16615,22154,19863,22808,24510,25243,30823,28743,36285,37518,28450,24260,26761,12786,30618,10462,29958,9751,14658,6156,1175,1989,3,22,0,0,0,0,20221003
202209,과천선,경마공원,4,0,401,495,770,2403,1953,3649,2661,10190,2296,23774,2474,36372,3039,17300,3286,14830,4097,12470,6353,8420,8693,4997,15129,3334,27939,2206,55694,2265,7848,1730,2003,1128,776,924,323,804,127,527,13,117,0,0,0,0,0,0,20221003
202209,과천선,과천,1,1,2619,376,10184,2183,27941,4956,23505,8994,15510,5487,11835,4839,10392,5088,10478,6167,9867,6320,9055,7880,8976,8859,10290,11211,9708,15177,8889,21395,4806,18389,3139,11433,2278,11253,1914,11407,658,6761,67,1338,0,0,0,0,0,0,20221003
202209,과천선,대공원,8,0,83,471,361,4085,981,5535,1428,19779,1904,29424,2485,25698,4312,17893,8533,15668,9750,15941,13198,12999,22475,9187,21401,5594,21434,3265,18072,2278,8540,1266,8610,741,9937,544,10202,500,323,225,14,37,0,0,0,0,0,0,20221003
202209,과천선,범계,96,0,7998,3307,34669,10914,91522,24129,69115,59766,41322,38556,33157,28680,32325,28085,35169,30374,33539,34767,32890,33655,35965,40105,42239,47582,49133,63857,57176,96649,35231,75614,36183,38322,28386,33282,24448,29292,9555,19004,708,5124,0,0,0,0,0,0,20221003
202209,과천선,선바위,6,0,943,1175,6068,9319,17292,18589,18912,24763,15109,14625,10836,7886,9659,7288,10517,7926,10716,7569,10237,7549,11539,8654,16192,10129,23351,12693,29516,17199,13499,12764,8343,8375,6843,8089,3631,7598,1174,4661,85,825,0,0,0,0,0,0,20221003
202209,과천선,인덕원,104,4,7489,3475,27390,15482,77590,39247,64185,96521,41011,37385,33458,20131,29179,20334,31711,20726,30520,25086,27875,24914,30981,28152,39984,34914,56760,51191,77954,77738,31284,66715,22794,36839,21410,33138,14880,32934,5231,20397,492,5617,0,0,0,0,0,0,20221003
202209,과천선,정부과천청사,8,0,2171,1033,8139,12771,22285,22839,17951,64598,13680,16804,11341,10039,11390,9597,12427,10985,13139,11749,14007,11721,15614,11678,23266,13326,32767,18093,50348,23103,14021,18676,11690,10659,9962,9664,5871,8701,1714,5398,123,1149,0,0,0,0,0,0,20221003
202209,과천선,평촌,29,6,4133,2665,19865,8921,57713,31944,42957,81285,24657,28837,19689,15682,18679,12930,19025,13394,17455,18448,17521,16339,21093,17922,25511,21888,43576,28986,59279,45397,22888,40318,16975,21232,15997,17820,12585,17222,4439,10336,345,3305,0,0,0,0,0,0,20221003
202209,분당선,가천대,53,1,4504,738,7315,3509,18042,6437,24796,41220,15020,36446,11294,27911,12515,12066,20031,25051,15285,16084,22373,14953,24424,12736,33983,13710,37963,18320,21703,24200,12223,20759,8400,14872,8111,14890,8361,15422,5656,11391,212,1078,0,9,0,0,0,0,20221003
202209,분당선,강남구청,24,0,1414,531,2560,4859,7036,14481,10352,52886,8339,41888,7808,17726,8854,13467,9600,13269,10572,14496,12133,12678,13480,12763,17360,13772,25813,16828,47436,20416,23483,12497,13284,6754,11782,5463,8496,5088,3120,3215,105,700,0,1,0,0,0,0,20221003
202209,분당선,개포동,10,0,869,945,3096,7031,9245,6776,10451,9090,6928,6817,5651,5547,5236,4052,5743,5253,5663,5716,5715,5369,6335,5961,10287,6725,9740,8502,8223,10531,4657,8392,3869,5175,3983,4650,4305,4368,1612,2955,36,98,0,1,0,0,0,0,20221003
202209,분당선,구룡,0,0,435,1195,1469,6761,3675,10319,6029,5640,4526,2107,3472,2086,3104,1535,3246,2089,3156,2358,2760,2187,4245,2536,10073,2912,7276,3522,4741,4379,2303,3517,1241,2231,2097,2041,683,2035,211,1439,15,83,0,0,0,0,0,0,20221003
202209,분당선,구성,108,2,2605,319,7756,2297,22030,4432,21963,7894,13218,3790,9343,3320,7854,4157,6848,4694,6304,5105,5697,5897,5782,7472,6873,9105,7716,14885,6963,20147,3472,18543,2611,11449,2118,8610,1509,9575,564,5880,6,452,0,2,0,0,0,0,20221003
202209,분당선,기흥,185,1,5411,895,14310,4295,38864,11690,38174,30054,19812,12206,13805,9879,13438,10434,13678,9184,13206,11725,13684,11335,13925,12524,16903,15071,22515,22666,24283,35973,13247,30063,9462,17547,8091,14191,6879,15393,2613,10218,50,973,0,6,0,0,0,0,20221003
202209,분당선,대모산입구,23,0,2028,883,5059,4828,16267,5761,17693,9379,10769,5439,7504,3816,6735,4214,7146,4560,6689,5457,5795,5197,6423,6661,8846,8142,9313,9668,8968,12582,4422,10610,2515,6622,2129,6171,1598,6314,530,3988,24,193,0,1,0,0,0,0,20221003
202209,분당선,도곡,43,0,1553,1345,4304,7378,10742,14695,15069,22947,11611,16964,9347,8740,9797,7889,10500,8340,10739,8933,10909,9003,14038,9513,17691,10419,21151,12359,21437,14757,11047,11693,7717,7315,6478,6541,4928,6014,1171,3666,56,398,0,1,0,0,0,0,20221003
202209,분당선,망포,64,0,4825,2398,19145,9345,54436,24422,49780,40405,24242,16463,16406,8704,15341,9358,15865,11314,14794,12208,13262,12361,15849,16349,21038,20458,35112,30816,42179,44922,21222,43550,14691,26502,12601,20157,10336,18875,3910,12887,89,1197,0,3,0,0,0,0,20221003
202209,분당선,매교,329,7,3226,550,6553,2217,14288,6651,14528,12343,6851,4610,4828,3434,4362,3771,4984,4352,4291,4079,4087,4450,5193,4564,6892,6883,12448,10014,6956,12987,3543,9832,2618,6101,2205,5344,2015,4741,606,2711,25,426,0,1,0,0,0,0,20221003
202209,분당선,매탄권선,102,3,3709,686,9437,3135,21260,5129,20441,11601,11148,4906,7531,3229,6701,3390,7063,4587,6384,4905,5343,4500,6214,6572,8685,8513,9775,13105,9110,19626,4926,14827,3498,9596,3260,7836,2560,8251,852,5506,45,655,0,2,0,0,0,0,20221003
202209,분당선,모란,318,11,15129,2919,20567,10643,51796,23126,65739,37745,46869,31167,32108,26709,30313,29756,34485,30698,32460,31975,31258,32391,32239,39424,37292,41914,40991,47080,41083,62370,23939,46743,17017,32659,14488,28902,11825,25908,5871,16557,291,1675,4,8,0,0,0,0,20221003
202209,분당선,미금,589,5,3346,706,11542,10608,26272,20413,32073,43766,23008,33337,21599,20517,22812,19879,23542,22399,23255,24369,24296,23892,29492,23265,29747,27775,35659,33492,38228,41157,20448,31069,16425,20289,16636,17739,12226,16120,4209,9457,217,2293,4,4,0,0,0,0,20221003
202209,분당선,보정,62,0,1030,108,3481,1567,9149,2807,9795,6094,6847,2354,4843,1613,4181,1983,3561,2324,3519,2464,3279,2775,4006,3755,4559,4434,5417,5562,4054,6681,1875,6524,1453,3928,1345,3304,1117,3768,369,2515,7,163,0,0,0,0,0,0,20221003
202209,분당선,복정,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20221003
202209,분당선,상갈,70,0,2896,481,8058,2579,20847,6507,21207,10126,12442,5582,8857,4582,7822,4825,7632,5036,6705,6605,6531,6077,7463,7573,8274,10182,10506,13809,10652,17133,6205,14799,3963,10252,3876,9524,1922,9002,713,5527,5,636,0,0,0,0,0,0,20221003
202209,분당선,서울숲,58,0,2289,652,5020,5317,12840,21501,20892,41282,14270,32593,7884,20254,8879,18659,10986,20095,13172,23221,15654,22266,20817,22248,27094,22020,40099,23512,51321,29831,30406,18605,21406,9133,19795,7539,12828,7133,3715,3866,110,881,0,1,0,0,0,0,20221003
202209,분당선,서현,231,7,4625,3194,12914,12111,34914,38058,40713,79055,29706,64423,25739,38729,27755,32463,31602,35337,32066,36397,35560,37295,42032,35842,47852,42103,66009,52508,83724,60677,47320,46512,43241,26499,35995,20180,26917,18246,10555,10327,547,1923,3,4,0,0,0,0,20221003
202209,분당선,선릉,51,3,1142,1390,2183,9949,5061,41963,6976,128994,5837,87140,7183,38260,9081,22261,11412,20233,12427,21925,14055,16482,18112,14467,25654,16968,46627,20739,74561,24008,31930,14021,19496,6697,18375,5531,16515,5198,4900,3112,242,630,4,4,0,0,0,0,20221003
202209,분당선,선정릉,5,0,905,962,1969,5273,4420,12159,6708,49931,5853,38360,5317,15084,6409,9744,8455,7856,8550,8190,9529,7616,10956,6787,13259,7593,24278,8823,41898,9715,20425,6334,10293,3523,8681,3296,6256,3213,2181,2053,116,435,0,0,0,0,0,0,20221003
202209,분당선,수내,100,2,2478,2207,7339,10629,18608,18518,24326,54230,16204,38772,12984,21412,14191,16392,17108,17593,17677,17725,19762,17351,22481,17407,26680,19541,37980,24343,47776,28656,25433,21002,23023,12502,15986,10437,13586,9832,3620,5391,215,1151,0,7,0,0,0,0,20221003
202209,분당선,수서,22,0,3169,3966,6218,13896,24295,26526,37067,43387,24404,25899,23290,18253,18280,14747,22788,19507,20935,18768,15129,18018,23892,20512,29002,25179,35510,30515,40031,40252,18231,28997,19180,18998,12710,16217,13995,15192,6719,6377,60,942,13,9,0,0,0,0,20221003
202209,분당선,수원,491,7,4703,735,8854,3708,23733,9094,24312,13731,12530,11794,9033,8901,9342,9501,10311,10587,10394,11548,10112,10578,12086,10692,15136,13870,17223,21204,20091,24979,14913,18830,14178,9629,12420,7755,11371,5795,4514,3835,117,818,3,0,0,0,0,0,20221003
202209,분당선,수원시청,210,3,5633,1685,12180,6397,31420,16256,31359,44957,15489,28021,12573,15589,14566,14052,16200,17162,15539,19034,15911,15110,19472,16634,24833,20439,28288,33827,38644,47695,20177,36668,16806,22638,17941,16051,16048,15030,6637,9871,195,1363,1,4,0,0,0,0,20221003
202209,분당선,신갈,40,0,2599,269,8269,1299,19120,2591,19702,6361,11147,4028,7946,3393,7155,3990,6871,4848,6264,5327,5877,5754,5726,7212,7112,7493,6149,11532,5437,17028,2656,14653,1870,9198,1540,7291,1237,8428,428,4930,16,326,1,3,0,0,0,0,20221003
202209,분당선,압구정로데오,160,3,2239,873,3756,10657,5386,23816,8007,70063,7212,98385,8238,52068,12693,38825,16777,33564,20152,34141,25830,30831,33734,30011,42459,33938,59117,40172,84528,47850,62272,27021,50891,11290,37358,7901,29977,6447,12231,3968,669,774,0,3,0,0,0,0,20221003
202209,분당선,야탑,83,3,6856,3028,18546,15582,53052,39663,61481,92138,43023,52375,33848,35838,34386,31087,36593,35661,35957,38489,36352,35657,41412,39085,47026,44457,63752,55775,83598,71433,40041,54439,29874,34365,26078,26024,18596,26686,6897,15993,300,2360,4,9,0,0,0,0,20221003
202209,분당선,영통,68,0,2564,1364,7615,3836,17561,8945,20623,23578,10564,17981,9362,11527,9645,11046,11543,12069,12411,12656,11979,12009,14177,12455,17956,14322,22467,22942,24999,27212,13701,20511,12012,12259,13047,11276,13463,11008,5672,6910,180,598,0,2,0,0,0,0,20221003
202209,분당선,오리,636,3,3969,533,13508,7221,29973,13226,33057,31743,21030,18981,16510,10224,16087,10432,16335,11931,15763,10991,15235,12004,16694,12939,18275,14635,26435,17565,32334,23384,13278,20254,10096,12991,8530,11233,5609,10402,2271,7128,77,1779,0,1,0,0,0,0,20221003
202209,분당선,이매,93,4,2346,831,6058,3937,14312,9603,15461,15685,11109,7849,8486,5911,7739,5651,8679,6645,7822,7108,7973,7012,8882,7893,15246,9661,13117,12040,13788,14837,6850,11865,4589,7754,5501,6664,3782,7287,944,4359,55,840,0,2,0,0,0,0,20221003
202209,분당선,정자,337,2,3380,1035,10317,11686,28033,38514,33807,78111,23895,42898,18278,21663,18249,17845,19628,17672,20284,20430,20966,18161,24821,20437,28537,25762,52064,39598,60764,49284,31102,37611,24827,22152,27857,18498,24512,17485,9850,10940,1017,2878,1,3,0,0,0,0,20221003
202209,분당선,죽전,1509,20,5030,832,14848,7305,42669,16608,38356,30625,23095,28670,17478,22292,17262,19176,19215,20653,18930,20369,19101,21252,22735,22591,26724,27916,32303,33213,34097,48264,21758,40586,24307,24421,13165,20626,10870,20427,3688,15127,11,8288,3,4,0,0,0,0,20221003
202209,분당선,청명,17,1,2336,837,6844,1904,19523,5199,17561,9806,9025,3855,5633,3393,5069,3397,5140,4182,5160,4412,4800,5013,5498,5347,6779,7019,7463,10746,8963,14727,3966,12465,2629,7763,2212,7044,2247,6279,780,4271,7,395,0,2,0,0,0,0,20221003
202209,분당선,태평,267,12,14345,1378,19903,5285,42676,7908,61114,16869,40069,12727,23353,11670,19248,12994,19933,15025,19034,15150,17220,17006,17085,23561,18080,27382,20233,34749,18695,44516,11165,34360,8015,23963,6232,25456,4564,21160,1796,11690,62,1102,0,14,0,0,0,0,20221003
202209,분당선,한티,33,8,2120,1245,7239,8805,22934,28789,26968,48674,18006,39738,14579,24027,15779,18973,20583,23252,20971,29529,18944,21381,23118,22880,28753,31041,43139,40255,44581,38905,26436,24649,30696,13893,26036,12317,32453,11364,4882,6479,186,532,0,1,0,0,0,0,20221003
202209,수인선,고색,648,3,2501,390,6895,2612,15881,14216,13107,21305,6600,4423,4216,2575,4225,3006,4790,3321,4546,3406,3998,3527,4465,3743,5604,5771,13698,8151,18457,10995,6025,10554,5500,6545,3748,5250,1888,4672,702,3430,4,1985,0,0,1,7,0,0,20221003
202209,수인선,남동인더스파크,0,0,475,719,1007,3652,1373,14589,2003,19760,1471,3509,1529,1429,1670,1394,1858,1494,2013,1544,2351,1408,2724,1118,3994,1272,12287,1822,10705,1810,3813,2061,3954,1404,1927,795,564,601,239,400,0,48,0,0,0,0,0,0,20221003
202209,수인선,달월,0,0,12,38,47,231,101,166,131,367,116,170,93,213,118,91,117,135,126,151,161,90,139,94,338,92,446,71,749,168,139,53,75,59,45,57,14,23,5,33,0,2,0,0,0,0,0,0,20221003
202209,수인선,사리,0,0,3971,278,10529,1379,24149,3070,22569,4796,11771,2506,8577,2730,6967,2470,7045,3539,6654,4688,5384,4529,5269,6171,6349,9511,6593,10782,6597,20127,4083,13845,2492,8753,2084,9147,1801,7379,641,5542,19,861,0,0,0,0,0,0,20221003
