p.H,DO,EC,WT,BOD,COD,TOC,Chla,SS,TN,T.P,NH3N,PO4P,Flow,logTC,logFC
-0.864354244,0.753051748,0.655280589,-1.256286682,-0.36990187,-0.814548744,-0.534551809,-0.45105924,-0.544358065,1.312744779,-0.614872743,1.421367365,-0.529624429,-0.182536759,0.246311369,0.850743586
-0.290727171,0.613385968,0.436458081,-1.119135146,0.571833412,-0.655271631,-0.317944322,0.058696624,-0.472054178,0.57403378,-0.588309122,0.764196839,-0.614621604,-0.280545118,0.088430285,-1.275645809
-1.055563269,1.102216198,0.712364722,-1.144071789,0.571833412,-0.655271631,-0.155488707,0.341894327,-0.3515477,1.338551277,-0.495336449,1.650198396,-0.637802651,-0.27802011,-0.691211748,-0.824788212
-0.099518147,1.486297092,0.826532987,-1.106666825,1.042701052,-0.137621014,0.061118779,1.418045597,-0.128610715,1.145463374,-0.355877439,1.278779184,-0.684164747,-0.435348862,-0.93089095,-1.063920431
0.474108926,1.137132643,0.874103097,-0.994451932,0.689550322,-0.057982458,0.061118779,0.878479448,-0.249117193,1.179103987,-0.555104596,1.563380593,-0.71507281,-0.425266125,-1.140565601,-1.17826619
0.856526974,0.578469524,0.217635573,-0.458314109,1.513568693,1.096776611,0.548485624,2.923464963,0.142528861,-0.059147077,-0.242982049,0.284686587,-0.761434905,-0.295435747,-0.013251801,-0.966641203
0.474108926,-0.050026485,0.940701252,-0.520655716,1.572427148,1.972800732,0.765093111,2.768451484,-0.206939926,1.036707419,-0.475413733,1.273604613,-0.637802651,-0.409770185,-1.251058547,-1.880001796
-0.67314522,-2.145013182,-0.39126184,-0.346099216,-0.311043415,-0.376536684,-0.372096194,-1.038321844,-0.357573024,-0.525046529,-0.196495713,0.05700546,0.026720714,-0.126087265,1.331714052,0.850743586
-0.099518147,-0.189692265,0.074925242,-0.233884322,1.042701052,0.618945272,0.115270651,0.941081045,0.226883396,0.247305084,-0.276186576,0.306534776,-0.784615953,-0.129580769,-0.777177164,-0.876088197
-0.099518147,-0.15477582,-0.181953354,-0.196479358,0.924984142,0.021656099,0.006966907,1.602869361,-0.279243813,0.061590466,-0.415645586,0.414625816,-0.506443382,-0.183505255,0.25976579,-0.245228891
-0.290727171,-0.43410738,0.160551441,0.102760357,-0.311043415,-0.177440292,0.223574394,-0.072468627,-0.441927558,0.240392629,-0.415645586,0.486494858,-0.475535318,-0.368332383,-1.634688148,-1.577823802
-0.864354244,-0.678522494,-0.676682503,0.377063429,1.101559507,-0.217259571,-0.588703681,0.648940257,-0.279243813,-0.607535156,-0.375800154,-0.301189848,-0.467808302,-0.161039602,0.662564965,0.424582263
-0.864354244,-2.424344742,-0.733766635,0.314721822,-0.36990187,-0.257078849,-0.372096194,0.341894327,-0.478079502,-0.256382453,-0.694563606,-0.08040815,-0.606894588,-0.16235399,-1.819120877,-1.401034618
-0.864354244,-1.341934948,-0.362719774,0.501746644,1.101559507,-0.177440292,-0.047184964,0.151108506,-0.140661363,0.070346242,-0.262904765,0.602060279,-0.575986524,-0.238623067,-0.11207631,0.258635345
0.091690877,0.054722849,0.027355132,0.663834823,1.042701052,-0.097801736,0.277726266,0.332951242,-0.206939926,-0.03472307,-0.548463691,0.160496881,-0.776888937,-0.432944916,-1.51931351,-1.001477005
-0.67314522,0.089639294,0.036869154,0.900732931,0.454116501,-0.097801736,0.169422522,0.085525881,-0.152712011,0.071267903,-0.488695543,0.366329819,-0.707345794,-0.260120224,-1.150567118,-0.534857964
-1.055563269,-0.399190935,0.008327088,0.788518037,0.395258046,-0.217259571,-0.047184964,0.377666668,-0.014129561,-0.166981372,-0.555104596,-0.145952716,-0.776888937,-0.223611376,-1.276181404,-0.699299012
-1.820399366,-2.145013182,-0.895505011,0.850859645,-0.134468049,-0.217259571,-0.155488707,-0.850517052,-0.200914602,-0.635645805,-0.442209207,-0.077533388,-0.390538143,-0.102791472,0.507779588,0.732181389
-2.01160839,-1.586350063,-1.057243386,0.788518037,0.042107316,-0.177440292,-0.101336836,-0.415286899,-0.267193165,-0.899701577,-0.601590932,-0.696757059,-0.568259509,-0.396799254,0.618153468,-0.498917857
-1.055563269,-0.818188274,-1.180925673,0.850859645,0.042107316,-0.416355962,-0.372096194,0.908289732,-0.225015898,-1.107536051,-0.707845416,-1.004931514,-0.660983699,-0.277051614,-0.308296541,-0.094943025
0.66531795,-0.08494293,-0.838420878,1.100226074,1.101559507,0.738403107,0.710941239,1.134847894,-0.369623672,-0.594171076,-0.548463691,-0.623163159,-0.71507281,-0.138106995,-1.479426509,-0.876088197
-0.67314522,-1.272102058,-1.799337109,0.838391323,-1.723646337,-0.734910188,-0.751159296,-1.050245958,-0.231041222,-1.368366011,-0.296109291,-1.106123126,0.003539666,0.737084993,0.465035012,0.745633832
0.474108926,-0.957854054,-1.104813497,1.224909289,-1.017344876,-0.257078849,-0.697007424,0.750295224,-0.502180798,-1.140715834,-0.608231838,-0.924438186,-0.691891763,-0.16704082,-1.049599426,-0.455348007
0.474108926,-1.062603389,-0.743280657,1.32465586,-0.36990187,-0.655271631,-0.480399937,0.72048494,-0.447952882,-1.123204282,-0.508618259,-0.71170582,-0.599167572,-0.103984798,0.795918519,0.850743586
0.091690877,-0.57377316,-0.476888039,1.636363897,-0.075609594,-0.177440292,0.006966907,0.60422483,-0.502180798,-0.441175411,-0.236341144,-0.645586301,-0.460081286,-0.244278393,-1.51931351,-0.616777314
-0.481936196,-1.691099398,-0.039243023,1.549085647,-0.428760325,0.260571768,0.656789367,1.072246297,-0.297319785,-0.119515849,-0.196495713,-0.213797093,-0.506443382,-0.221449554,-0.924342337,-0.153170014
0.282899901,-0.922937609,-0.648140436,1.287250896,-0.958486421,-0.45617524,-0.588703681,0.493926778,-0.435902235,-1.070208795,-0.183213902,-0.797948671,-0.313267985,-0.203307544,0.333705573,0.568844647
-0.864354244,-1.272102058,-1.142869585,1.012947824,-0.60533569,-1.252560805,-1.076070526,-0.391438671,-0.405775615,-1.213527024,-0.090241229,-0.925588091,-0.22827081,-0.187949961,0.165465776,0.516239574
0.282899901,-0.43410738,-0.762308701,1.137631038,-0.134468049,-0.774729466,-0.751159296,0.610186887,-0.002078913,-0.558226312,0.016013255,-0.673758965,-0.120092588,-0.193709055,-0.140056743,0.138567278
-0.864354244,-1.691099398,-0.943075121,0.938137895,-0.016751139,-0.854368023,-0.805311167,-0.457021297,-0.46000353,-0.878042552,0.294931275,-0.496098692,0.196715063,-0.189904248,1.04333699,1.286140914
0.474108926,0.787968193,-0.296121619,0.838391323,-0.311043415,-0.535813797,-0.588703681,1.528343649,-0.363598348,-0.605231004,-0.614872743,-0.843369906,-0.769161921,-0.280337583,0.188802648,0.179125388
-0.290727171,-0.259525155,0.06541122,0.850859645,-1.076203331,-0.69509091,-0.805311167,-0.799839569,-0.423851587,-0.235184259,-0.747690848,-0.591540781,-0.707345794,-0.253236983,-1.943782638,-1.275645809
-0.67314522,-0.922937609,-0.086813133,0.751113073,-0.134468049,-0.734910188,-0.588703681,-0.96975819,-0.532307417,-0.415368913,-0.475413733,-0.340286608,-0.460081286,-0.240352525,-1.066506752,-0.285485826
-0.67314522,-1.202269169,-1.342664049,0.414468394,-0.840769511,-0.973825857,-0.480399937,-0.704446658,-0.622687276,-1.205692908,-0.249622955,-0.923288281,-0.058276461,-0.255883053,0.218330935,0.430003396
0.091690877,1.102216198,-0.248551509,0.339658465,0.100965771,-0.376536684,-0.642855552,0.812896822,-0.026180209,-0.364677578,-0.448850112,-0.884191522,-0.75370789,-0.263492667,-1.251058547,-0.699299012
-0.67314522,-0.608689605,0.141523397,0.339658465,-0.428760325,-0.814548744,-0.263792451,-0.242387249,-0.592560656,-0.423203028,-0.820740805,-0.669734299,-0.575986524,-0.402921533,-1.857460024,-1.080986962
-1.246772293,-0.22460871,-0.143897266,0.339658465,-0.48761878,-0.655271631,0.006966907,-0.477888496,-0.3515477,-0.090022709,-0.95355891,-0.631212492,-0.676437731,-0.395329215,-2.019627472,-1.30375539
-1.246772293,-1.586350063,-0.086813133,-0.20894768,-0.546477235,-1.13310297,-0.263792451,-0.650788146,-0.520256769,-0.578042015,-0.169932092,-0.420204983,0.003539666,-0.376201414,-0.845520861,-0.699299012
-1.246772293,-1.411767838,0.93118723,-0.034391179,0.218682681,-0.774729466,-0.209640579,-0.442116155,-0.670889867,0.776338289,0.520722053,0.137498788,-0.320995001,-0.289642065,1.142518696,1.163261889
-1.055563269,-1.237185614,-0.381747818,-0.221416001,-0.7230526,-0.615452353,-0.642855552,-0.615015805,-0.694991163,-0.822282084,-0.335954723,-0.521396595,-0.019641381,0.032849883,0.956299982,1.15302197
-1.437981317,-0.992770499,-0.686196525,-0.333630894,-0.958486421,-1.013645135,-1.56343737,-0.784934426,-0.568459361,-0.543018911,-0.25626386,-0.609364303,-0.058276461,-0.231117221,0.019372194,0.339450389
-1.820399366,-0.2944416,-0.495916083,-0.932110324,-1.311637151,-1.172922248,-2.104956087,-1.091980356,-0.725117782,-0.607535156,-0.349236533,-0.72148001,0.003539666,-0.147549833,0.720192751,0.401893815
-1.437981317,-0.538856715,0.550626347,-1.044325218,-1.547070972,-1.37201864,-2.159107959,-1.154581954,-0.791396345,-0.12182,0.075781402,-0.3874327,0.096263857,-0.182346519,0.861999968,0.430003396
-1.820399366,-0.399190935,-0.543486193,-0.80742711,-1.605929427,-1.332199361,-1.942500472,-1.124771669,-0.719092458,-0.617673423,-0.309391102,-0.78299991,-0.112365572,-0.154657904,0.956299982,0.481403772
-1.055563269,0.264221519,-0.067785089,-1.144071789,-1.900221702,-1.690572865,-2.159107959,-1.00851156,-0.821522965,-0.281728121,-0.229700239,-0.900290188,-0.143273635,-0.141271902,0.088430285,-0.196739864
-0.67314522,0.299137964,-0.096327155,-1.169008432,-1.782504792,-1.650753587,-2.159107959,-1.044283901,-0.791396345,-0.050391301,-0.581668217,-0.604764684,-0.467808302,-0.265758256,-0.349731395,-0.737246946
-1.055563269,0.787968193,0.484028192,-1.181476754,-1.605929427,-1.571115031,-1.076070526,-0.805801625,-0.59858598,-0.050391301,-0.860586237,-0.565667925,-0.630075636,-0.322086688,-0.470463988,-1.782722568
0.282899901,1.102216198,0.579168413,-1.206413397,-1.252778696,-1.332199361,-0.751159296,-0.209595936,-0.682940515,0.448687933,-0.329313818,-0.609364303,-0.305540969,-0.32058206,-1.316544667,-1.577823802
0.091690877,1.416464202,1.016813429,-1.268755004,-1.252778696,-1.13310297,-0.372096194,-0.149975367,-0.634737924,1.030255794,-0.468772828,-0.305789467,-0.560532493,-0.319630858,-1.276181404,-1.636050791
-0.67314522,1.241881977,0.284233728,-1.617868005,-1.547070972,-1.531295753,-0.426248066,-0.677617402,-0.713067134,0.670347316,-0.641436364,-0.231045663,-0.653256683,-0.284055917,-0.898743218,-0.476630975
-1.246772293,0.613385968,0.151037419,-1.617868005,-0.48761878,-0.934006579,-0.480399937,-0.91311865,-0.441927558,-0.413525592,0.142190455,-0.591540781,0.150352968,-0.173059332,0.523853454,0.456406324
-0.481936196,1.276798422,0.560140369,-1.356033254,-1.429354061,-1.491476474,-0.317944322,-0.871384251,-0.719092458,0.582328725,-0.727768132,0.088052886,-0.591440556,-0.237706455,-2.207989368,-2.484458174
-0.290727171,0.229305074,-0.581542282,-1.044325218,-0.7230526,-1.13310297,-0.209640579,-0.832630881,-0.0743828,-0.586336961,-0.289468386,-0.59384059,-0.274632905,-0.001877625,0.562192601,0.002436594
-1.055563269,0.683218858,-0.067785089,-1.169008432,-1.664787882,-1.292380083,-0.913614911,-0.919080706,-0.556408713,-0.064677041,-0.608231838,-0.299464991,-0.282359921,-0.212145072,-1.160806766,-2.182179789
0.282899901,1.521213537,-0.048757045,-1.23135004,-0.311043415,-1.172922248,-0.805311167,0.016962226,-0.441927558,-0.016750688,-0.40900468,-0.48344974,-0.297813953,-0.270600737,-1.540388134,-2.182179789
-0.67314522,-0.43410738,-1.199953717,-0.632870609,0.512974957,-0.535813797,-0.101336836,-1.139676812,1.72718905,-1.082651214,-0.043754892,-1.023329989,-0.390538143,0.443077211,0.388237652,0.188762958
-1.246772293,1.067299753,-0.648140436,-1.106666825,-1.429354061,-1.093283692,-0.751159296,-0.844554995,-0.441927558,-0.407534798,-0.203136618,-0.588091067,-0.151000651,-0.243465548,-0.470463988,-1.236493179
-0.481936196,-0.329358045,-0.096327155,-0.545592359,-0.311043415,-0.615452353,-0.426248066,0.473059579,-0.309370432,-0.087257727,-0.362518344,-0.548419355,-0.599167572,-0.337651806,-0.328656771,-0.966641203
1.238945023,0.927633973,0.493542214,-0.520655716,0.748408777,-0.057982458,0.331878137,1.805579295,-0.146686687,0.121498407,-0.309391102,-0.381108224,-0.707345794,-0.338360883,-1.425013496,-1.782722568
0.474108926,1.416464202,0.607710479,-0.184011037,1.219276418,0.101294655,-0.101336836,1.137828923,-0.339497052,0.09615274,-0.867227142,-0.473675551,-0.707345794,-0.39531192,-1.634688148,-2.182179789
0.66531795,0.159472184,-0.686196525,-0.109201108,0.924984142,0.141113933,0.006966907,1.880105006,-0.279243813,-1.031959879,-0.322672912,-0.990557705,-0.614621604,-0.26520483,0.069617908,-0.019950679
-1.055563269,-0.399190935,-1.409262203,-0.121669429,-0.016751139,-0.535813797,-0.155488707,-0.215557993,0.281111311,-1.355001931,-0.136727566,-1.062426748,-0.521897413,0.462395252,0.523853454,0.795528338
-1.629190341,-0.57377316,-1.218981762,0.102760357,-1.370495606,-1.292380083,-1.130222397,-0.379514557,-0.453978206,-1.04854977,-0.628154553,-0.985958086,-0.645529667,-0.108256558,-0.024682105,0.216270191
-1.246772293,-0.36427449,-1.266551872,0.239911893,-0.840769511,-0.734910188,-0.534551809,-0.146994338,-0.393724967,-1.009379193,-0.555104596,-0.936512185,-0.552805477,-0.048572978,0.523853454,0.069598414
-2.202817414,-0.43410738,-0.905019033,0.277316857,-0.958486421,-1.013645135,-0.534551809,0.151108506,-0.417826263,-0.655461509,-0.508618259,-0.709980963,-0.436900239,-0.177867224,0.149272844,0.401893815
-0.864354244,1.276798422,-0.419803906,0.501746644,0.512974957,-0.097801736,0.277726266,2.839996166,0.154579509,-0.571129561,-0.302750197,-0.716305439,-0.738253858,-0.080325819,0.692212317,0.98396292
0.282899901,0.473720189,-0.39126184,0.825923002,-0.25218496,-0.45617524,-0.426248066,0.225634218,-0.550383389,-0.631959163,-0.40900468,-0.538645165,-0.35963008,-0.220757771,-1.425013496,-0.27173221
-0.481936196,-1.167352724,-0.239037487,0.763581395,-0.075609594,-0.257078849,0.006966907,0.189861876,-0.568459361,-0.720438584,-0.575027311,-0.281066517,-0.243724842,-0.133921708,0.115458193,0.266666654
-1.820399366,-1.272102058,-0.638626414,0.651366501,-0.7230526,-0.615452353,0.386030009,-0.632901975,-0.556408713,-0.738871796,-0.515259164,-0.578891829,-0.313267985,-0.076123237,0.482537666,0.588220179
-0.290727171,0.194388629,-0.372233796,0.925669574,0.218682681,-0.615452353,0.223574394,0.887422533,-0.538332741,-0.517212413,-0.422286491,-0.443778029,-0.413719191,-0.233140687,0.523853454,-1.17826619
-0.67314522,-0.713438939,-0.438831951,1.025416145,-0.958486421,-0.057982458,0.169422522,0.404495924,-0.508206121,-0.713065298,-0.561745501,-0.553593926,-0.436900239,-0.058655716,-0.085524665,0.002436594
-0.864354244,-1.551433618,-1.114327519,0.925669574,-1.017344876,-0.45617524,0.386030009,-0.847536024,-0.568459361,-1.01997829,-0.209777523,-0.841645049,-0.00418735,-0.273609993,0.631250692,0.624561852
-1.437981317,-0.992770499,-1.932533418,0.738644752,-0.958486421,-0.894187301,-0.426248066,-1.241031779,0.003946411,-1.315370524,-0.229700239,-1.102673412,-0.22827081,2.006576006,1.494834025,1.572758246
-0.099518147,-1.411767838,-1.323636005,1.249845932,-0.664194145,-0.45617524,-0.209640579,0.464116493,-0.273218489,-1.16513984,-0.103523039,-0.882466665,-0.181908715,0.204014296,0.388237652,0.758684709
-1.629190341,-1.481600728,-1.066757408,1.037884467,-0.60533569,-1.172922248,-0.263792451,-0.135070225,-0.478079502,-0.99002432,-0.442209207,-0.505872882,-0.011914366,-0.125568428,0.562192601,0.807173735
-0.290727171,-0.36427449,-0.448345973,1.474275718,-0.48761878,-0.535813797,0.277726266,0.046772511,-0.550383389,-0.894171613,-0.402363775,-0.599015161,-0.220543794,-0.3214122,-1.993075827,-1.480544575
-1.246772293,-2.424344742,0.236663618,1.611427254,-0.193326505,-0.217259571,0.494333752,-0.126127139,-0.49013015,-0.473894363,-0.422286491,-0.11490529,-0.181908715,-0.300070694,-1.102226454,-0.699299012
-0.481936196,-2.145013182,-0.591056304,1.486744039,0.218682681,-0.177440292,0.223574394,1.376311198,-0.255142517,-0.88956331,-0.223059334,-0.444927934,0.119444904,0.030930185,0.795918519,1.034459774
-0.864354244,-1.900598067,-0.410289884,1.611427254,-0.546477235,0.061475377,0.331878137,0.762219338,-0.472054178,-0.883111686,0.055858686,-0.493798883,0.188988047,-0.217437212,-0.11207631,-0.476630975
-1.437981317,-1.307018503,-0.239037487,1.623895576,-0.36990187,0.419848881,1.035852469,0.270349644,-0.345522376,-0.972051937,-0.11680485,-0.681233346,0.003539666,-0.337651806,0.246311369,-0.027680814
-1.055563269,-1.411767838,-0.80036479,1.025416145,-0.7230526,-0.535813797,0.169422522,0.264387587,-0.345522376,-0.926429736,0.500799338,-0.413305555,0.297166269,-0.168147672,0.662564965,0.926840236
0.474108926,-1.272102058,-0.16292531,1.000479502,0.159824226,-0.814548744,-0.047184964,1.385254284,-0.255142517,-0.770669088,-0.53518188,-0.609364303,-0.498716366,0.316152322,0.23249975,0.504995742
-2.01160839,-1.586350063,-0.39126184,1.012947824,-0.193326505,-0.535813797,-0.534551809,-0.358647358,-0.423851587,-0.811222156,-0.501977354,-0.416755269,-0.212816778,-0.143226189,0.437530841,0.77133402
-1.437981317,-0.957854054,-1.732738954,0.576556573,-1.900221702,-0.615452353,-0.697007424,-1.208240466,-0.429876911,-1.400624133,-0.183213902,-1.102098459,0.181261031,0.262746674,0.920699346,0.704071809
0.474108926,-0.050026485,-0.714738591,0.788518037,-0.25218496,-0.973825857,-0.480399937,0.842707106,-0.562434037,-0.761913312,-0.349236533,-0.952610851,-0.351903064,-0.233988121,-0.308296541,-0.299841791
-1.629190341,-1.935514512,-1.047729364,0.713708109,-1.311637151,-1.053464414,-0.805311167,-0.996587446,-0.472054178,-1.071130456,0.394544854,-0.717455343,0.644881984,0.405426921,0.597912304,1.047811825
-1.246772293,-0.818188274,-1.685168844,0.090292036,-1.605929427,-1.172922248,-1.021918654,-1.112847556,-0.152712011,-1.387720884,-0.575027311,-1.096348936,-0.011914366,0.109136255,1.394461662,1.202012954
-1.629190341,0.054722849,-1.71371091,0.115228678,-1.017344876,-1.013645135,-0.859463039,-1.187373267,0.166630157,-1.340716192,0.175394981,-1.09979865,0.343528365,0.296920755,1.240747877,1.405807415
-1.820399366,-0.783271829,-0.695710547,0.227443572,-0.840769511,-1.451657196,-1.455133627,-0.942928934,-0.562434037,-0.792328113,-0.488695543,-0.787024576,-0.344176048,-0.170240316,0.203804923,0.304614588
0.282899901,-0.992770499,-0.524458149,-0.321162573,-1.605929427,-1.451657196,-1.130222397,-1.044283901,-0.478079502,-0.673433891,-0.362518344,-0.616838684,0.103990873,-0.227952314,0.203804923,0.401893815
-1.437981317,0.089639294,-0.029729001,-0.395972502,-0.899627966,-1.212741527,-1.184374269,-0.284121647,-0.676915191,0.133940826,-0.468772828,-0.478275169,-0.220543794,-0.303789027,-0.559406047,-0.435068952
-1.055563269,0.718135303,0.255691662,-0.445845787,-0.7230526,-1.053464414,-0.588703681,0.562490432,-0.46000353,-0.125506643,0.487517527,-0.486899455,-0.351903064,-0.28981501,0.285603041,0.401893815
-0.290727171,0.578469524,0.47451417,-0.358567537,-0.193326505,-0.376536684,-0.101336836,0.654902314,-0.423851587,0.432558872,-0.52190007,-0.185624428,-0.514170397,-0.33505762,0.562192601,0.77133402
-0.67314522,1.765628652,0.598196457,-0.944578646,-0.075609594,-0.45617524,-0.047184964,0.753276253,-0.18283863,0.139009959,-0.727768132,-0.645011348,-0.738253858,-0.351712296,-0.201018368,-0.220331833
-1.055563269,-0.15477582,0.740906788,-1.019388575,-0.781911055,-0.774729466,-0.480399937,-0.293064732,-0.502180798,0.407213205,-0.38244106,-0.044186152,-0.320995001,-0.358180467,-0.085524665,0.225104631
-0.864354244,1.276798422,1.150009738,-1.144071789,-0.428760325,-0.575633075,-0.155488707,0.583357631,-0.375648995,0.525646596,-0.834022616,-0.309814134,-0.815524017,-0.371981538,-0.917793725,-0.876088197
-0.481936196,0.787968193,0.636252545,-1.218881718,-0.664194145,-0.69509091,-0.317944322,-0.108240969,-0.514231445,0.576337931,-0.80081809,-0.439753363,-0.769161921,-0.349187288,-0.972325804,-0.778808969
-0.67314522,0.019806404,0.236663618,-1.044325218,-0.311043415,-0.495994518,0.006966907,0.127260279,-0.0743828,-0.674355552,-0.335954723,-0.764601435,-0.660983699,-0.193570698,0.692212317,0.225104631
0.091690877,0.543553079,0.617224501,-1.368501576,-1.017344876,-0.934006579,-0.372096194,-0.522603923,-0.664864543,0.117811765,-0.455491017,-0.386282795,-0.375084112,-0.318333765,-0.072784638,-0.934315185
-1.437981317,1.102216198,0.588682435,-1.106666825,-1.135061786,-0.854368023,-0.751159296,-0.003904973,-0.550383389,0.186475482,-0.760972658,-0.42940422,-0.722799826,-0.402956123,-0.628464138,-1.480544575
-1.055563269,1.765628652,0.465000148,-1.480716469,-0.428760325,-0.376536684,-0.480399937,0.058696624,-0.098484096,0.146844075,-0.694563606,-0.574867163,-0.815524017,-0.369802422,-0.708119074,-0.876088197
0.66531795,1.800545097,0.674308634,-1.505653112,-0.134468049,-0.45617524,-0.209640579,0.37468564,-0.387699643,0.287397322,-0.634795459,-0.415605364,-0.776888937,-0.382444756,-0.753125898,-1.17826619
-1.629190341,0.997466863,1.330776158,-1.430843183,-0.428760325,-0.734910188,-0.317944322,-0.063525542,-0.429876911,1.11136193,-0.67464089,0.299635348,-0.668710715,-0.377775221,-2.108450465,-1.001477005
0.66531795,0.683218858,1.035841473,-1.356033254,-0.075609594,-0.01816318,0.386030009,-0.3735525,-0.375648995,1.598459577,0.042576876,1.111468053,-0.483262334,-0.363109421,-0.048138043,-1.080986962
0.474108926,1.765628652,1.235635937,-1.380969897,0.512974957,0.141113933,1.035852469,1.64162273,-0.110534743,1.203527994,-0.648077269,0.834341025,-0.630075636,-0.352196544,-0.559406047,-1.438982552
-2.01160839,2.010043766,1.739879107,-1.106666825,0.748408777,0.380029603,1.198308084,0.869536362,0.166630157,1.414127449,-0.322672912,1.195986047,-0.761434905,-0.148587508,-0.93089095,-1.459261606
-0.481936196,1.451380647,0.465000148,-1.218881718,-0.016751139,-0.137621014,0.115270651,0.887422533,-0.002078913,-0.477581006,-0.588309122,-0.62086335,-0.784615953,-0.291215871,0.088430285,-0.41569342
0.66531795,1.416464202,0.179579485,-0.907173682,0.807267232,1.216234446,0.873396854,1.003682642,-0.014129561,0.833942079,-0.428927396,0.568138091,-0.637802651,-0.571803062,0.388237652,-0.66446321
0.856526974,2.254458881,0.788476899,-0.869768717,0.571833412,1.017138055,0.981700597,0.273330673,-0.303345108,1.007675109,-0.787536279,0.818817311,-0.784615953,-0.31018802,-1.993075827,-1.782722568
-1.055563269,1.556129982,1.026327451,-0.657807252,0.983842597,1.494969393,1.360763699,1.576040104,0.112402241,1.935787369,-0.448850112,1.590403353,-0.792342969,-0.530572794,0.088430285,-0.778808969
0.66531795,2.114793101,0.778962877,-0.595465645,1.690144058,1.932981454,1.7398268,3.993654176,0.2027821,1.057444783,-0.714486322,1.042473772,-0.506443382,-0.578357706,0.069617908,-1.17826619
0.282899901,2.044960211,0.683822656,-0.458314109,1.513568693,1.494969393,1.7398268,0.487964721,-0.194889278,1.113666082,-0.634795459,1.056847581,-0.792342969,-0.434034475,-0.628464138,-1.480544575
-1.629190341,-0.15477582,-0.296121619,-0.021922858,1.042701052,0.857860942,0.981700597,-0.445097183,-0.369623672,-0.552235518,-0.176572997,-0.294865373,-0.274632905,-0.277017025,-0.002178693,-0.245228891
-1.820399366,0.124555739,0.141523397,0.102760357,1.101559507,1.017138055,0.873396854,-0.495774667,-0.447952882,-0.109838412,-0.508618259,0.134624026,-0.49098935,-0.297113321,-0.085524665,-0.778808969
-1.055563269,-0.713438939,-0.010700957,0.065355393,1.572427148,1.136595889,1.144156212,-0.704446658,-0.46000353,0.484171868,-0.050395797,0.557213996,-0.35963008,-0.394862261,-0.753125898,-0.498917857
-0.481936196,-0.783271829,0.921673208,0.439405037,1.395851783,1.295873002,0.927548726,-0.263254448,-0.520256769,0.875877638,-0.648077269,0.583661804,-0.75370789,-0.42728959,-1.066506752,-0.345720642
-0.481936196,-0.818188274,0.797990921,0.414468394,1.219276418,1.176415168,0.981700597,-0.486831582,-0.526282093,0.720577821,0.089063213,0.911384638,0.134898936,-0.433498343,-2.257163491,-2.084900561
0.282899901,-0.189692265,0.88361712,0.613961537,-0.546477235,1.694065785,1.469067442,-0.164880509,-0.068357476,1.171730702,-0.734409037,0.796969122,-0.707345794,-0.408075317,-1.993075827,-2.484458174
-0.481936196,0.438803744,0.807504943,0.713708109,-0.075609594,1.733885063,1.956434287,-0.132089196,-0.104509419,0.542236488,-0.767613563,0.44509829,-0.75370789,-0.392302664,-1.898775813,-1.126966205
-0.481936196,-0.15477582,-0.105841177,0.776049716,0.748408777,1.932981454,1.956434287,0.011000169,-0.188863954,-0.879425043,-0.608231838,-0.733554009,-0.684164747,-0.338620302,-2.047607905,-1.001477005
-0.864354244,-0.57377316,-0.200981398,0.763581395,1.690144058,1.494969393,1.631523057,1.510457479,-0.206939926,-0.755461688,-0.714486322,-0.666284585,-0.792342969,-0.417068496,-1.718748514,-0.778808969
0.282899901,0.368970854,0.322289816,0.900732931,1.513568693,2.570089906,1.956434287,-0.164880509,-0.176813306,-0.166059711,-0.727768132,-0.583491448,-0.792342969,-0.486713751,-2.257163491,-2.484458174
-1.246772293,-1.795848733,-0.16292531,1.025416145,0.454116501,2.291354958,2.606256747,-0.000923944,-0.002078913,-0.215829385,-0.741049943,-0.059709865,-0.815524017,0.519795948,-2.108450465,-1.126966205
-1.246772293,-2.214846072,0.236663618,1.125162717,-0.311043415,1.176415168,1.577371185,-0.504717752,-0.46000353,0.11089931,0.328135801,0.702101986,0.590792873,-0.258823131,0.388237652,0.783581766
-1.246772293,-1.935514512,-0.809878812,1.249845932,-0.134468049,0.260571768,0.765093111,-0.3735525,-0.327446404,-1.225047782,-0.203136618,-0.822096669,-0.143273635,-0.111456054,0.720192751,1.01347798
-3.158862536,-1.237185614,-1.989617551,1.100226074,-1.311637151,-0.376536684,-0.155488707,-1.23805075,0.034073031,-1.460071244,-0.455491017,-1.163043407,-0.266905889,0.077089407,0.356208986,0.371776407
-1.820399366,-1.481600728,-0.524458149,1.499212361,-0.958486421,-0.655271631,-0.317944322,-0.680598431,-0.6287126,-0.739793457,-0.581668217,-0.339136703,-0.320995001,-0.356018645,-0.986851816,-0.220331833
-0.481936196,-2.564010521,-0.981131209,1.586490611,-0.60533569,0.141113933,0.223574394,-0.641845061,-0.357573024,-0.850853564,-0.402363775,-0.246569376,-0.251451858,-0.375613399,-0.085524665,0.430003396
-1.629190341,-2.459261187,-0.077299111,1.337124182,-0.840769511,-0.057982458,0.061118779,-0.975720247,-0.466028854,-0.122741661,-0.455491017,0.822841978,-0.011914366,1.134842933,0.482537666,1.091783241
-1.820399366,-2.564010521,-1.000159254,1.162567681,-0.193326505,0.300391046,0.765093111,-1.023416702,0.775187872,-0.430576314,0.44103119,0.28296173,0.335801349,3.211973322,1.142518696,1.736094989
